Course	Room	Teacher	Time	Students
002568	PK338	1168490	8	0700408 1017339 1171297 
007397	DAL204	0603646	9	0731629 0852608 0914076 0986367 0989395 1003100 1055441 
006525	GIL210	1075274	5	0751788 1067251 1076238 1096152 1169360 
001845	PK25	0123161	7	0756739 0849713 0907217 0920095 0970262 0991672 0993268 1045379 1056688 1067297 1067933 1079993 1082907 1083626 1090564 1099059 1128560 1158007 1158026 3071015 3073357 3076930 
001862	PK25	0031557	8	0757321 0915885 0920095 0945969 0959200 0966299 0989590 0992744 1003020 1006744 1021867 1029566 1029787 1036442 1038420 1049299 1055290 1078921 1083594 1084909 1172397 
006562	GIL210	0031573	6	0773276 1002706 3074023 
001183	PK25	0406445	21	0779081 0912439 1055078 3082398 3090785 
001836	PK25	0205229	1	0781523 0870197 0948390 0972660 1005102 1006105 1008925 1017492 1036225 1040045 1040874 1058180 1064752 1065148 1077874 1078896 1080648 1080757 1082315 1082842 1084057 1085106 1088558 1092187 1095157 1099178 1102030 1111549 1116854 1122905 1139478 1143639 1143723 1150699 1159063 1160158 1160614 1170823 1171002 1171905 3064940 3068353 3068712 3071015 3072208 3073169 3073507 3074314 3074965 3075371 3075829 3078500 3080198 3082682 3085986 3087444 3088117 3088978 3093697 3094906 3095050 3095387 3097158 3104489 3105166 3107254 
001168	PK25	0309967	4	0821922 0871681 0904516 0909091 0917883 0920095 0952783 0957333 0988263 0989432 0991668 0993517 1010643 1021017 1038420 1045379 1055078 1056281 1078680 1080303 1081101 1082907 1085324 1087081 1088180 1088882 1095157 1129814 1170823 3073138 
008479	TH110	0031619	3	0827963 0906618 0971073 0976318 0987937 0988544 0991120 1000750 1006405 1009104 1032929 1050781 1073544 1082799 1084017 
008485	TAYG	0031553	1	0827963 0906085 0906618 0945635 0986094 1016434 1019827 1032929 1077003 1079614 
