Course	Room	Teacher	Time	Students
002161	PK243	0301910	35	3255755 3330330 3433686 3460338 3470846 3471450 3481813 3483638 3487055 3514095 3516634 3521265 3521461 3529298 3559302 3561074 3575483 3579723 3580248 3580251 3580269 3581605 3581996 3457873 3464379 3481690 3559149 3581967 3650578 3513947 3581085 3581456 3477425 3487266 3581375 3485550 3574558 3481702 3457988 3483587 3559857 3577187 3694797 3471447 3576411 3668758 
006847	PK243	3102267	2	3255755 3330330 3433686 3448679 3448687 3455631 3455719 3462270 3462817 3465036 3476797 3481203 3481813 3514095 3561074 3561084 3579723 3580248 3580269 3581609 3581996 3479311 3481690 3486782 3505157 3559149 3581967 3692269 3486379 3513947 3581038 3462292 3303699 3463071 3464327 3574558 3481532 3481702 3579143 3461063 3474620 3577187 3485169 3581920 3485912 3481862 3576411 3576517 3576570 3668904 3668966 
004293	PK25	0802802	4	3375323 3457231 3469520 3576013 3463022 3451724 
004306	PK25	3092832	3	3375323 3438254 3450490 3457231 3455690 3459523 3463022 
011865	PK25	3646542	7	3375323 3455690 3458176 
001857	PK20	0123161	11	3428608 3462514 3470846 3477576 3459523 3485548 3486379 3463993 
011219	PK338	0564741	4	3429761 3484894 3559624 3576792 3581227 3560373 3451331 3463439 3452445 3576574 3668947 
011294	DAL300	0135660	3	3432223 3455291 3463776 3475745 3479054 3485028 3537536 3452964 3580256 3484898 3462647 3576403 3576553 
014786	PK20	3788276	5	3432223 3456677 3458972 3462270 3487041 3455915 3485548 3445081 3428042 3474620 3485169 
013616	DAL300	0375562	8	3433686 3456653 3486998 3463389 3460134 
004282	PK25	1165566	10	3438254 3466014 3469520 3474140 3477576 3480714 3480791 3576013 3485361 1160238 3544262 3467040 3467932 3576365 3576425 3576555 
006868	PK243	0402773	3	3439147 3441226 3458087 3483929 3576212 3463011 3487732 3454059 3458136 3467040 3576423 3576437 3576459 
006031	PK338	0213446	1	3441016 3443421 3457231 3462565 3478356 3482144 3482288 3487035 3493704 3496439 3503382 3516634 3555932 3559534 3574519 3574873 3575898 3575916 3578804 3579949 3581282 3619255 3639772 3649568 3651243 3667503 3668420 3689845 3692771 3692796 3692807 3693276 3694432 3459032 3470797 3505157 3650578 3460343 3569865 3591844 3691416 3694428 3695368 3445680 3628726 3695543 3477425 3485848 3581375 3694417 3578252 3581192 3492361 3645471 3650596 3481643 3457988 3694006 3694431 3503587 3581962 3629518 3689500 3694797 3556970 3580584 3667273 3693612 3695554 3476927 3431750 3691748 3668782 3797740 
006045	PK338	0431634	5	3441166 3462356 3485288 3455043 3485228 3479718 3448314 3463587 3581980 
014570	PK20	3483424	1	3441306 3480375 3480868 3483638 3493748 3496673 3559963 3560256 3561511 3579181 3579723 3580326 3581609 3591591 3621523 3629467 3651487 3661465 3689375 3692915 3693253 3693813 3694754 3695285 3558739 3576002 3651017 3668196 3481664 3498974 3651605 3671851 3691983 3692628 3481202 3579592 3591211 3497993 3596713 3695542 3579864 3483640 3695373 3480867 3559464 3559857 3580211 3560487 3597365 3616918 3666570 3693230 3581920 3655749 3620520 3692761 3482323 3576475 3576523 3576565 3599497 3668921 3668966 
