Course	Room	Teacher	Time	Students
011219	PK349	1168490	43	0692830 3108814 3178019 3213412 3389756 3416251 
004276	PK338	1165566	7	0854238 1078911 3094479 3153576 3214178 3215889 3219719 3221557 3231914 3266721 3322722 3330431 3352018 3357061 3374832 3389664 3405873 3406546 3406720 
001249	TH110	0031388	19	0903788 1072178 1081304 1098264 1156282 3065568 3075252 3079169 3082033 3083207 3083717 3085021 3087472 3088010 3093246 3094738 3099745 
002399	TH110	3422490	23	1049332 1133589 3066736 3090058 3095867 3105866 3189715 3204619 3210877 3215099 3217371 3302367 3315767 3319376 3382642 3405296 3407233 
009213	TH110	0138190	32	1072178 3079005 3082033 3084353 3095599 3192437 3221143 3265154 3315776 3330820 3332980 3344691 
001887	PK25	3426758	13	1073230 3082852 3086192 3088141 3093257 3099257 3125127 3183942 3260264 
001891	PK25	3422398	19	1073230 1154430 3068878 3081400 3086119 3090776 
007365	TH110	0603646	2	1075130 3094556 3115992 3118178 3177873 3188882 3192054 3210027 3241545 3254195 3260419 3262172 3276024 3304357 3307952 3309042 3310852 3312024 3321377 3322686 3322777 3329757 3330203 3332518 3332955 3333780 3334296 3335184 3335236 3335406 3336573 3337363 3340395 3343234 3344231 3344476 3345082 3345933 3349875 3350800 3352587 3357841 3376542 3381444 3382096 3382524 3382642 3388628 3388735 3389464 3389488 3390539 3397064 3397154 3397815 3398026 3398117 3398717 3401632 3403427 3403581 3404051 3405615 3406020 3406490 3406817 3407079 3409172 3409423 3409557 3409695 3410480 
007403	TH110	0031611	12	1075130 3068181 3080546 3081698 3087231 3087414 3090325 3091870 3092604 3097009 3098983 3100468 3126930 3142378 3177388 3178019 3204153 3217346 3236537 3249531 3296121 3315084 3330095 3410355 
001893	PK25	3426758	15	1075264 1155110 1160418 3075104 3089580 3093257 3120137 
006031	PK338	0213446	2	1080542 3108814 3122857 3191285 3192055 3204153 3211727 3215879 3219639 3220304 3222944 3239030 3243105 3264020 3292462 3303949 3306786 3315632 3324108 3326451 3330334 3331578 3331582 3332411 3332871 3333301 3333501 3351178 3351610 3356346 3359167 3362013 3373902 3374627 3388003 3388882 3389687 3390131 3394688 3396601 3398618 3403576 3403953 3404068 3406004 3406438 3406700 3406889 3407466 3408249 3408776 3408820 3409080 3409721 3409934 3410501 
006043	PK338	3392923	5	1080636 3088264 3088433 3092781 3095908 3099184 3110627 3115257 3125856 3149019 3152572 3152667 3155346 3185122 3188399 3193776 3210876 3214138 3217313 3217371 3228759 3248716 3306482 3316614 
001195	TH110	0031471	14	1081304 1156282 3069455 3079005 3084353 3087117 3091870 3094738 3099375 3177388 3185376 3209232 3214178 3216244 3216580 3218034 3219920 3260308 3306703 3323692 3332410 3403676 
011204	TH110	0408816	5	1091600 1124340 3065568 3072097 3075252 3078150 3082852 3085002 3085021 3087948 3088010 3093257 3095867 3104870 3160008 3205454 3209873 3211360 3216609 3217778 3218034 3231914 3260264 3306703 3311445 3315059 3315084 3322149 3322949 
