Course	Room	Teacher	Time	Students
001213	TH110	3577228	5	3820397 3580259 3574483 3574563 3580586 3518231 3797164 3695539 3581830 3651293 3580714 3483511 3574866 3516442 3558796 3559843 3560256 3580991 3692756 3561772 
015513	TH110	3996563	4	3820397 3580259 3560487 3576231 3797576 3929165 3518231 3788983 3498772 3695539 3540190 3764422 3558796 3559537 3611048 3668365 3692756 3537536 3579181 3910480 3910496 3910729 
014570	PK20	0409956	1	3631215 3930841 3789175 3907037 3929704 3839910 3930674 3910185 3795919 3813457 3851345 3699567 3816108 3820858 3821440 3823307 3846717 3901790 3903861 3914344 3915040 3915043 3930042 3930544 3930831 3833378 3845742 3902905 3910848 3913671 3914502 3834985 3902439 3858042 3931962 3799593 3913164 3915088 3652353 3816483 3930025 3648550 3695145 3863747 3930070 3930608 3823094 3911054 3915054 3823391 3902404 3721962 3788616 3854723 3513947 3606418 3715444 3768515 3820588 3821097 3843290 3858715 3860357 3902911 3906818 3913863 3914696 3912597 3930865 3931064 3915203 3517604 3797694 4086403 4086471 
001899	PK20	0409956	7	3529298 3581232 3480999 3560167 3470846 3558739 3426943 3470393 3521461 3543742 3576260 3581920 3650277 3472549 3668966 
012291	PK20	0409956	6	3529298 3818064 3497993 3596713 3668196 3561074 3785953 3818762 3694428 3930864 3608097 3480867 3789573 3578673 3668789 3668893 3668925 3797625 
011223	PK349	0207327	8	3692771 3581980 3477425 3462565 3693789 3513947 3561084 3581952 3628726 3580114 
006031	PK349	3839982	1	3914820 3768303 3678357 3903896 3929235 3930678 3930817 3769368 3790857 3796906 3819177 3822912 3848104 3905871 3929679 3668378 3691783 3759337 3821166 3914813 3819196 3820745 3904251 3692862 3816486 3823387 3602816 3821044 3821179 3930054 3821958 3930296 3956133 3613455 3930047 3695643 3901413 3905460 3930083 3578747 3649880 3651465 3710476 3788990 3816554 3817507 3821077 3821554 3824188 3846920 3850568 3861339 3929237 3929894 3847728 3904645 3929979 4093446 3908117 3360165 3797728 3910466 3910468 3910587 3910700 3910735 4086373 4093813 
014571	PK20	3926311	2	3930841 3789175 3907037 3929704 3839910 3930674 3910185 3795919 3813457 3851345 3816108 3823307 3901790 3903861 3914344 3915040 3915043 3929235 3930042 3930544 3930831 3693084 3790857 3799474 3801768 3818064 3833378 3845742 3902905 3910848 3913671 3914502 3929586 3773692 3834985 3902439 3858042 3931962 3722764 3799593 3913164 3915088 3930025 3648550 3695145 3863747 3930070 3930608 3823094 3911054 3915054 3771823 3819393 3823391 3902404 3721962 3788616 3854723 3561660 3768515 3821097 3843290 3858715 3860357 3902911 3906818 3909951 3913863 3914696 3912597 3930865 3931064 3915203 3517604 3797694 4086403 4086471 
010851	PK349	0409737	4	3692771 3818480 3493704 3556970 3651605 3690361 3774021 3581282 3695285 3574873 3577022 3578240 3579864 3692796 3818773 3821643 3628726 3797713 
002153	PK180	0168378	1	3903994 3458065 3482101 3560487 3675467 3816336 3817487 3818807 3819304 3821269 3901722 3693084 3789283 3799474 3801768 3818064 3852207 3901691 3929586 3708949 3768625 3773692 3914251 3596713 3790244 3817962 3821254 3722764 3914515 3717137 3785953 3789529 3808480 3818762 3820768 3861195 3915029 3929849 3930302 3521001 3606290 3694668 3819393 3869959 3764208 3818024 3854016 3902440 3561660 3693712 3694712 3716140 3725997 3774808 3789573 3796247 3817969 3818025 3819332 3909951 3929812 3789288 3904620 3627845 4086300 
