Course	Room	Teacher	Time	Students
004292	PK100	3092832	1	3375323 3451724 3576013 3458176 3455690 3576444 
001845	PK20	0123161	7	3417108 3454100 3474140 3560167 3544945 3471447 3481690 3581085 3457988 3470846 3482101 3463768 3454625 3482592 3576326 3576570 
001847	PK20	3483424	6	3417108 3443421 3460235 3460867 3476797 3483298 3486617 3455915 3692269 3481943 3483587 3650277 3437534 3470393 3462514 3481862 
001898	PK20	0168763	11	3421500 3438113 3443421 3446832 3458972 3463071 3437534 3463993 3462292 
012288	PK20	0409956	9	3421500 3428608 3432223 3446832 3448679 3456677 3458295 3458972 3459523 3480217 3486852 3487041 3481690 3475573 3445081 
014534	TH110	0031631	4	3425347 3427674 3433881 3438113 3440454 3449400 3450068 3456722 3459032 3463602 3463936 3481520 3430131 3467093 3442335 3453262 3464985 3485636 3440419 3487621 3485092 3576302 3576439 3668761 
006050	PK338	0031526	13	3425437 3429761 3441004 3460488 3462228 3455043 
006023	PK338	0213446	1	3425679 3476797 3538202 3557244 3575735 3576260 3580139 3580217 3581918 3575971 3581913 3560858 3561229 3537536 3540705 3580248 3581080 3544262 3483640 3485774 3489089 3492423 3493764 3498974 3559464 3578240 3579361 3579864 3591211 3595071 3595163 3595641 3596713 3597215 3597302 3599536 3602816 3608097 3608602 3620520 3629951 3629970 3631042 3631215 3632103 3632720 3632881 3649880 3650256 3650736 3651033 3651365 3652473 3656490 3667381 3667608 3667674 3668130 3669280 3689402 3690361 3690733 3690800 3690806 3691575 3691748 3692316 3692514 3693230 3693840 3693902 3694236 3694289 3694415 3694738 3694791 
001894	PK20	3483424	12	3428608 3453445 3459523 3460235 3460867 3405451 
002568	PK243	0564741	11	3429199 3456313 3575916 3484894 3463439 3453663 
011321	DAL119	0028980	1	3430697 3439917 3455297 3463143 3481562 3460073 3458469 3482264 3465591 3478951 3691361 3462262 3559645 
014545	PK20	0168763	13	3432223 3462293 3481813 3485537 3450069 3458744 
007381	TH110	0031611	2	3429761 3433881 3486617 3538202 3540714 3549272 3581920 3460134 3481102 3481894 3578177 3480999 3560487 3580159 3479311 3480069 3497993 3667676 3691361 3692628 3694754 3426943 3455043 3442188 3487316 3485092 3525384 3576299 3576325 3576330 3576406 3576461 3576462 3576565 3668778 3668785 3668789 3668797 3668798 3668834 3668844 3668861 3668887 3668904 3668906 3668916 3668917 3668926 3668934 3668979 3669007 3669041 3797881 3797882 
014573	TH110	0695890	8	3438102 3456820 3462606 3466962 3438119 3460134 3460369 3505185 3502893 3446670 3580407 3463851 
004839	TH110	3452082	7	3438113 3453472 3455341 3581870 3459823 3485970 3484361 3455690 3533093 3578488 3462246 3463851 3576465 
002162	PK243	0168378	5	3438232 3466364 3480668 3481419 3485290 3574543 3582040 3477824 3483467 3485288 3459522 3456228 3480710 3440419 3487087 3485027 3576428 3576442 
004827	TH110	0031373	3	3438232 3440454 3456016 3474409 3524963 3561001 3580139 3474620 3483954 3575908 3581907 3480382 3481944 3575969 3442991 3479085 3574967 3576753 3533093 3580340 3561511 3482198 3581149 3462246 3482592 3575581 3576412 3576448 3580383 3668770 3668821 3668852 
006863	PK243	0402773	8	3439147 3441226 3463011 3481202 3483929 3580955 3458136 3458087 3454059 3576346 3576459 3576546 
014542	PK338	0254151	8	3439917 3459647 3462517 3462849 3481798 3483084 3486389 3452964 3478343 3484361 3580341 3485537 3451496 3462262 
006059	PK338	0031526	10	3441004 3455341 3459897 3460488 3441166 3441306 3455046 3455043 
006029	PK338	3221489	2	3443421 3456653 3462565 3471450 3478356 3480217 3480714 3482288 3485290 3486852 3503587 3506324 3521265 3559149 3561074 3564528 3575898 3575916 3578804 3579723 3579949 3581605 3581952 3650578 3558543 3576248 3577109 3581192 3459613 3581135 3464327 3469615 3569865 3561280 3650596 3555932 3505157 3556970 3503382 3516634 3580269 3581207 3470846 3493704 3493748 3619255 3628726 3639772 3667503 3690043 3690719 3691241 3692796 3694426 3694433 3486569 3574873 3668782 3668890 3668968 3797740 
007374	CARP21	0987494	1	3443731 3460569 3486133 3575309 3578842 3579099 3580991 3690482 3457459 3467093 3559657 3467452 3549272 3481894 3552259 3467384 3574866 3480999 3581250 3558838 3667319 3482592 3485092 3576299 3576302 3576318 3576439 3576461 3668761 3668791 3668818 3668821 3668884 3668887 3668909 3668924 3668943 3668984 
006042	PK338	0554585	4	3425437 3438254 3441226 3448314 3455148 3485228 3485727 3560770 3484887 3581077 3460359 3467781 3485288 3561280 3576879 3454059 3485416 1057610 3445343 3464850 3465103 3482198 3483651 3581127 3580397 3561084 3668748 
006846	PK241	0402773	1	3438102 3448679 3455719 3462817 3475298 3478356 3481203 3481702 3481813 3486379 3487055 3559149 3559870 3561074 3579723 3581232 3581609 3448687 3455631 3461063 3486782 3579592 3463776 3474620 3581920 3692269 3464327 3463071 3481532 3481690 3485169 3513947 3514095 3577187 3433686 3475573 3485912 3437574 3505157 3580251 3479311 3480571 3516634 3574558 3579143 3580269 3581038 3581996 3255755 3303699 3330330 3462292 3576472 3576570 3668904 3576410 
014567	PK20	0056992	2	3455562 3457873 3480868 3521461 3529298 3558739 3559963 3580326 3581609 3651077 3430196 3470797 3578910 3437574 3558528 3508682 3543742 3559872 3576763 3560193 3561511 3580259 3471190 3481664 3493931 3498974 3558796 3559464 3560256 3576002 3580211 3620520 3621523 3629467 3638301 3651017 3651487 3651605 3651816 3652273 3652276 3652373 3655749 3666570 3668196 3671851 3690204 3691983 3692316 3692440 3692915 3693224 3693230 3693253 3693789 3693813 3694012 3694428 3694432 3695285 3695368 3695373 3695543 3473086 3578747 3576475 3576523 3599497 3668777 3668923 3668943 3668966 3669024 
014569	PK20	0898918	1	3455562 3457873 3480868 3521461 3529298 3558739 3559963 3580326 3650578 3651077 3483638 3430196 3470797 3578910 3578811 3558528 3559857 3560487 3508682 3543742 3559872 3576763 3581967 3560193 3561511 3580259 3471190 3481664 3493931 3497993 3558796 3559903 3560256 3576002 3580211 3621523 3629467 3638301 3651017 3651487 3651605 3652273 3652276 3652373 3655749 3666570 3667676 3668196 3671851 3690204 3691983 3692796 3692915 3693224 3693253 3693789 3694012 3694428 3694432 3695285 3695368 3695373 3473086 3578747 3576475 3576523 3599497 3668777 3668923 3668966 3669024 
001161	PK338	0031388	6	3456089 3484763 3487090 3487321 3559843 3459972 3479054 3446353 3461498 3485756 3463993 3559591 3445081 3479350 3484898 
004280	PK25	3646542	1	3456089 3466014 3469520 3480714 3551641 3555254 3468070 3477576 3576365 3576555 
010724	PK243	1168490	6	3456313 3462512 3560373 3690482 3462116 3468504 3482739 3463439 3689348 3453663 3465103 3451553 3576376 3668830 3668858 
001844	PK20	3577231	8	3456645 3459523 3483298 3486858 3451168 3462882 3487093 3485756 3451557 3463126 3546417 3463768 3467040 3576458 3576500 
002166	PK243	0428815	7	3455719 3456722 3460867 3462270 3466364 3480668 3485290 3574543 3582040 3461063 3477824 3487087 3576512 
001839	PK20	0898918	4	3456677 3458295 3459523 3460235 3462270 3464279 3465036 3476797 3480217 3483298 3485548 3486379 3486617 3486852 3487055 3574543 3582040 3405451 3451168 3487041 3692269 3464327 3471447 3464193 3481943 3433686 3462647 3463526 3487087 3667319 3576411 3576502 
006036	PK338	3221489	9	3438254 3459897 3462356 3441306 3484887 3463587 3441900 3555932 3479718 3503382 1057610 3456066 3463593 
007372	TH110	0603646	5	3460569 3461962 3476418 3482989 3486389 3581830 3690482 3430131 3455291 3459111 3454115 3480264 3439636 3374040 3487316 3576305 3576330 3576332 3576340 3576393 3576631 3668873 3668984 
007397	TH110	3474098	13	3449400 3461962 3463936 3486133 3483587 
013658	PK243	3792642	13	3429199 3462512 3484894 3457195 3576468 
006038	PK338	0207327	3	3441226 3462565 3462639 3463011 3503587 3559302 3560770 3579949 3581952 3441306 3577109 3460359 3461826 3483638 3469615 3581227 3467781 3513947 3581980 3460399 3479718 3578811 3454226 3559591 3581375 3503382 1057610 3645471 3693789 3580397 3668787 3797709 3797772 
002182	PK243	1167863	12	3463675 3463745 3459522 3453352 3250683 
014555	PK243	1083806	10	3462270 3463675 3441900 3453352 3480710 3464027 3576301 
002153	PK243	3785404	4	3460343 3493748 3579094 3648550 3656490 3667503 3690043 3694073 3694903 
002562	PK243	0564741	3	3480937 3514835 3540428 3580326 3457777 3482739 3581249 3463560 3478951 3481031 3560487 3561026 3651017 3651499 3653119 3667273 3690806 3692849 3694384 3695024 
006865	PK241	3646602	3	3481202 3483929 3580955 3558543 3576879 3441310 3460338 3465332 3467040 
001204	PK338	3447549	5	3481562 3518231 3575735 3578963 3405451 3453218 3462290 3463071 3484361 1160238 3443283 3461498 3464193 3560858 3574639 3460820 3538400 3467983 3484898 3480069 3580259 3546891 3474395 3576341 3668937 
001433	CARP21	0031632	2	3462417 3483306 3580991 3463560 3581903 3574967 3460757 3579687 3576319 3576546 
001843	PK20	0056992	5	3435187 3462639 3481203 3483511 3486379 3486617 3529298 3568950 3576260 3487041 3544945 3456290 3503630 3482739 3462964 3475198 3477576 3575928 3514964 3581995 3463993 3470393 3543742 3576308 3576399 3668911 
001232	PK338	0493725	14	3484763 3576399 
014099	PK20	0409956	10	3485548 3463188 3467093 3486782 3474620 3463071 3481532 3485169 3475198 3581250 3576531 3576570 3576583 
002384	DAL300	3473854	2	3487640 3486182 3576390 
011818	PK338	3213249	11	3483084 3503587 3518231 3479054 3425239 3576763 3603544 
002564	PK243	1168490	9	3521272 3560373 3575916 3559624 3581077 3581227 3650277 3480867 3485416 3559591 3453663 3576574 
007368	TH110	0162977	1	3480728 3486311 3524963 3525604 3559900 3462116 3540124 3560687 3576011 3579028 3486382 3480836 3463524 3484746 3574137 3476864 3533093 3560234 3574349 3574519 3578191 3578714 3592680 3600785 3601391 3606350 3619323 3628726 3631101 3634695 3642204 3645720 3651573 3651750 3651816 3652396 3667311 3668195 3689920 3691514 3691694 3691834 3691962 3691981 3692440 3692786 3693092 3693241 3693433 3693856 3694417 3694431 3694434 3694481 3695022 3695292 3695510 3577806 3486834 3581149 
004809	TH110	3194193	6	3464666 3465181 3559225 3581830 3480791 3558838 3592680 3597302 3619255 3652276 3667821 3690789 3693368 3581851 3668805 3668832 
006854	PK241	3646602	2	3576212 3579291 3576879 3441310 3460338 3467040 
001185	PK338	0123161	12	3462565 3580991 3560858 3574483 3579181 3576324 
013192	PK20	3788276	3	3432223 3438113 3443421 3453445 3458972 3460488 3462817 3485548 3455631 3455915 3463188 3463071 3485169 3437534 3462292 
004874	CARP21	0032827	3	3454100 3458441 3481221 3485970 3438842 3484272 3484816 3576465 
002160	PK243	0301910	2	3462297 3481702 3481813 3487055 3559302 3575483 3483638 3471447 3481690 3513947 3483587 3485550 3514095 3577187 3433686 3580248 3578811 3581085 3457988 3559857 3580251 3581375 3581456 3477425 3574558 3581967 3581996 3255755 3330330 3694797 3464379 3487266 3668758 
001156	PK338	3208421	7	3559624 3577109 3580259 3596713 3690800 3693241 3768686 3579181 3576417 3576521 3668972 3797683 3797819 
013621	PK243	0031347	1	3466364 3471450 3480668 3486852 3521265 3581605 3581952 3581081 3581135 3469615 3471447 3555932 3578252 3689500 3690719 3692771 3693612 3693921 3694903 3695027 
002433	TH110	0697660	11	3458049 3559804 3454497 3455227 3458744 3576325 
012771	DAL300	3448653	1	3481419 3481798 3419002 3461937 3639772 3668366 3692761 3693219 3693280 3695543 3668870 3668967 
007391	TH110	0031631	12	3440454 3481813 3416640 3460820 3487621 
002420	TH110	0695890	10	3455227 3455981 3576037 3477580 3485816 3576343 3576506 
001836	PK20	3452118	14	3255755 3303699 3330330 
014548	PK180	1167863	1	3575928 3577984 3651243 3666801 3692628 3693286 3693813 3426943 
014575	TH110	0020093	14	3483042 3581663 
011322	DAL119	0028980	2	3459647 3581999 3411186 
009299	TH110	3786635	9	3454100 3456016 3465036 3457777 3485970 3486782 3456103 3481944 3484816 3441838 3508682 3455151 
014672	PK25	3447549	2	3455058 3557478 3486187 
014547	PK180	1083806	2	3462817 3481203 3437534 
