Course	Room	Teacher	Time	Students
006023	PK338	3452833	1	0496952 3103203 3120788 3136630 3177063 3211393 3215889 3252851 3306703 3307952 3322722 3329656 3331473 3331638 3332580 3332746 3344691 3348796 3367966 3374832 3388630 3388799 3390492 3396618 3396701 3396956 3398041 3403968 3404683 3404942 3404971 3405863 3406660 3409020 3409420 3409519 3409588 3409736 3409777 3412856 3413259 3413306 3414175 3417572 3422024 3425923 3427492 3427819 3428193 3428541 3428936 3429933 3430442 3430796 3430863 3430865 3431580 3431702 3432092 3432240 3432446 3432597 3432831 
002151	PK229	0428815	1	0951759 3153713 3204688 3217346 3266721 3315308 3323328 3323602 3333301 3333501 3342720 3352018 3352587 3358246 3367542 3389987 3397115 3397567 3397573 3398166 3405092 3405247 3405873 3405943 3406150 3407829 3408041 3408271 3408654 3409594 3410542 3410921 3411892 3412859 3414122 3418000 3421242 3422232 3422618 3422805 3422823 3423208 3423577 3423716 3424094 3424660 3424723 3426552 3427461 3427735 3427806 3428114 3428733 3429352 3429563 3429801 
002160	PK180	0301910	1	1069904 1157995 3158474 3204830 3219639 3243105 3245522 3247055 3261847 3262890 3311410 3314945 3316281 3316693 3324108 3329668 3330273 3331578 3331989 3351610 3356346 3371271 3373472 3374627 3375084 3382098 3388003 3388714 3388734 3390131 3397250 3397575 3403576 3403581 3403680 3403953 3405286 3405436 3406004 3406695 3407265 3407466 3408037 3408274 3408625 3408820 3409792 3417859 3423871 3426085 3427670 3431750 3431980 3432458 
006029	PK338	0213446	2	1073211 1156319 3095612 3204905 3220923 3245522 3264020 3324108 3334056 3335391 3351610 3352018 3357841 3373472 3373902 3374627 3381996 3388882 3389687 3389864 3390131 3394688 3397250 3397575 3397844 3403953 3404522 3405286 3405615 3406004 3406020 3406150 3406438 3406889 3407265 3407566 3408037 3408274 3408625 3408846 3409080 3409477 3409557 3409792 3409934 3410516 3416098 3417786 3418177 3423502 3424681 3424766 3426251 3429568 3429801 3430200 3431091 
001213	DAL300	0031471	2	1124340 3084353 3113753 3123316 3125322 3152623 3155060 3166656 3188793 3209232 3209294 3209873 3211360 3215601 3216609 3217778 3221143 3228759 3239494 3265154 3304008 3311445 3315776 3316281 3323189 3329836 
001248	DAL119	0254151	2	3122857 3126602 3135241 3160008 3212787 
001862	PK229	3422398	7	1155748 3092781 3158474 3177873 3210074 3221922 3232650 3248182 3307517 3309190 3311445 3323692 3323699 
003027	DAL300	0375562	6	1156319 3204306 3204893 3215759 3217667 3220304 3220923 3221557 3223593 3261754 3304723 3316819 3322141 3335255 3389664 3405615 3406438 3409477 3410139 
011844	DAL300	0031471	7	1162423 3084353 3089542 3125322 3125808 3126883 3155060 3209294 3256154 3268127 3329836 3351382 3358560 3388735 3389314 3389488 3389987 3407233 
003441	EHLEC	0897706	1	1162443 3177284 3194474 3197905 3205208 3219920 3220189 3223001 3241545 3248326 3295766 3312114 3333105 3350800 3396626 3396763 3396786 3418666 3441685 
008479	DAL300	0031619	4	3061917 3068251 3112040 3150738 3153576 3163183 3191876 3204830 3212008 3213909 3216244 3265450 3276024 3319378 3322204 3332518 3333459 3382642 3405177 
002992	DAL300	3332662	1	3062898 3107592 3190685 3212349 3217724 3221143 3242920 3244921 3252673 3309375 3326451 3331483 3331582 3335406 3349875 3351448 3356399 3366901 3373119 3381444 3382524 3387721 3389687 3395332 3404051 3405066 3406345 3407639 3407911 3408958 3409422 3409760 3411330 3415386 3416145 3419071 3419076 3423128 3423500 3424073 3424462 3424665 3425673 3426182 3426251 3426271 3426367 3426850 3428144 3428156 3429511 3429568 3429717 3430200 3430249 3430506 3430895 3431011 3431809 3431950 3431986 
002562	PK338	3393847	5	3063119 3121582 3145694 3185122 3188882 3192437 3204495 3210876 3212349 3218679 3242666 3370273 3372208 3388735 3396626 3398828 3403530 3404945 3408188 3408280 3408820 3409062 3410567 3410638 3412447 3413575 3416740 3418591 3421946 3422316 3423870 3423871 3428353 3428682 3429674 3432497 3432831 
004888	TH110	3092667	2	3081179 3095417 3120788 3121782 3169644 3170878 3190134 3191428 3192054 3209936 3212165 3217444 3223740 
009386	GOB	0031388	2	3082370 3104777 3111582 3150160 3213921 3258543 3329668 3337363 3343996 3344231 3350761 3394978 3409495 
006026	PK338	0987775	8	3084075 3194683 3204644 3204905 3322942 3323328 3329964 3382096 3385569 3389464 3405444 3405778 3408708 3412802 3423375 3424665 3424869 3429563 3429751 3430013 3430864 3430893 3430894 
