Course	Room	Teacher	Time	Students
001837	PK20	3452118	11	3539996 3576379 
002161	PK25	3926209	1	3539996 3576379 3799593 3822778 3823307 3854723 3858042 3869959 3890005 3902911 3906818 3929235 3964186 3989696 4093315 4095083 4170299 3789493 3845742 3911054 3913863 4000366 4041708 3931666 4015108 4278502 3902905 3928589 4002094 4280706 3915040 4086277 4174206 3816108 3823391 3899772 3902196 3930817 3907037 3913671 4003188 4014851 4095071 3910848 3910587 
001899	PK20	3899727	10	3521001 3611135 3712888 3764208 3768625 3816722 3820732 3796247 3819332 3788897 3930864 
013193	PK20	0898918	7	3521001 3710991 3712888 3764208 3858042 3861195 3914344 3708949 3818762 3819393 3863747 3918056 3796247 3821069 3833378 3715444 3914502 3821166 3913671 3843290 
013627	PK20	3459335	4	3652353 3693712 3695145 3725997 3790244 3799593 3818024 3820732 3823307 3906818 3929849 3930302 3808480 3818807 3845742 3930544 3694712 4096913 3785953 3915040 3680751 3930817 3907037 3995730 
011295	PK20	4170297	5	3691794 3910185 3915099 4095301 3808480 4086279 4175480 3788897 3930544 3817969 3913164 3822218 4086216 4086249 4093475 3699567 4086477 3988502 3823402 3910647 4002909 3910481 3910584 
006060	PK25	0409737	6	3692862 3820032 3820963 3820038 3821393 3653200 3816486 3910487 3796906 3821643 3769368 3715155 3817637 3910695 3820971 3667464 
014099	PK20	0409956	2	3692316 3725997 3771823 3788743 3822778 3846717 3921208 3929849 4095301 3789573 3818807 3911054 3788897 3833378 3694712 3913768 4075429 3689328 3929586 3722764 3910583 3928966 3930817 3968696 3904320 3907037 3913671 4014851 4086447 3913807 
015135	PK20	3899727	6	3560236 3799593 3861195 3915711 3930547 3989696 4001588 4095897 3918056 4001999 4115871 4091996 4002075 4094796 3789529 4096262 3821097 4174617 3816108 3914502 4093806 4092159 
004290	PK25	3646542	9	3816993 3910870 3768197 3579867 4086249 3823391 3910498 3789439 3914251 3929864 3759092 3823094 
001845	PK20	3646542	3	3818025 3822778 3931946 3970633 3994652 4095301 4095424 3818762 4001999 4115871 3928589 3822201 3847931 4003434 4174617 3901731 3968696 4093066 4134408 4007305 4175330 3914552 4091072 4093853 4086287 
006041	PK25	3818520	8	3817507 3833424 3850568 3915267 3928890 4092771 4093607 4175453 3936964 3917445 4280948 4087228 3690361 
006045	PK25	0031526	3	3850568 3887957 4092290 4092833 3821958 3973885 4091806 4091936 4095080 3691783 3796906 3922542 4017901 4092769 3930301 4095086 4093423 4095234 3667464 
002164	PK278	0180723	3	3852207 3929812 3929815 3994876 4097018 3915029 3930678 3799474 3902440 3929954 
011827	PK25	4090501	10	3852207 3861339 3915054 3929812 3929815 4097018 3915029 3930678 3799474 3902440 3929954 
014569	PK20	0409956	1	3852207 4093409 4093612 4096738 4129668 4151426 4158492 4164342 4231518 4278465 4279708 4281868 3941070 4127014 4150362 4277924 3875914 3903896 4093255 4134616 4280849 3910700 4161057 3910347 4169561 4260945 4278355 3789806 3913768 4153409 4093475 4133513 4170423 4269602 4094640 4281409 4002204 4181031 4181143 4280153 3881459 3904320 4043326 4084615 4093471 4096964 4153748 4174380 4280174 3910582 3910479 
001871	PK20	4090501	12	3854723 3789493 3774808 
011190	PK20	4354090	8	3692862 3860357 3902911 3910185 3913863 3902439 3930253 3930841 3821254 4091785 4086477 3694668 3915088 
002153	PK278	0428815	1	3560236 3816993 3883991 3904324 3915099 3915155 3915711 3921208 3931946 3937160 3970633 3994652 4001588 4003168 4090749 4095424 4095897 4096706 4132153 4155489 4193260 4229863 4252142 4279649 4280648 4280907 4175771 4001999 4174837 4174889 4280140 4280693 4281892 3579867 4002075 3956631 4075429 4094796 3822201 4091785 4096262 4157786 4180434 4174617 3901731 3936726 4176698 4278034 4280947 3584557 3789439 3891249 3968696 3988502 4093806 4280526 3901577 4002909 4007305 4081695 4095876 4181243 4193252 4278360 4278484 4086083 3915038 3951543 4003319 4091072 4093136 4093853 4176624 4282188 3995802 4092159 
002163	PK278	0168378	2	3915054 3929815 3994876 4097018 3915029 3930678 3799474 4086391 3902440 3929954 
006034	PK25	0213446	7	3930034 4043543 4127521 4151626 4174768 3931666 3983482 4095703 4095088 3915026 4094640 3930817 4000502 4280948 
004276	PK25	1165566	2	3915099 3982946 4129668 4174908 4175490 4371910 4175351 3913164 3589576 3910632 4086477 4175375 3910753 3988502 4143476 4181991 4086294 4278454 4371971 4175348 4193360 4279035 3895612 
004282	PK25	1165566	5	3583596 3790306 3816993 3910870 4003642 3579645 3821269 3929237 3579867 3789439 3844962 3910595 3914251 3929864 4086309 3823094 3910605 3930260 4175287 
017168	PK25	0802802	4	4281628 4275968 4174837 4174957 4162177 4270406 4277527 4000253 3768025 4175888 4277525 3910687 4176698 4277523 4280880 3851736 3910470 4175489 4086083 
016894	PK20	3926311	9	3675467 3768625 3816722 3904324 3913863 3579645 3684090 3821269 3902439 3930253 3930841 4000229 3910605 
004293	PK25	0802802	11	3768197 3929237 4086309 
