Course	Room	Teacher	Time	Students
012295	PK349	0564741	12	0700408 3227211 3319602 3364991 3379786 3396313 3435931 
008769	CARP21	0899465	1	0750570 3254633 3266668 3330300 3331071 3334029 3339315 3340797 3343615 3351809 3352269 3359026 3374569 3375544 3396377 3405451 3412725 3415144 3417002 3418145 3420434 3422289 3424318 3431155 3431257 3431448 3431740 3432040 3432238 3435161 3436588 3437591 3438441 3438443 3438472 3439283 3439820 3439912 3446670 3451551 3455915 3458122 3458339 3459584 3462356 3462936 3462956 3463589 3464379 
007380	TH110	0987494	6	3069495 3121847 3122431 3221877 3239803 3250244 3303699 3319692 3337249 3344151 3395299 3411258 3414068 3426213 3433929 3438669 
007381	TH110	0031611	2	3069495 3222195 3233965 3239900 3245992 3246608 3255755 3257543 3324812 3337249 3352269 3360165 3365419 3375120 3388921 3395299 3397042 3397265 3409210 3411018 3411159 3411258 3415619 3421153 3426213 3426244 3430786 3431060 3432027 3434539 3440116 3463745 
001836	PK243	3452118	45	3073525 3223179 3250131 3250227 3322886 3331180 3337246 3337334 3359188 3378849 3404693 3405451 3405619 3409210 3411059 3411154 3413582 3415615 3415852 3416232 3418120 3419470 3420025 3421500 3421700 3428608 3430152 3430298 3430383 3430786 3431294 3431672 3432223 3432238 3433849 3435039 3435384 3435692 3436311 3436588 3436710 3437240 3438113 3438374 3438455 3438471 3439899 3440024 3443421 3445081 3448679 3451663 
002160	PK180	0004950	1	3073525 3224924 3250131 3319602 3331180 3341079 3365824 3375120 3379786 3404693 3405151 3405422 3412670 3412825 3413521 3415619 3415849 3416536 3417172 3419470 3420437 3421700 3425578 3429810 3430196 3430383 3430401 3431294 3431672 3432344 3432384 3432595 3433760 3434130 3435039 3435313 3436119 3436930 3438669 3439437 3439670 3451553 3452964 3453352 3459505 
006846	PK243	0402773	1	3227217 3227263 3228510 3230522 3270468 3291024 3304946 3311583 3322523 3322886 3323191 3323859 3329727 3331270 3331686 3337246 3337334 3337781 3337851 3339156 3339567 3360165 3363924 3378849 3395581 3396312 3396460 3396461 3405153 3405604 3411159 3411531 3413014 3413728 3414273 3414843 3416203 3420884 3425437 3431449 3435248 3437978 3439328 3439558 3440036 
005263	TH110	0493855	8	3094719 3102974 3227297 3227669 3251781 3330241 3330264 3338504 3340672 3342762 3397012 3397992 3402266 3417314 
010942	PK349	0207327	4	3102134 3195977 3198863 3199633 3223457 3227882 3246608 3259524 3300040 3311527 3314978 3319023 3324397 3329719 3331071 3339160 3339780 3339989 3359188 3404534 3405422 3412100 3412644 3413923 3417055 3418908 3437379 3437778 
005141	CARP21	1020104	6	3103190 3217598 3219927 3240926 3251781 3330264 3339814 3340959 3366307 3402266 3404204 3411005 3412381 3416640 3421770 3424363 3426658 3432759 3437011 3437589 3441177 3454625 3457184 3462936 
005271	TH110	1137952	9	3103190 3201565 3314364 3378849 3405695 3430786 
006026	PK349	0431634	5	3103343 3224924 3324271 3329365 3344941 3375389 3404386 3417791 3423829 3425095 3426244 3431828 3434468 3446645 3454115 3455227 3455297 3455419 3459647 3460134 3461057 3461962 3462292 3464272 3464379 
006867	PK243	3461209	9	3103343 3266668 3316953 3329365 3338009 3339354 3414278 
005196	TH110	0493855	1	3112960 3217598 3218585 3273028 3312519 3316247 3329814 3331179 3339814 3339830 3340672 3342762 3350298 3358228 3358378 3369702 3396292 3402583 3404386 3411005 3413283 3414124 3415489 3416286 3416424 3421753 3426213 3426717 3426718 3428608 3429524 3429706 3430978 3431260 3431828 3432077 3432759 3434210 3435722 3435771 3437365 3437756 3438471 3438550 3440024 3460766 3462554 
001843	PK243	0056992	2	3113981 3123570 3198918 3221877 3224924 3252499 3270555 3283602 3316768 3319023 3323191 3339567 3340339 3379786 3396312 3396377 3405151 3405829 3412670 3412755 3412866 3414124 3417273 3419470 3421044 3421604 3429810 3432595 3435248 3435313 3435771 3443421 
001213	CARP21	0031471	4	3119160 3121331 3217410 3223347 3239492 3266121 3275705 3314281 3324844 3329727 3331270 3351574 3351809 3354445 3359596 3364639 3393147 3396313 3396422 3405153 3412523 3413255 3414811 3415217 3417073 3439820 3440606 
011204	CARP21	0408816	9	3119618 3221499 3269332 3270468 3323354 3326954 3339156 3339827 3340838 3396422 3417355 
004873	TH110	3194193	10	3121847 3223213 3225193 3263080 3436514 3438068 
