Course	Room	Teacher	Time	Students
001444	TH110	0031403	20	0145931 0780528 0834343 0876307 0896036 0909091 0913880 0917702 0950504 0999195 1005149 1006105 1007196 
001248	DAL204	0031388	3	0419327 0768235 0769943 0770471 0771438 0780619 0788562 0809224 0809463 0812628 0813277 0818384 0818599 0827928 0828596 0829796 0831966 0833695 0857087 0915579 
003003	TH110	0031406	13	0419327 0828705 0853174 0854724 0881793 0890945 0900240 0903229 0904301 0913466 0918074 0918277 0959092 0967988 0971315 0976318 0976421 0986262 0993268 1002729 1007799 
007375	TH110	0031631	10	0556027 0742886 0772032 0787159 0813147 0826670 0828394 0848680 0849245 0858114 0870197 0887586 0896476 0900371 0900541 0901409 0903338 0906362 0906635 0912695 0915226 1086329 
006023	PK338	0301909	1	0634162 0699614 0711336 0770198 0771438 0772218 0781976 0787430 0789284 0812628 0814822 0818384 0826099 0852192 0904003 0904347 0906618 0906896 0907155 0911775 0915589 0948568 0976244 0987600 0988631 0988990 0991213 0992186 0992189 0992796 0993268 0998885 1000122 1001806 1001894 1003539 1003644 1004997 1005082 1013071 1017832 1017840 1018817 1018857 1019940 1023494 1024283 1025845 1027597 1028249 1029566 1030683 1032432 1032769 1032929 1036027 1037338 1038303 1040045 1045379 1049050 1053105 1054176 1055078 1055441 1056203 1056217 1056270 1056600 1056980 1057592 1058048 1058242 1064148 1064270 1065271 1065654 1065781 1066335 1066924 1067502 1067748 1068052 1068109 1073544 1076009 1076274 1076299 1076922 1077294 1077416 1078648 1078819 1078836 1078921 1079384 1079444 1080398 1081917 1081952 1082799 1082905 1082907 1083431 1084185 1084187 1084321 
001162	DAL204	1063511	6	0634284 0680495 0711336 0785917 0827786 0831798 0836898 0976244 0993551 1001905 1016793 1076246 1076922 1078819 
003433	PK25	0031477	1	0656863 0742734 0751788 0756739 0769943 0781139 0786698 0788425 0806520 0806886 0812300 0813159 0813277 0823997 0825559 0825743 0826363 0827786 0829872 0830700 0833266 0834472 0836898 0849022 0852358 0854138 0854235 0859319 0859564 0861816 0867801 0873190 0879882 0887398 0889384 0901868 0903064 0903338 0904719 0908461 0909837 0911218 0911361 0911598 0914076 0918195 0919776 0920248 0947693 0954240 0958897 0965925 0965927 0966414 0967411 0986094 0989395 0989401 0990668 0993506 0995269 0998323 1003100 1005720 1007348 1007779 1009104 1037291 1055640 1065238 1067297 1081006 1170860 
007364	TH110	0162977	1	0671926 0741632 0769851 0853988 0859409 0867125 0876307 0888222 0900240 0901570 0903449 0906447 0910403 0913946 0915006 0918519 0919158 0920237 0920251 0944831 0945264 0949279 0963413 0966125 0981989 0985440 0988245 0988544 0991120 0991229 0999712 0999833 1002036 1002047 1003128 1004324 1005427 1006444 1007799 1015275 1017339 1018174 1018271 1019006 1019212 1020695 1021017 1025533 1030369 1041981 1056910 1058058 1064385 1067377 1076783 1076854 1076923 1077413 1079268 1079366 1080792 1083080 1085061 1085324 
002562	PK338	1167856	6	0677533 0751495 0772005 0806520 0825024 0848750 0849713 0851302 0854138 0871309 0896287 0897034 0897310 0897931 0899241 0986688 0986807 0988544 0990668 0999689 1000355 1000750 1000895 1005199 1006105 1017412 1020083 1020520 1025623 1037291 1039943 1044157 1067251 1067748 1079366 1079771 1081917 
004888	TH110	0031373	16	0709543 0741632 0742063 0772218 0778307 0779365 0810885 0825990 0826099 0828021 0828065 0828068 0829397 0858092 
