Course	Room	Teacher	Time	Students
006024	PK243	0301909	2	0254082 0897931 0948568 0954240 1001894 1006105 1008967 1017492 1017832 1067251 1077413 1080654 1080808 1088785 1090564 1092187 1094134 1094929 1099178 1104151 1141167 1146215 1163278 1163391 1169962 3070344 3070438 3070881 3071136 3074711 3074965 3077033 3080612 3081669 3087352 3087449 3088117 3088521 3088978 3089081 3089566 3090519 3092431 3092999 3093190 3093221 3093369 3093697 3094719 3094809 3094908 3095105 3095335 3095719 3095842 3096149 3096547 3096592 3097133 3097158 3097636 3098330 3098883 3099448 3099774 3099986 3100110 3100408 3100835 3102057 3102316 3102380 3102599 3103038 3104770 3105511 3105818 3105862 3106561 3106835 3107254 3107966 
006026	PK243	0213446	5	0254082 0911802 0959200 0989590 1026650 1036442 1058223 1077874 1080303 1093549 1094520 1095157 1100383 1112377 1136830 1145146 1170033 1170370 1170709 1172030 3069337 3074289 3074551 3074634 3075188 3078465 3079675 3089009 3094033 3095630 3099729 3102380 3103445 3103807 3104899 3106769 3107323 
006043	PK243	0409737	8	0744449 0896929 0909240 0915622 0952008 0964596 0967988 0970193 0987600 0999715 1000355 1002405 1005082 1005112 1006438 1007394 1009729 1016434 1018936 1020520 1024283 1040818 1049929 1064780 1067334 1068052 1076989 1077161 1081917 3073169 3077471 
008501	PK25	0125630	2	0751788 0906085 0907596 0913989 0945635 0967042 0971073 0972633 0976318 0988544 1006405 
011204	PK243	0309967	1	0779081 0871681 0887586 0909091 0913880 0915622 0945449 0951991 0952211 0954830 0959200 0986807 0988245 0988263 0988544 0988625 0989590 0991668 0992796 0993818 0999733 1002248 1002606 1002706 1004206 1005112 1005720 1006899 1007554 1008967 1010643 1018817 1025508 1025569 1030683 1036442 1037745 1038420 1058223 1059654 1063875 1064605 1077874 1078198 1080792 1082708 1087081 1088180 1088882 1092999 1095157 1101350 1101406 1111549 1117264 1134015 1143265 1143717 1161132 1161482 1170071 1170303 3064940 3070344 3070648 3073138 3074167 3076618 3077033 3077762 3078408 3085986 3088988 3089611 3090266 3090362 3091295 3092360 3094906 3095009 3098754 3100408 3102316 
001837	PK25	0409956	55	0781523 0870197 0948390 0972660 1005102 1008925 1017492 1036225 1040045 1040874 1064752 1065148 1065732 1077413 1080648 1081101 1082315 1082842 1084057 1085106 1088558 1092187 1099178 1102030 1111549 1115477 1116854 1139478 1143639 1143723 1150699 1150965 1159063 1160158 1160614 1162008 1163326 1163860 1170823 1171905 3064940 3068712 3069991 3072208 3073507 3076456 3077623 3082682 3088117 3088978 3093221 3093697 3095009 3095387 3096592 3097158 3098754 3104489 3105166 3107254 3112067 
002161	PK180	1083806	55	1010643 1025460 1029566 1041559 1045379 1059572 1064605 1066309 1082907 1088785 1099059 1101406 1119989 1133174 1134358 1158007 1169962 1170303 3072484 3077762 3078073 3080595 3093770 3095719 3096547 3099165 
006847	PK243	0824244	10	0781523 0870197 0954240 0970193 0988263 1017444 1020150 1021867 1029566 1029787 1055290 1067460 1068371 1076009 1078921 1079366 1119989 1134358 3064940 3070406 3073357 
001249	PK243	0031471	13	0828596 0871681 0903917 0918064 0954830 0966077 0966299 0986807 0991763 0992189 0992616 0993551 1007554 1007842 1037745 
004276	PK243	1165566	7	0847790 0903917 0909216 0992801 1009559 1030693 1045379 1050781 1057261 1077874 1087490 1087960 1088120 1088173 1102354 1164206 1169962 3068353 3071094 3073568 3076489 3078500 3081368 3085909 3088652 3089611 3089824 3090519 3091573 3091695 3095111 3095842 3099468 3102884 3102915 
007403	DAL204	3220572	5	0868541 0988271 1021867 1025533 1088180 1150720 3098918 
007398	DAL204	0851717	7	0887586 0919158 1003100 1004324 1041140 1055441 
001857	PK25	0123161	4	0904516 0906963 0911936 0972861 0992796 1006744 1041559 1068549 
007396	DAL204	0851717	1	0904516 0909942 0914076 0986367 0992744 0993517 1008282 1055441 1124785 3072910 
008437	PK25	0031619	1	0906618 0991120 1053105 1059572 1086489 1145578 1150758 1169257 3070017 3073146 3078073 3087347 3087444 3095588 
