Course	Room	Teacher	Time	Students
001844	PK20	3926311	6	3481664 3759024 3768625 3858042 3788897 3913863 3930070 3913164 3930841 3813457 3910595 4086305 4086471 
001894	PK20	3483424	10	3481664 3580211 3651487 3953805 3668420 3596713 3581967 
002160	PK278	1083806	53	3489089 3491953 3521001 3608097 3610120 3638301 3693084 3694712 3695145 3716140 3717137 3789529 3821231 3843290 3852791 3901691 3914344 3914515 3929812 3929815 3930547 3930608 3693712 3764208 3818025 3930678 3995730 3694428 3799474 3817969 3818024 3722764 3808480 3833378 3852207 3929679 3789283 3915029 3930544 3458065 3773692 3796247 3929704 3797164 3902440 3903994 3914251 3929849 3774808 3801768 3817487 3818807 3819393 3820768 3861195 3929586 3929954 3930302 3910582 4086300 3994876 4097018 3691794 3790244 3789175 
001899	PK20	0409956	8	3497993 3560256 3608097 3694432 3817668 3692440 3652276 3689375 3694428 3559464 3591211 
001839	PK20	0898918	2	3521001 3606536 3608097 3611135 3652353 3666570 3680751 3694432 3694712 3695145 3708949 3785953 3789529 3820732 3843290 3854723 3930547 3693712 3764208 3818025 3821097 3818024 3821254 3693813 3493748 3833378 3796247 3797164 3801768 3818064 3818807 3419024 
013192	PK20	0428815	9	3560256 3611135 3629467 3652353 3668196 3817668 3820732 3846717 3930864 3581967 
006042	PK338	3818520	1	3574519 3602816 3629951 3632881 3649880 3651465 3651487 3651499 3667273 3691748 3691981 3692098 3692862 3694432 3695368 3716140 3816483 3817637 3821044 3821077 3821179 3824188 3915267 3929979 3574349 3576002 3651243 3693789 3820965 3581375 3774021 3821047 3821439 3710476 3796906 3492361 3789283 3821643 3928890 3492423 3651605 3667464 3691783 3693902 3769368 3578392 3768303 3956133 4086346 4170471 3797830 3820963 
006044	PK349	0554585	2	3578240 3610120 3692862 3788990 3817507 3818480 3821077 3903896 3930303 3820965 3579864 3616918 3694428 3710476 3695285 3929679 3694289 3789283 3818773 3667464 3668378 3820038 3797628 3797649 3797740 3797871 
006059	PK349	0031526	3	3578240 3581282 3694236 3694417 3694432 3695543 3475959 3574349 3579864 3616918 3629518 3581375 3595641 3492361 3694289 3462565 3492423 3651605 3578252 3695554 3797830 3789055 
001847	PK20	3483424	3	3580211 3651487 3666570 3680751 3715444 3817668 3823130 3902439 3906818 3915040 3771823 3821097 3930864 3799593 3863747 3902911 3596713 3816108 3818064 3910738 4096913 4174206 
002166	PK278	0428815	2	3591774 3710991 3721962 3768197 3816554 3820588 3821069 3821166 3915054 3693789 3716638 3817962 3821440 3861339 3821197 3651605 3650239 3722926 3797620 3797718 3797716 
002182	PK278	4090501	4	3496673 3606536 3648550 3656490 3690043 3792350 3693813 3694903 3493748 3690806 3689500 3460343 3591844 3667503 
011826	PK278	3415849	3	3606536 3656490 3710991 3721962 3768197 3816554 3821069 3821166 3716638 3817962 3821440 3821197 3722926 3632720 3820380 
001840	PK20	0056992	4	3611135 3680751 3822778 3860357 3930547 3931962 3693712 3764208 3914696 3930674 3689893 3902911 3929704 3795919 3929235 3913807 3820858 3909951 3910553 
002151	PK278	3415849	1	3619255 3854723 3858042 3858715 3860357 3902439 3902905 3915040 3631042 3771823 3788897 3818122 3913863 3914696 3915088 3823391 3930674 3910185 3911054 3845742 3913164 3930083 3930841 3823307 3799593 3863747 3913671 3759092 3768515 3902911 3907037 3914814 3930817 3788616 3823094 3905871 3650228 3789493 3816108 3901413 3910848 3913815 3929864 3930831 3881459 3890005 3902196 3913768 3914552 3931666 3964186 4002094 4002204 4002914 4003188 4014851 4041708 4043326 4050929 4091785 4091996 4093973 4094813 4095071 4095301 4095930 4096913 3820858 3910347 3915043 3930025 
012291	PK20	0409956	5	3638301 3816336 3788897 3652276 3821254 3694668 3660063 3797691 3797714 3797739 3910493 3910537 3579592 3694754 3581967 
006026	PK338	0213446	53	3651439 3668365 3692164 3781152 3797564 3815949 3816203 3819628 3821069 3902759 3903909 3672031 3819367 3904101 3913606 3914696 3931158 3689375 3889653 3693280 3931001 3929575 3692852 3930469 3758075 3903092 3915038 3639603 3902404 3914371 3792443 3811941 3819676 3652350 3797692 3797760 3797716 
002562	PK338	0564741	51	3651465 3695201 3695543 3823092 3914754 3930683 3904645 3908117 3903520 3710476 3821643 3830308 3914676 3689500 3915026 3775417 3790857 3843810 3929102 3668831 3910662 4086464 3881597 3887957 3922150 3931449 3931836 3931946 3973885 3976786 3984532 3994843 4000502 4001958 4002113 4035604 4092004 4092795 4093136 4093282 4093611 4094815 4095080 4095088 4095234 4095309 4095985 4077315 3821589 4086245 3691241 
010851	PK349	3470402	4	3651465 3694236 3788990 3817637 3818480 3821077 3574349 3629518 3595641 3796906 3631215 3668378 3691783 3903994 3797801 3797824 3820963 3820257 
002162	PK278	0168378	5	3656490 3721962 3768197 3816554 3821069 3821166 3716638 3817962 3821440 3861339 3821197 3820380 
006038	PK338	3393847	2	3693501 3694417 3821044 3821958 3628726 3692796 3910569 3910715 4086358 4086378 4086388 4086400 4086448 3913674 4086496 3929468 4086359 
