Course	Room	Teacher	Time	Students
002472	TH110	3208421	1	3146209 3248623 3261815 3330298 3337390 3338762 3358960 3366138 3396492 3398070 3405829 3411546 3412835 3414016 3414124 3415144 3417075 3418094 3458122 
006038	PK338	0031454	8	3212483 3281059 3331071 3359026 3404179 3405422 3418908 3429199 3432798 3437591 3440175 3440409 3443453 3451553 3457195 3460867 3462356 3464027 
006042	PK338	0554585	5	3212483 3281059 3331071 3341634 3404179 3405422 3412100 3412644 3413193 3413923 3414201 3417717 3420437 3425755 3426719 3430152 3430383 3430978 3433829 3433849 3436260 3436311 3437778 3439670 3441004 3461469 3463587 
010851	PK338	3470402	10	3212483 3281059 3366745 3375120 3412100 3413193 3413598 3417055 3418079 3431629 3436311 3437141 3437778 3438287 3457932 3461936 3462639 
006059	PK338	0554585	17	3224158 3236337 3358756 3359188 3366745 3413598 3414467 3418079 
006565	PK338	0031399	15	3231046 3340533 3416203 3418094 3422146 3438287 3439409 3450069 
006587	PK338	0031478	16	3231046 3340533 3352904 3372100 3384120 3406295 3417359 3418094 
002562	PK338	1168490	4	3236337 3274299 3360165 3372100 3412725 3423676 3424594 3429761 3430978 3431303 3434210 3437511 3439402 3439528 3444811 3452445 3453467 3455220 3455808 3458037 3462417 3462606 3463439 3464954 3465442 3479382 3480166 3480401 3483084 3483587 3484202 3484894 3485305 3485361 3486852 3576542 
006041	PK338	0213446	12	3236337 3281059 3359188 3375120 3411646 3425150 3426719 3431629 3436260 3441900 3455046 3460399 3482019 
001847	PK100	3483424	3	3250227 3319602 3375120 3380697 3396312 3413728 3415849 3421500 3433760 3434130 3439558 
006519	PK338	0031478	18	3250227 3250803 3418145 3425239 3435931 
010871	PK100	0168763	5	3250227 3343615 3352269 3405604 3411186 3438374 3458451 3462292 
002175	PK278	0168378	6	3253100 3363924 3382205 3396292 3411154 3411531 3413582 3415852 3433663 3440036 
006026	PK338	0431634	3	3254408 3330300 3354445 3364124 3375410 3389676 3395581 3405451 3411154 3411531 3413771 3414467 3418606 3423970 3430196 3438878 3439409 3441406 3446832 3456053 3459508 3460569 3462416 3466364 3467384 3468504 3476927 3476930 3478506 3479085 3480939 3483385 3483546 3484324 3485537 3486050 3576299 3576352 3576509 
001890	PK100	3312777	6	3274299 3340292 3396461 3405145 3413451 
001897	PK100	3448653	7	3274299 3405145 
006044	PK338	0431634	7	3281059 3358756 3359188 3405422 3411108 3412644 3413923 3415827 3418908 3420437 3425364 3425755 3429761 3431629 3433829 3433849 3436311 3437379 3440175 3441004 3441900 3455046 3459897 3460701 
002568	PK338	1168490	13	3319602 3364991 3379786 3396313 3397334 3416398 3417055 3432301 3435931 3436260 3459888 
004807	TH110	3092667	2	3319863 3340838 3412866 3414657 3429524 3433760 3438842 3439147 3455151 3457327 3463729 3464638 3464848 3480382 3481354 3484334 3484361 3486623 3576393 
001839	PK100	0898918	2	3334029 3363924 3378849 3380697 3396292 3404693 3411154 3411531 3413451 3413728 3416536 3419470 3420437 3421044 3430152 3430383 3431445 3432384 3433663 3434130 3435771 3439899 3445081 3456228 3458451 3459522 3462896 
012288	PK20	0409956	3	3334029 3395299 3405151 3411059 3415044 3415852 3416203 3421044 3438374 3455631 
012291	PK100	0409956	4	3337781 3340292 3365824 3389676 3395581 3397265 3397709 3404148 3405604 3435248 
006559	PK338	0031478	27	3338208 3463745 
013192	PK20	3459335	1	3338208 3341079 3365824 3375389 3378849 3389676 3395581 3396460 3397565 3397709 3404693 3405151 3405604 3405744 3413521 3416203 3419470 3426735 3430383 3431672 
006023	PK338	3470402	1	3340287 3429532 3437574 3438084 3439475 3439701 3443731 3445343 3451551 3454182 3454226 3455519 3456103 3456660 3457039 3458533 3459522 3459645 3460820 3461057 3461962 3462262 3462512 3462956 3463439 3464850 3464954 3465050 3465588 3467781 3468749 3469119 3474207 3474409 3474598 3475327 3476927 3478050 3478506 3478964 3479350 3479355 3480714 3480734 3481031 3481518 3481557 3481643 3481967 3482144 3483467 3483950 3484216 3484243 3484750 3484752 3485416 3485504 3485636 3485800 3486083 3486311 3486382 3486787 3486834 3487090 3487093 3487316 3487429 3487505 
003514	TH110	0995587	3	3340316 3340716 3353145 3358378 3412261 3414395 3435380 3446645 3460766 3475445 
006524	PK338	3451414	11	3340533 3377851 3396837 3409210 3414278 3430697 3431060 3431750 3432027 3433881 3436227 3437591 3439283 3481075 3486311 
002160	PK278	0004950	2	3340879 3375544 3426735 3432238 3435070 3435384 3437534 3441900 3445680 3446832 3448687 3450490 3455719 3456677 3458295 3460867 3463011 3463022 3463188 3463526 3463589 3463675 3463745 3463768 3464027 3471745 3479961 3480710 3481419 3483467 3485288 3487041 
006500	PK338	0031399	9	3352904 3418094 3445738 3446353 3454494 3457917 3463011 3463188 3463524 3467781 3478297 3480810 3483996 3486844 3576379 3576527 3576569 
006506	PK338	0138190	24	3353511 3414657 3462116 
001838	PK20	0056992	2	3354445 3412261 3415217 3416896 3431303 3435380 3453218 3455291 3455808 3457039 3461197 3462872 3464379 3464666 3465244 3465245 3479804 3481607 3485803 
002572	PK338	0477036	14	3364991 3379786 3396313 3411646 3416398 3432301 3455562 3456313 3576507 
013658	PK338	3393847	21	3364991 3396313 3411646 3435931 3436260 
002151	PK278	0428815	1	3375323 3405451 3417108 3421500 3428042 3428608 3432223 3436216 3436588 3437240 3438113 3438232 3438254 3440419 3441177 3443421 3445738 3448679 3451168 3451663 3453445 3455625 3455690 3455908 3455915 3456089 3457231 3457873 3458176 3458972 3459523 3460338 3460488 3461826 3462297 3462514 3462647 3462817 3462896 3463226 3463602 3464327 3465103 3466364 3474620 3475198 3476797 3477824 3478309 3478747 3479976 3480375 3481203 3481221 3481875 3481943 3482739 3483651 3484314 3484887 3485169 3486379 3486782 3487321 3576572 
006029	PK338	0213446	2	3375389 3406196 3411059 3414201 3429199 3432798 3433961 3437141 3437341 3438102 3441016 3441166 3441306 3445738 3452445 3453352 3454059 3455043 3455148 3455341 3458136 3458176 3458250 3460359 3460399 3460488 3461826 3461936 3462228 3462242 3462246 3462356 3462639 3463143 3463389 3463593 3464100 3464272 3474140 3479718 3480375 3480401 3482198 3483638 3484990 3486998 3487732 
002567	PK338	0031454	20	3379786 3412864 3435931 3462512 3559218 
002162	PK278	3572496	4	3381050 3388921 3416536 3417172 3425437 3430152 3430401 3431294 3431449 3432344 3435039 3435313 3439328 3459505 
002164	PK278	0180723	5	3381050 3416536 3417172 3425437 3430401 3431294 3435039 3435313 3453352 3459505 
011826	PK278	1083806	3	3381050 3388921 3405153 3416536 3417172 3425437 3430401 3431294 3431449 3435039 3435313 3439328 3440036 3459505 
006557	PK338	0031573	19	3384120 3413521 3416203 3425239 3462116 
