Course	Room	Teacher	Time	Students
002153	PK180	3415849	2	3105802 3481664 3489089 3497993 3539996 3560256 3579291 3580211 3611135 3629467 3651605 3652353 3692796 3692862 3693789 3694754 3695368 3722764 3797331 3818029 3818274 3821069 3823130 3559464 3630501 3652276 3687862 3818773 3821440 3558796 3609553 3715444 3721962 3651487 3671851 3695543 3710991 3820588 3716638 3789175 3668196 3816722 3581918 3650239 3821197 3699567 3768197 3680751 3689500 3722926 3821097 3816554 3816104 3693224 3576212 
012832	CARP21	1168592	3	3397840 3475298 3479085 3469520 3479355 3487093 3485054 3485361 3486141 3546417 3559970 3580095 3465588 3559804 3446353 3576429 3668923 
015106	DAL119	3896857	1	3397840 3464398 3576231 3433962 3480166 3486838 3576417 3576426 3576521 3668923 
001851	PK20	0409956	5	3426943 3461197 3474620 3476797 3558739 3576260 3581085 3581920 3694432 3823130 3485169 3487055 3486379 3529298 3470846 3467093 3481862 3576386 3576512 3599497 
014984	PK20	3577231	6	3426943 3461197 3475573 3476797 3575928 3581085 3559464 3650277 3487055 3591211 3481862 3576415 3576522 3797828 
013182	TH110	1020104	4	3432357 3474374 3483511 3538688 3544254 3774943 3789070 3796732 3817668 3819367 3485628 3667503 3771747 3694810 3789464 3486838 3557478 3768972 3576548 3576563 
007374	PK180	0987494	16	3444536 3480592 3483567 3578861 3579592 3581609 3606350 3608097 3651816 3689893 3693084 3694434 3694754 3695285 3704166 3774116 3818746 3531305 3621523 3574137 3667676 3671851 3483587 3821008 3595163 3620017 3651573 3789136 3693219 3480867 3560487 3577806 3612623 3642204 3692915 3692187 3440687 3580912 3651033 3487621 3581247 3576460 3578673 3797605 3797680 3797823 3910628 3910654 
007396	PK180	0162977	63	3444536 3476927 3483567 3501476 3524963 3579592 3606350 3635008 3651816 3667319 3443522 3579099 3822613 3480939 3544945 3668196 3460569 3483587 3485636 3560234 3575309 3690482 3556617 3480867 3481894 3560487 3577806 3642204 3823113 3484324 3576397 3576419 3576449 3576457 3576631 
011313	CARP21	0672202	21	3458441 3481944 3482989 3486653 3521265 3560687 3581830 3609410 3695201 3695643 3712913 3818029 3469520 3484334 3597302 3694741 3619255 3691694 3821180 3540705 3468749 3559612 3456660 3480069 3818805 3581149 3477580 3474789 3576462 3576499 3576578 3668765 3668801 3668848 3797644 
006043	PK338	0207327	29	3460338 3478356 3478506 3482288 3574873 3575898 3577022 3578811 3581980 3650596 3691575 3692771 3692796 3694006 3695373 3464850 3469615 3481643 3486852 3505157 3556970 3577109 3693276 3464327 3578804 3580114 3485288 3628726 3694426 3513947 3448314 3477425 3485727 3645471 3475933 3581952 3822535 3694797 3575916 3578252 3576420 3576530 3668782 3797740 
006874	PK243	1167884	2	3460338 3482288 3579094 3693921 3493704 
014570	PK20	0409956	1	3460338 3489089 3574519 3580251 3608097 3611135 3615055 3692098 3712888 3728679 3764208 3768625 3781152 3797331 3818762 3819332 3820885 3821069 3789573 3821231 3693712 3790244 3817427 3774808 3789507 3649880 3817487 3714653 3577187 3785953 3816722 3667404 3768620 3788897 3694101 3694668 3819645 3821254 3680751 3708949 3722926 3796247 3820768 3821269 3481894 3648970 3694712 3712905 3715174 3817419 3693286 3660063 3668812 3668912 3669028 3797625 3797643 3910533 3910741 
014571	PK20	3577231	2	3574519 3580251 3608097 3615055 3712888 3728679 3764208 3768625 3781152 3818762 3819332 3820885 3717137 3722992 3789573 3821231 3693712 3790244 3725997 3774808 3789507 3817487 3714653 3577187 3785953 3788897 3816336 3819304 3821166 3694101 3694668 3818807 3819645 3821254 3693219 3708949 3716357 3789529 3818024 3818025 3820768 3821269 3481894 3648970 3694712 3712905 3715174 3797164 3693286 3660063 3668812 3668912 3797625 3910533 3910741 
001843	PK20	0056992	3	3463768 3480868 3481664 3485912 3560256 3580326 3596713 3690020 3694318 3694432 3764208 3579143 3581081 3693712 3483640 3689375 3470846 3652273 3694101 3796247 3817962 3481862 3576403 3576542 3797594 
014993	CARP21	3195964	16	3464855 3478713 3481607 3558739 3568950 3577795 3580211 3581249 3652396 3655393 3668366 3692771 3695529 3452988 3484334 3581098 3576248 3559624 3560199 3478691 3652339 3602435 3642332 3464848 3694012 3581851 3576364 3576391 3576575 3576633 3662757 3668763 3668788 3669033 3797659 3797772 3797824 3797859 3910769 
005157	TH110	3555100	5	3463560 3465036 3497948 3581389 3581907 3608602 3667654 3481203 3486623 3819196 3712286 3473086 3679221 3447322 3667311 3557478 3668941 3797710 
002178	PK180	0180723	7	3466364 3477824 3480710 3481419 3582040 3581605 3574543 3487087 
002163	PK180	3415849	4	3471447 3471450 3516634 3521265 3559302 3561074 3580251 3580269 3505157 3581996 3650578 3581605 3577187 3579723 3559149 3574543 3574558 3668829 
002166	PK180	0428815	3	3471447 3471450 3516634 3521265 3559302 3561074 3580248 3580251 3580269 3505157 3581996 3650578 3581605 3577187 3579723 3549272 3559149 3559857 3574558 
011827	PK180	0428815	5	3471447 3471450 3516634 3521265 3559302 3561074 3580248 3580251 3580269 3505157 3581996 3650578 3581605 3577187 3579723 3559149 3574558 
003514	CARP21	0995587	5	3467427 3474374 3481702 3592325 3629970 3653119 3560511 3478309 3481354 3667821 3690204 3482019 3433275 3576532 3797643 
001899	PK20	3459335	10	3474620 3483298 3486852 3462817 3451168 3481690 3483587 3692269 3481943 3457988 
002161	PK180	1083806	21	3430298 3475573 3493748 3496673 3514964 3538202 3558739 3581609 3581920 3591591 3606536 3610287 3648550 3690043 3693813 3694432 3694903 3479311 3483298 3579143 3581081 3581232 3656490 3668420 3690806 3692440 3693276 3574137 3581038 3631215 3667503 3496439 3649880 3470393 3632720 3689375 3591774 3557244 3591844 3650956 3460343 3481894 3591211 3792350 3820380 3651017 3576513 
002368	CARP21	1051497	29	3476864 3596713 3609407 3690346 3693280 3716057 3816203 3816960 3819598 3821006 3821116 3821162 3820756 3483977 3705083 3577187 3598090 3639772 3692294 3595071 3821008 3668365 3821632 3581469 3485816 3576467 3666161 3797787 3797827 3797829 3817001 3910529 3910636 3910645 3910761 
