Course	Room	Teacher	Time	Students
007381	CARP21	0031611	2	3462240 3575309 3725997 3789573 3816336 3796237 3767997 3521461 3525604 3797206 3592680 3788983 3819645 3711406 3821231 3610681 3595163 3661465 3677885 3816104 3818762 3822613 3581786 3690652 3693286 3768356 3581149 3679221 3695784 3578673 3668777 3668868 3774124 3797605 3797708 3910510 3910539 3910614 3910622 
015243	CARP21	0031631	5	3462240 3552259 3577806 3581085 3596492 3694434 3574866 3694433 3556617 3574137 3558838 3693219 3668969 3797650 3797806 
002174	PK278	3926209	27	3471450 3505157 3580269 3521265 3561074 3581996 3559302 3580251 3574543 3650578 
002568	PK349	1168490	5	3480867 3576013 3581171 3581952 3650277 3560373 3470393 3695024 3651499 3821393 3503382 3581227 3693902 3559591 3645471 3668914 3669044 
011963	PK20	0409956	10	3480867 3497993 3529298 3581085 3652276 3581609 3651816 3481894 3574137 3560487 3669028 
013921	PK20	3483424	8	3483511 3559963 3650277 3426943 3480868 3521461 3575928 3580326 3575483 3560487 3576522 3668912 
002162	PK278	0168378	4	3493748 3496439 3610287 3648550 3690043 3693813 3496673 3650239 3690806 3460343 3591844 3689500 3578747 3668766 3668843 3668871 3668886 3669027 
002164	PK278	0180723	3	3493748 3496439 3581918 3610287 3648550 3667503 3690043 3693813 3496673 3690806 3656490 3460343 3549272 3591844 3694903 3689500 3820380 3578747 3669000 3797863 
011826	PK278	0180723	5	3493748 3496439 3610287 3648550 3667503 3690043 3693813 3496673 3650239 3690806 3460343 3591844 3689500 3578747 
001839	PK20	0898918	3	3497993 3538202 3560256 3579723 3581038 3629467 3652276 3668196 3689375 3693789 3694428 3712888 3817668 3823130 3558739 3591591 3692440 3817962 3580211 3816722 3668420 3817487 3560167 3577187 3591211 3513947 3596713 3479311 3560487 3930864 3576512 
002160	PK278	3926209	2	3497993 3574519 3629467 3651487 3652276 3666801 3668196 3671851 3692796 3693789 3695368 3712888 3715444 3768197 3817668 3820588 3820732 3426943 3580211 3611135 3816722 3821069 3821197 3721962 3558796 3579645 3652353 3816554 3722926 3821097 3581596 3694754 3680751 3816483 3821166 3695543 3930705 3846717 3861339 3915054 3930864 3710991 3669028 
002182	PK278	0428815	7	3505157 3579723 3580269 3516634 3574558 3581605 3471447 3559149 3577187 3580251 3549272 3574543 3650578 
006044	DAL119	0207327	2	3505157 3559534 3574349 3576879 3577703 3578804 3581282 3581952 3651243 3667273 3691981 3797331 3820030 3579949 3632881 3692771 3715155 3789493 3574873 3820257 3651499 3821393 3492423 3694006 3478356 3575898 3595641 3629518 3691416 3694417 3789055 3820032 3492361 3556970 3631215 3651605 3690361 3695554 3818782 3475959 3477425 3578252 3581913 3694236 3462565 3577485 3580397 3581375 3650596 3668748 3668782 3668878 3668968 3668978 
013620	CARP21	1020104	6	3510665 3540662 3577795 3665300 3790792 3816180 3632720 3579579 3769494 3668911 3797586 3910509 3910591 3910756 
004803	DAL119	0031373	4	3512896 3560687 3578811 3717144 3538688 3470846 3597365 3929864 3811886 3830308 3915332 3827187 3910937 3668821 3797822 3910609 3910630 3910644 3910675 3910684 3910692 4086488 
010314	PK243	0402773	2	3514964 3543742 3576792 3820745 3678350 3820885 3668623 3691616 3687862 3820768 3821588 3905460 3930683 3908117 3822218 3819269 3903896 3458065 3850568 3904645 3905871 3591436 3692316 3578747 3768303 3819196 
002567	PK349	3393847	3	3559624 3576013 3576020 3581201 3689845 3708638 3821179 3821554 3693902 3789055 3820032 3678357 3819143 3668753 3668760 3669030 3669044 3797599 3797610 3797702 3910486 3910490 3910519 3910563 3910634 4094953 3910579 
006846	PK243	3461209	1	3538202 3560256 3629467 3671851 3689375 3725997 3768197 3816336 3817668 3818024 3820732 3823130 3817962 3611135 3692098 3821069 3821197 3816992 3591774 3656490 3481894 3549272 3557244 3581999 3694754 3708949 3680751 3789283 3540705 3559857 3666570 3819143 3953805 3477425 3790244 3576512 3651606 3652350 3668749 3668759 3668798 3668894 3668918 3668979 3797737 3910498 
002433	DAL119	0697660	10	3576792 3479534 3598090 3690346 3580389 3668849 3668868 3797744 
