Course	Room	Teacher	Time	Students
002414	TAYF	0697660	24	0032765 0747562 0852945 0887467 0897034 
001249	DAL204	0706398	5	0419327 0768235 0769943 0770471 0771438 0780619 0788562 0809224 0809463 0812628 0813277 0818384 0818599 0827928 0828596 0829796 0833695 0857087 0915579 
003009	TAYF	0031406	11	0419327 0853174 0900240 0903229 0904301 0915543 0918074 0918277 0967988 0971315 0986262 0993268 1002729 1007799 
001190	DAL204	1063511	10	0534728 0833511 0836904 0848150 0850690 0852455 0860532 0862176 0905954 0966077 0976244 1076246 1076922 1078819 1079614 
008799	TAYF	0031572	5	0576611 0657857 0680495 0739031 0748627 0751242 0830886 0836904 0897034 0902118 0908375 0911849 0915467 0918009 0986688 0999896 1000895 1001196 1005971 
001842	PK25	0031557	2	0679831 0748713 0768585 0786916 0799016 0803723 0809224 0819118 0824872 0830280 0848150 0850564 0854235 0854345 0860204 0861391 0861815 0865894 0892458 0899636 0901409 0902371 0905540 0909662 0909692 0989590 0991763 0992616 1003644 1004206 1016793 1034578 1064605 1078680 1084185 
006024	PK338	0301909	1	0699614 0746907 0781976 0812628 0818384 0827786 0909240 0909942 0911775 0915467 0945034 0945969 0991213 0992186 0995269 0998885 1005082 1006744 1017444 1020478 1021867 1023494 1024283 1025522 1025644 1027597 1028249 1029566 1032929 1036027 1036225 1038303 1040045 1055078 1055290 1056203 1056320 1056963 1058048 1058242 1064045 1065142 1065796 1066335 1067460 1067502 1068052 1068109 1068526 1076922 1078648 1078680 1078836 1078921 1080149 1080398 1081917 1082150 1082799 1083430 1083431 1084017 1084187 
007403	DAL204	0031611	12	0699614 0710449 0748357 0773175 0822518 0824872 0829872 0830807 0892206 0900541 0912695 0958897 
001837	PK25	0409956	1	0701809 0772927 0789284 0795445 0828017 0852940 0854345 0861815 0862152 0868541 0883015 0903917 0904516 0906963 0908998 0911218 0911802 0911936 0912781 0915885 0917334 0919283 0920095 0952783 0954240 0958984 0959200 0960037 0966077 0966094 0966299 0970193 0970262 0972861 0986094 0987937 0988271 0988625 0989520 0992744 0993506 0999715 1001613 1002047 1003020 1003644 1004733 1006438 1006444 1007348 1013071 1017832 1019827 1029737 1045379 1049299 1056980 1064605 1066309 1066924 1079771 1172397 
008809	TAYF	1084529	19	0707575 0787509 0825935 0859564 0908375 0915467 
008810	TAYF	0576472	21	0707575 0869575 0907493 0908375 0987243 
001840	PK25	0168763	3	0710449 0773175 0779966 0820055 0824872 0828065 0830807 0833031 0833317 0847932 0848492 0870197 0873557 0892206 0892458 0900429 0901688 0903600 0909675 0918118 0945969 0952783 0959200 0960068 0966094 0972861 0993929 1002036 1002045 1002047 1016793 1054176 1082919 1172397 
003029	TAYF	1168248	10	0734613 0746210 0748713 0755048 0805926 0831798 0836379 0848789 0853970 0872721 0892333 0910421 0912081 0915543 1002729 
002464	TAYF	0493725	17	0738079 0747147 0825616 0852088 0882728 0887467 0897091 
007378	DAL204	1168180	2	0741435 0772735 0788849 0827963 0832248 0849245 0853988 0887586 0896224 0900541 0907596 0911807 0912695 0915885 0958897 0960497 0986367 0988100 0988245 0992577 1002606 1003100 1030693 1068371 
003037	TAYF	1168271	16	0742461 0745780 0781191 0803706 0813159 0828604 0836471 0836898 
003278	TAYF	0675005	30	0742549 0799414 0826670 0896217 
001839	PK25	0898918	4	0742886 0768585 0784558 0803723 0820055 0830280 0834343 0848492 0858872 0861391 0861815 0862176 0865894 0873557 0882323 0887308 0901688 0903278 0903600 0905540 0908164 0909692 0909837 0918118 1076246 
006026	PK338	0213446	4	0746203 0747562 0794297 0831531 0867125 0902118 0909216 0920400 0950811 0954240 0973811 0986807 0991120 1009103 1016996 1017412 1018301 1019827 1024283 1034578 1037338 1049050 1056270 1066308 1066679 1067862 1076783 1076923 
003004	TAYF	1083868	2	0746210 0754424 0781191 0807750 0827099 0836379 0848719 0851024 0865667 0877028 0899241 0899481 0901961 0902541 0903229 0904506 0910056 0912081 0916398 0918074 0919772 0967988 1008387 
001227	DAL204	0706398	8	0747562 0769576 0806269 0813277 0819118 0828596 0833438 0833695 0848492 0857087 0858752 0914260 0915579 0992616 1000122 1015706 1016462 
007391	DAL204	0031631	3	0748357 0754424 0772735 0772927 0785955 0824983 0825102 0831800 0849245 0849535 0857016 0858114 0865750 0896476 0903338 0906362 0912695 0950811 0986367 0989395 1086329 
007396	DAL204	0162977	7	0748357 0779966 0780450 0791975 0807767 0813147 0822518 0828467 0849535 0858114 0861180 0865346 0870197 0904706 0905453 0906362 1086329 
