Class Times	54
Rooms	80
1	693
2	695
3	739
4	650
5	732
6	913
7	961
8	202
9	845
10	267
11	542
12	613
13	527
14	117
15	902
16	648
17	309
18	503
19	298
20	633
21	530
22	829
23	30
24	839
25	184
26	497
27	254
28	757
29	544
30	448
31	499
32	870
33	596
34	459
35	697
36	909
37	270
38	151
39	760
40	90
41	695
42	219
43	186
44	910
45	363
46	531
47	933
48	916
49	477
50	567
51	180
52	415
53	438
54	728
55	130
56	247
57	576
58	446
59	991
60	688
61	175
62	813
63	32
64	214
65	108
66	622
67	387
68	960
69	905
70	464
71	202
72	543
73	44
74	646
75	519
76	139
77	72
78	901
79	294
80	40
Classes	44
Teachers	22
1	13
2	1
3	3
4	14
5	14
6	22
7	17
8	21
9	2
10	9
11	2
12	4
13	18
14	19
15	22
16	15
17	21
18	17
19	18
20	7
21	8
22	10
23	9
24	10
25	4
26	7
27	19
28	1
29	5
30	5
31	3
32	12
33	13
34	16
35	8
36	15
37	11
38	12
39	11
40	16
41	20
42	6
43	6
44	20
