Class Times	19
Rooms	50
1	313
2	389
3	927
4	292
5	413
6	642
7	564
8	830
9	999
10	502
11	559
12	468
13	730
14	261
15	214
16	192
17	771
18	198
19	630
20	135
21	897
22	456
23	246
24	663
25	373
26	57
27	948
28	854
29	463
30	770
31	778
32	238
33	601
34	595
35	306
36	55
37	334
38	486
39	482
40	969
41	260
42	809
43	905
44	67
45	931
46	862
47	357
48	619
49	165
50	783
Classes	82
Teachers	41
1	26
2	20
3	21
4	9
5	28
6	37
7	16
8	18
9	24
10	21
11	32
12	18
13	22
14	23
15	34
16	38
17	34
18	8
19	17
20	6
21	5
22	9
23	32
24	23
25	7
26	19
27	7
28	19
29	37
30	31
31	6
32	30
33	29
34	36
35	4
36	41
37	41
38	28
39	22
40	25
41	12
42	5
43	12
44	2
45	11
46	24
47	33
48	10
49	14
50	4
51	26
52	1
53	33
54	35
55	11
56	16
57	29
58	40
59	17
60	1
61	27
62	40
63	14
64	10
65	27
66	30
67	25
68	3
69	31
70	39
71	3
72	13
73	38
74	20
75	39
76	2
77	35
78	8
79	15
80	13
81	15
82	36
