Class Times	42
Rooms	71
1	954
2	570
3	797
4	356
5	621
6	366
7	422
8	936
9	467
10	395
11	753
12	805
13	682
14	756
15	406
16	977
17	438
18	54
19	533
20	344
21	227
22	591
23	534
24	458
25	806
26	547
27	124
28	531
29	557
30	689
31	631
32	394
33	121
34	437
35	896
36	755
37	667
38	976
39	239
40	644
41	929
42	841
43	619
44	835
45	843
46	242
47	897
48	968
49	406
50	605
51	81
52	803
53	485
54	634
55	629
56	840
57	982
58	485
59	290
60	811
61	283
62	799
63	873
64	25
65	459
66	153
67	581
68	795
69	147
70	414
71	431
Classes	84
Teachers	42
1	35
2	33
3	28
4	16
5	35
6	8
7	13
8	23
9	36
10	6
11	20
12	10
13	30
14	42
15	39
16	32
17	37
18	33
19	20
20	36
21	6
22	12
23	28
24	14
25	39
26	31
27	42
28	18
29	8
30	10
31	31
32	22
33	13
34	9
35	40
36	40
37	9
38	41
39	38
40	3
41	17
42	30
43	7
44	17
45	21
46	3
47	25
48	21
49	32
50	14
51	2
52	2
53	24
54	16
55	26
56	1
57	4
58	29
59	19
60	34
61	4
62	38
63	18
64	25
65	22
66	27
67	12
68	37
69	23
70	7
71	1
72	34
73	26
74	29
75	24
76	15
77	11
78	19
79	27
80	11
81	15
82	41
83	5
84	5
