Class Times	37
Rooms	67
1	139
2	177
3	954
4	352
5	330
6	467
7	585
8	416
9	687
10	637
11	329
12	833
13	694
14	823
15	831
16	203
17	896
18	113
19	466
20	524
21	19
22	773
23	567
24	86
25	913
26	81
27	430
28	124
29	762
30	146
31	123
32	327
33	535
34	514
35	895
36	98
37	611
38	44
39	165
40	409
41	935
42	280
43	335
44	45
45	88
46	726
47	944
48	582
49	36
50	99
51	320
52	696
53	919
54	767
55	162
56	665
57	464
58	146
59	906
60	582
61	328
62	203
63	811
64	114
65	459
66	885
67	401
Classes	34
Teachers	17
1	16
2	7
3	13
4	11
5	5
6	17
7	16
8	5
9	10
10	4
11	9
12	8
13	15
14	4
15	11
16	7
17	2
18	2
19	12
20	13
21	14
22	15
23	1
24	14
25	9
26	17
27	1
28	3
29	12
30	8
31	6
32	6
33	3
34	10
