Class Times	49
Rooms	100
1	899
2	450
3	740
4	912
5	755
6	259
7	38
8	879
9	624
10	868
11	509
12	394
13	360
14	263
15	713
16	533
17	106
18	83
19	539
20	920
21	111
22	321
23	230
24	976
25	494
26	293
27	761
28	457
29	722
30	883
31	888
32	881
33	657
34	934
35	519
36	829
37	385
38	695
39	533
40	550
41	892
42	902
43	518
44	566
45	530
46	105
47	651
48	532
49	544
50	631
51	268
52	527
53	609
54	945
55	477
56	706
57	511
58	32
59	726
60	482
61	935
62	735
63	320
64	887
65	849
66	923
67	665
68	170
69	64
70	33
71	591
72	856
73	924
74	777
75	392
76	767
77	882
78	156
79	796
80	613
81	502
82	595
83	626
84	499
85	929
86	25
87	978
88	519
89	389
90	760
91	847
92	236
93	648
94	484
95	491
96	25
97	896
98	154
99	666
100	57
Classes	58
Teachers	29
1	20
2	2
3	10
4	15
5	12
6	5
7	24
8	25
9	12
10	26
11	3
12	2
13	21
14	19
15	26
16	25
17	4
18	13
19	15
20	5
21	3
22	9
23	17
24	22
25	21
26	9
27	1
28	13
29	14
30	4
31	28
32	27
33	6
34	22
35	29
36	18
37	23
38	1
39	28
40	19
41	16
42	17
43	18
44	14
45	6
46	29
47	8
48	7
49	7
50	27
51	10
52	8
53	16
54	23
55	24
56	20
57	11
58	11
