Class Times	11
Rooms	85
1	786
2	565
3	231
4	483
5	281
6	413
7	611
8	210
9	678
10	22
11	659
12	365
13	887
14	176
15	207
16	275
17	805
18	25
19	571
20	359
21	234
22	104
23	624
24	852
25	916
26	857
27	521
28	557
29	809
30	866
31	660
32	474
33	533
34	727
35	869
36	569
37	626
38	29
39	76
40	419
41	838
42	994
43	165
44	559
45	623
46	841
47	675
48	135
49	462
50	358
51	924
52	223
53	98
54	750
55	306
56	77
57	128
58	748
59	785
60	597
61	199
62	998
63	67
64	106
65	413
66	871
67	174
68	445
69	960
70	628
71	264
72	302
73	68
74	885
75	480
76	973
77	127
78	670
79	302
80	993
81	238
82	401
83	374
84	734
85	950
Classes	76
Teachers	38
1	20
2	2
3	27
4	12
5	12
6	19
7	20
8	32
9	17
10	24
11	18
12	36
13	10
14	5
15	18
16	29
17	33
18	9
19	4
20	10
21	16
22	16
23	34
24	33
25	6
26	5
27	17
28	30
29	15
30	22
31	9
32	29
33	11
34	23
35	3
36	21
37	1
38	3
39	4
40	22
41	21
42	30
43	14
44	1
45	8
46	8
47	14
48	23
49	15
50	11
51	13
52	34
53	37
54	32
55	7
56	26
57	19
58	6
59	2
60	28
61	13
62	26
63	37
64	7
65	25
66	38
67	38
68	35
69	25
70	24
71	27
72	35
73	28
74	31
75	31
76	36
