Students	1098
1	7 26 5 8
2	26 36 15 35
3	38 42 14 34
4	30 17 32 35
5	34 20 30 35
6	14 37 25 11
7	13 19 37 1
8	16 10 37 38
9	36 39 20 40
10	13 29 6 26
11	41 36 25 16
12	30 35 9 22
13	34 29 20 39
14	2 24 17 7
15	33 28 7 42
16	25 41 12 33
17	17 30 4 15
18	17 11 25 35
19	16 41 4 15
20	23 8 32 2
21	21 33 38 34
22	6 22 5 32
23	25 28 39 20
24	12 17 18 6
25	32 5 26 22
26	40 23 38 16
27	8 6 5 7
28	29 39 5 13
29	23 5 13 30
30	28 18 27 32
31	13 11 34 12
32	2 42 28 38
33	20 18 17 40
34	27 41 33 18
35	35 34 39 32
36	33 13 26 15
37	26 3 39 14
38	11 39 16 28
39	17 8 27 31
40	8 42 37 18
41	22 36 28 37
42	30 35 9 28
43	35 6 24 40
44	25 1 27 13
45	39 15 19 24
46	3 22 34 11
47	41 9 1 19
48	22 40 30 31
49	38 23 29 34
50	39 3 33 2
51	32 30 36 5
52	12 13 42 2
53	14 19 25 10
54	40 34 32 12
55	35 39 20 37
56	36 38 5 26
57	28 15 24 33
58	36 8 12 30
59	2 29 28 11
60	41 7 18 8
61	18 26 13 39
62	3 32 27 13
63	31 33 41 16
64	29 40 27 33
65	21 29 10 28
66	4 15 32 42
67	16 18 34 14
68	42 24 28 36
69	32 14 30 31
70	40 12 7 17
71	11 33 23 24
72	17 15 24 37
73	31 38 21 12
74	8 4 19 31
75	16 9 8 38
76	27 12 31 22
77	10 5 38 2
78	18 21 5 33
79	1 19 2 6
80	13 36 15 12
81	11 13 12 16
82	39 21 42 7
83	30 7 21 29
84	36 16 18 33
85	11 21 6 2
86	34 4 33 35
87	33 30 37 19
88	42 32 9 30
89	10 24 11 37
90	21 42 13 16
91	1 2 33 12
92	3 14 18 7
93	38 2 29 6
94	25 11 10 38
95	41 32 31 16
96	7 25 1 28
97	11 34 3 31
98	26 33 14 36
99	12 1 13 16
100	29 40 2 39
101	7 15 21 12
102	17 2 29 13
103	40 22 18 34
104	24 11 27 30
