Students	556
1	21 90 87 80
2	21 8 11 5
3	53 67 15 71
4	36 68 19 59
5	77 18 50 26
6	78 40 27 84
7	93 55 2 71
8	95 5 63 18
9	90 89 67 84
10	38 50 61 60
11	1 7 56 44
12	44 96 12 17
13	90 92 19 74
14	15 55 20 28
15	69 82 22 23
16	61 7 93 19
17	3 78 66 22
18	78 13 21 57
19	42 27 79 57
20	4 76 48 41
21	59 1 69 11
22	60 78 24 48
23	44 66 43 36
24	70 69 59 4
25	95 14 92 43
26	56 59 78 67
27	26 62 67 20
28	90 65 32 52
29	61 67 97 54
30	51 29 90 32
31	34 5 7 80
32	19 12 2 37
33	49 76 85 25
34	98 54 20 78
35	36 33 37 70
36	64 44 68 56
37	66 38 35 41
38	78 77 82 55
39	87 64 8 96
40	36 56 66 7
41	78 52 55 18
42	87 5 95 15
43	94 68 78 72
44	4 92 16 78
45	48 53 61 76
46	23 88 64 78
47	26 97 3 47
48	17 30 1 39
49	67 15 41 16
50	34 53 17 75
51	95 91 74 23
52	25 87 31 66
53	29 27 26 2
54	34 14 82 27
55	96 14 54 19
56	54 78 27 18
57	41 11 74 14
58	9 60 58 1
59	29 44 10 94
60	87 32 19 25
61	24 58 50 47
62	74 56 5 65
63	80 1 68 85
64	73 18 9 15
65	2 42 44 40
66	31 58 32 57
67	33 74 63 42
68	96 32 82 46
69	92 27 7 78
70	60 15 70 75
71	74 27 89 95
72	2 72 89 12
73	68 42 51 40
74	37 75 87 91
75	63 75 6 43
76	92 62 84 93
77	12 96 58 29
78	61 57 44 31
79	50 90 95 86
80	46 45 66 33
81	71 51 10 28
82	94 9 21 92
83	62 8 39 64
84	8 77 98 61
85	67 60 38 59
86	86 73 62 22
87	87 44 4 32
88	20 62 60 88
89	61 66 1 51
90	74 56 17 97
91	82 71 8 52
92	76 52 12 87
93	47 4 69 49
94	3 7 8 12
95	9 4 64 40
96	94 89 41 16
97	47 75 81 11
98	52 61 87 60
99	92 4 87 35
100	9 56 60 66
101	97 52 77 63
102	41 64 71 2
103	49 64 69 41
104	22 55 56 10
105	42 94 63 73
106	17 79 93 96
107	58 96 27 17
108	42 47 95 51
109	89 94 30 78
110	18 48 14 63
111	43 90 47 96
112	68 90 5 91
113	84 31 55 41
114	91 41 72 31
115	61 41 79 31
116	22 57 64 49
117	11 19 77 53
118	45 5 19 75
119	50 43 55 34
120	24 38 33 22
121	10 90 88 80
122	80 47 77 58
123	53 49 45 38
124	3 8 79 53
125	16 7 65 62
126	14 32 18 48
127	8 35 62 50
128	38 90 37 47
129	47 17 4 29
130	34 43 82 21
131	50 17 73 22
132	22 52 98 25
133	73 93 28 42
134	70 32 11 62
135	28 75 40 63
136	9 24 44 54
137	26 97 25 19
138	64 53 9 39
139	1 65 8 77
140	13 37 3 68
141	93 10 65 14
142	62 31 54 75
143	62 78 86 87
144	11 37 1 22
145	36 14 98 58
146	68 93 85 20
147	9 58 20 90
148	33 52 45 59
149	42 87 30 54
150	91 57 97 18
151	7 22 65 14
152	14 87 47 48
153	75 94 21 81
154	83 25 11 72
155	96 62 20 21
156	43 92 91 5
157	41 12 33 77
158	40 92 14 20
159	81 35 53 84
160	77 18 48 47
161	42 43 6 9
162	48 44 1 31
163	75 17 85 88
164	79 51 88 20
165	84 27 7 21
166	62 10 83 43
167	38 28 65 98
168	45 98 9 52
169	21 57 15 13
170	43 79 12 73
171	95 34 48 46
172	41 86 51 93
173	8 96 41 19
174	6 46 1 31
175	72 62 35 84
176	98 30 12 44
177	56 88 93 62
178	63 26 50 83
179	17 10 95 93
180	59 97 35 52
181	23 75 39 67
182	98 13 87 55
183	50 75 16 87
184	55 57 17 53
185	23 47 97 5
186	12 56 44 43
187	77 47 36 61
188	62 79 84 75
189	70 81 96 6
190	54 65 50 90
191	16 6 1 82
192	60 53 10 50
193	83 49 20 86
194	47 77 41 66
195	53 57 97 8
196	85 26 74 70
197	94 82 70 44
198	12 50 72 20
199	44 79 86 83
200	70 64 1 14
201	64 49 33 19
202	92 64 96 9
203	79 52 28 58
204	87 31 15 23
205	77 72 67 51
206	53 43 61 45
207	12 17 57 19
208	64 78 98 85
209	89 82 10 76
210	34 26 18 84
211	12 68 5 22
212	19 39 66 86
213	41 5 42 11
214	51 54 53 47
215	97 92 98 96
216	38 57 5 39
217	98 54 40 56
218	54 95 74 52
219	84 44 28 7
220	77 27 67 12
221	28 31 71 33
222	43 35 12 22
223	46 38 39 96
224	66 36 58 9
225	96 86 91 6
226	6 41 18 75
227	28 53 95 45
228	9 21 56 64
229	68 48 10 37
230	94 47 49 88
231	63 2 73 46
232	95 75 97 10
233	18 7 2 59
234	78 26 68 47
235	14 70 95 82
236	94 51 69 97
237	81 62 87 97
238	69 54 65 14
239	46 62 57 53
240	22 47 3 45
241	25 76 53 15
242	50 60 75 24
243	76 72 85 4
244	7 43 41 3
245	29 67 80 55
246	30 98 97 56
247	63 9 39 77
248	85 71 24 25
249	61 63 53 62
250	88 60 59 9
251	31 33 32 3
252	15 71 68 80
253	12 24 9 84
254	66 44 83 57
255	19 72 70 20
256	23 40 95 81
257	74 75 64 93
258	79 32 61 90
