Students	1189
1	24 4 12 18
2	50 15 10 39
3	17 50 34 39
4	8 18 19 13
5	1 10 6 12
6	49 19 35 10
7	16 34 44 22
8	19 8 11 31
9	21 50 23 34
10	30 22 48 41
11	39 23 3 19
12	40 26 38 20
13	3 14 33 23
14	25 31 2 8
15	39 9 4 47
16	7 49 42 5
17	2 19 9 46
18	33 49 21 39
19	23 22 37 7
20	39 35 25 19
21	5 23 35 15
22	36 40 11 37
23	25 7 44 41
24	44 34 21 19
25	22 24 10 46
26	38 27 49 48
27	9 26 17 12
28	50 21 29 16
29	47 17 41 7
30	39 21 30 20
31	45 46 28 32
32	3 27 42 21
33	46 7 44 4
34	12 16 30 27
35	3 14 12 38
36	21 37 20 25
37	8 41 42 13
38	22 49 13 31
39	27 25 32 46
40	26 42 40 6
41	3 46 21 24
42	7 43 50 14
43	1 49 20 4
44	18 11 25 10
45	49 23 1 21
46	20 29 26 13
47	37 40 30 32
48	47 27 4 37
49	12 23 31 4
50	28 33 47 22
51	22 47 12 28
52	4 42 24 48
53	38 1 29 19
54	9 8 5 38
55	28 41 12 50
56	44 18 37 31
57	40 21 14 8
58	15 33 45 30
59	40 28 6 4
60	39 5 24 14
61	25 46 42 36
62	40 1 11 16
63	48 15 38 4
64	19 33 15 35
65	36 24 12 39
66	22 4 2 28
67	38 47 41 37
68	48 22 45 19
69	39 31 34 8
70	38 48 7 28
71	24 16 22 10
72	23 27 50 16
73	1 21 18 14
74	16 6 1 5
75	19 22 6 36
76	25 22 37 50
77	20 3 6 18
78	43 12 7 39
79	9 41 47 8
80	49 40 14 35
81	20 25 28 4
82	34 15 36 25
83	3 22 33 7
84	41 34 43 37
85	22 33 34 10
86	18 5 43 39
87	34 11 24 39
88	30 24 26 8
89	19 49 23 18
90	37 44 14 5
91	15 39 29 4
92	47 29 24 18
93	14 50 4 24
94	26 6 47 19
95	43 33 30 26
96	14 25 26 30
97	3 46 45 29
98	35 30 34 5
99	48 19 5 21
100	14 45 15 35
101	18 40 31 13
102	31 4 35 47
103	19 42 20 16
104	18 24 21 5
105	21 4 49 6
106	2 40 23 24
107	27 32 20 39
108	1 4 20 13
109	39 3 24 40
110	33 6 1 4
111	18 35 29 6
112	15 19 25 12
113	35 13 29 12
114	24 26 22 37
115	13 12 31 19
116	16 20 17 12
117	27 28 29 21
118	13 26 12 25
119	15 44 7 47
120	5 1 31 33
121	11 2 37 5
122	47 37 50 2
123	9 16 21 14
124	25 41 22 42
125	36 28 3 37
126	45 46 14 9
127	14 25 28 11
128	48 20 18 46
129	36 10 45 11
130	14 44 17 1
131	40 1 14 28
132	46 43 25 18
133	19 6 21 40
134	9 6 18 29
135	27 44 23 21
136	18 37 9 22
137	49 47 1 33
138	13 50 46 43
139	42 13 27 8
140	1 46 10 9
141	39 35 19 18
142	14 44 43 41
143	17 2 4 40
144	27 17 50 48
145	43 22 25 39
146	4 37 17 5
147	49 9 21 31
148	5 20 7 15
149	10 39 34 31
150	19 49 2 3
151	2 8 40 49
152	33 47 17 32
153	50 46 40 22
154	10 6 14 35
155	3 22 11 20
156	29 17 10 31
157	33 9 38 28
158	7 40 8 35
159	30 13 5 41
160	26 45 48 38
161	24 28 45 9
162	27 46 12 23
163	14 49 36 15
164	18 3 48 2
165	34 12 1 8
166	37 47 40 26
167	15 1 46 31
168	14 50 37 31
169	25 46 41 30
170	20 33 37 39
171	12 23 44 47
172	29 23 48 35
173	4 50 7 40
174	18 36 19 34
175	28 18 25 29
176	29 47 26 34
177	7 26 33 24
178	28 32 43 50
179	19 48 50 24
180	39 31 14 9
181	37 41 25 43
182	38 22 32 43
183	20 10 40 49
184	19 38 24 10
185	43 41 2 13
186	40 43 30 44
187	12 49 28 30
188	14 30 12 17
189	34 16 12 46
190	33 34 47 4
191	21 47 11 50
192	45 25 47 15
193	42 14 20 33
194	34 30 16 18
195	40 28 14 30
196	41 37 50 3
197	3 16 25 9
198	10 47 50 40
199	29 23 20 10
200	49 39 27 44
201	12 5 3 31
202	8 38 35 10
203	34 3 27 40
204	11 8 7 23
205	7 9 48 44
206	8 17 45 23
207	32 44 36 22
208	39 36 10 43
209	24 12 15 41
210	39 41 24 45
211	28 33 1 26
212	32 20 40 43
213	25 10 20 9
214	43 25 45 20
215	44 47 14 34
216	50 42 37 46
217	37 3 18 13
218	13 18 49 12
219	24 46 26 11
220	8 25 34 3
221	36 14 3 43
222	2 17 43 14
223	11 2 20 47
224	25 42 28 15
225	36 32 35 47
226	29 27 39 49
227	15 46 41 11
228	31 7 47 19
229	49 1 22 2
230	40 48 28 49
231	30 14 50 20
232	4 13 2 17
233	10 2 29 33
234	49 17 21 15
235	2 9 47 5
236	26 7 6 3
237	2 20 12 48
238	39 35 47 34
239	23 34 48 25
240	6 13 28 20
241	6 40 22 5
242	23 49 3 38
243	7 43 35 5
244	15 34 29 44
245	50 15 9 39
246	15 30 25 8
247	36 19 2 30
248	19 6 15 40
249	34 37 21 29
250	3 15 33 30
251	22 37 8 49
252	28 13 11 22
253	29 26 21 8
254	47 22 10 13
255	28 9 37 7
256	11 12 9 17
257	29 8 19 9
258	44 45 39 18
259	50 13 46 8
260	36 12 7 20
261	2 12 6 23
262	25 13 32 21
263	45 41 6 16
264	32 7 1 4
265	34 21 42 22
266	29 28 37 5
267	48 11 41 6
268	22 28 26 32
269	9 14 17 2
270	47 7 6 26
271	3 25 45 27
272	21 34 29 22
273	50 31 15 6
274	4 7 28 40
275	19 33 16 13
276	41 28 47 39
277	19 38 17 47
278	12 21 33 3
279	43 22 49 31
280	13 50 16 21
281	18 38 4 31
282	15 21 32 2
283	26 25 12 42
284	4 37 7 30
285	4 21 41 12
286	15 36 8 46
287	35 42 19 43
288	41 32 46 6
289	20 1 47 48
290	21 2 35 43
291	11 20 19 22
292	1 2 28 40
293	45 2 7 37
294	24 3 4 47
295	35 12 39 3
296	38 8 32 10
297	30 19 39 40
298	30 48 49 43
299	45 50 8 25
300	46 27 23 39
301	14 17 6 5
302	29 27 3 22
303	45 8 4 29
304	45 5 31 3
305	8 16 13 31
306	19 9 15 8
307	25 4 11 42
308	47 1 25 13
309	33 41 36 35
310	3 47 43 18
311	21 16 37 34
312	49 23 29 38
313	5 12 3 4
314	47 10 32 31
315	11 23 15 26
316	1 32 13 27
317	22 7 48 8
318	47 28 50 14
319	26 40 39 10
320	48 30 2 24
321	30 2 34 29
322	38 18 3 28
323	34 50 5 17
324	2 1 13 7
325	29 19 7 9
326	23 15 40 38
327	38 8 45 32
328	45 31 7 42
329	10 50 2 44
330	22 46 13 35
331	22 4 47 8
332	26 16 29 36
333	2 5 36 17
334	41 14 26 27
335	26 21 11 40
336	29 21 25 46
337	34 33 9 3
338	46 50 3 24
339	37 27 50 17
340	3 11 49 2
341	43 20 28 15
342	18 49 5 47
343	38 26 28 33
344	29 25 31 35
345	9 40 47 12
346	20 45 44 46
347	50 43 48 46
348	45 24 19 33
349	13 6 39 9
350	16 5 27 3
351	40 4 22 43
352	18 44 43 37
353	32 1 48 16
354	3 5 50 15
355	3 40 46 39
356	42 37 17 36
357	41 3 29 9
358	48 1 5 40
359	42 35 34 44
360	13 43 46 32
361	23 12 20 42
362	21 13 24 27
363	13 3 49 22
364	4 34 2 37
365	12 6 2 37
366	26 46 7 47
367	19 1 17 31
368	40 42 11 29
369	26 33 2 11
370	14 12 32 35
371	23 12 33 9
372	39 43 24 9
373	15 26 19 27
374	24 12 15 16
375	25 13 29 12
376	23 10 31 17
377	10 1 6 44
378	4 6 46 42
