Class Times	40
Rooms	74
1	102
2	776
3	304
4	992
5	249
6	745
7	929
8	364
9	617
10	934
11	184
12	168
13	174
14	842
15	930
16	411
17	384
18	776
19	256
20	97
21	609
22	483
23	188
24	374
25	550
26	117
27	362
28	330
29	67
30	49
31	141
32	387
33	737
34	777
35	524
36	834
37	891
38	537
39	433
40	536
41	578
42	447
43	232
44	829
45	970
46	499
47	381
48	515
49	127
50	275
51	157
52	523
53	211
54	431
55	323
56	760
57	196
58	399
59	153
60	726
61	232
62	516
63	307
64	143
65	764
66	940
67	887
68	994
69	561
70	601
71	413
72	30
73	946
74	279
Classes	70
Teachers	35
1	33
2	6
3	21
4	16
5	2
6	22
7	31
8	18
9	32
10	35
11	20
12	6
13	26
14	7
15	8
16	32
17	29
18	28
19	35
20	28
21	12
22	17
23	14
24	9
25	24
26	27
27	29
28	8
29	24
30	5
31	27
32	5
33	12
34	15
35	31
36	19
37	19
38	9
39	17
40	22
41	18
42	34
43	21
44	26
45	16
46	14
47	10
48	25
49	25
50	2
51	1
52	11
53	30
54	3
55	11
56	33
57	1
58	15
59	7
60	10
61	34
62	20
63	3
64	4
65	4
66	30
67	13
68	13
69	23
70	23
