Students	318
1	83 23 45 9
2	35 61 51 32
3	34 31 65 23
4	47 44 48 88
5	96 14 5 46
6	91 64 92 63
7	11 47 69 55
8	67 73 97 16
9	78 77 22 6
10	65 94 50 15
11	18 67 79 42
12	73 83 92 31
13	67 55 41 8
14	89 54 17 56
15	16 51 4 55
16	64 37 84 22
17	55 25 45 7
18	7 58 12 6
19	61 90 2 43
20	82 51 2 18
21	4 9 98 92
22	15 7 32 90
23	41 2 45 7
24	35 19 15 41
25	16 25 32 57
26	1 66 58 73
27	93 57 65 63
28	59 79 94 96
29	67 60 84 91
30	97 85 55 94
31	14 84 12 87
32	21 75 41 72
33	25 90 53 41
34	84 52 14 42
35	60 43 34 45
36	11 23 69 24
37	54 67 28 7
38	92 39 84 69
39	90 26 6 40
40	88 73 65 28
41	82 44 73 17
42	15 8 82 2
43	25 82 75 39
44	85 39 73 99
45	43 65 66 42
46	79 49 64 94
47	25 56 57 90
48	19 17 73 88
49	45 19 76 64
50	31 29 38 58
51	95 27 87 55
52	85 84 10 73
53	17 75 3 41
54	16 33 59 83
55	77 5 98 15
56	77 13 87 28
57	51 83 3 10
58	94 76 86 25
59	13 36 72 31
60	50 6 17 79
61	33 42 59 2
62	100 96 73 50
63	91 26 3 42
64	66 27 14 15
65	97 67 55 22
66	28 39 42 25
67	44 66 24 47
68	33 48 7 2
69	53 91 82 68
70	53 29 86 73
71	91 39 86 84
72	34 50 14 55
73	30 48 79 19
74	66 31 11 45
75	24 99 60 36
76	36 52 31 98
77	46 21 97 8
78	59 9 49 64
79	5 96 66 8
80	95 21 75 8
81	83 1 73 40
82	71 55 4 96
83	83 68 82 65
84	5 12 68 27
85	94 51 28 70
86	65 77 1 93
87	87 81 11 47
88	82 37 72 2
89	93 34 66 21
90	82 39 43 91
91	29 22 25 84
92	80 37 95 78
93	1 32 97 98
94	60 96 29 51
95	3 16 70 2
96	27 30 91 64
97	42 11 60 67
98	96 12 91 54
99	66 50 98 62
100	91 82 87 23
101	26 68 41 25
102	66 71 78 91
103	45 75 69 3
104	95 58 3 25
105	96 98 60 41
106	1 87 97 80
107	9 27 68 22
108	57 63 64 16
109	51 55 70 68
110	73 28 13 2
111	58 22 31 12
112	48 2 22 57
113	8 32 14 90
114	53 65 95 25
115	48 71 72 19
116	38 23 98 24
117	47 5 95 34
118	9 76 89 71
119	19 48 51 82
120	56 55 47 19
121	97 18 6 91
122	11 34 78 21
123	59 85 35 26
124	21 19 14 34
125	3 81 62 72
126	65 88 59 28
127	45 28 55 70
128	15 59 22 8
129	70 47 50 11
130	77 66 1 48
131	11 6 33 61
132	36 98 83 50
133	67 56 17 44
134	16 40 28 97
135	75 65 94 14
136	50 47 16 78
137	42 35 40 46
138	75 70 93 16
139	25 84 65 93
140	76 3 30 43
141	4 77 11 93
142	29 26 98 12
143	82 13 30 69
144	8 16 74 78
145	23 9 22 73
146	51 56 52 65
147	70 56 17 39
148	13 86 38 63
149	18 16 69 11
150	77 25 19 2
151	35 49 29 26
152	27 18 61 10
153	75 93 45 8
154	61 95 82 17
155	4 23 42 70
156	11 46 95 52
157	38 17 84 66
158	17 55 87 60
159	59 74 91 92
160	98 58 85 72
161	58 81 51 2
162	53 44 72 85
163	40 39 15 23
164	72 5 39 3
165	97 56 74 33
