Students	484
1	68 40 43 57
2	47 29 25 48
3	56 32 37 24
4	44 69 7 18
5	60 66 52 27
6	70 69 8 62
7	50 11 12 53
8	52 60 16 5
9	46 45 51 28
10	23 46 8 49
11	24 46 54 38
12	27 45 13 4
13	56 47 63 3
14	49 67 16 10
15	52 42 21 31
16	41 44 26 9
17	16 29 35 61
18	13 56 34 40
19	23 41 21 42
20	22 24 17 38
21	44 65 27 16
22	30 16 40 54
23	56 61 45 66
24	15 70 17 25
25	7 68 16 47
26	24 51 26 27
27	10 15 63 36
28	32 23 29 27
29	21 11 2 58
30	68 13 57 54
31	63 12 69 40
32	18 48 49 6
33	13 50 25 10
34	15 2 58 56
35	32 8 65 17
36	53 30 31 37
37	48 46 45 13
38	9 58 51 8
39	50 44 62 27
40	69 22 65 52
41	46 54 66 10
42	55 1 20 28
43	15 3 32 17
44	41 68 48 21
45	68 16 32 31
46	68 29 2 22
47	70 62 46 54
48	37 65 51 46
49	65 40 54 23
50	65 37 21 55
51	46 55 14 15
52	35 69 41 34
53	15 9 20 16
54	24 17 64 35
55	33 47 66 10
56	35 38 69 39
57	42 52 33 31
58	48 12 2 68
59	25 49 30 17
60	39 60 10 23
61	39 22 57 34
62	3 67 4 8
63	59 9 65 66
64	36 64 58 32
65	40 16 35 34
66	43 39 21 12
67	54 5 13 31
68	15 45 11 43
69	26 33 35 59
70	7 25 50 42
71	66 48 32 5
72	21 55 4 5
73	30 13 11 47
74	15 35 49 69
75	65 26 44 15
76	52 18 26 53
77	46 2 24 28
78	18 19 69 58
79	38 40 36 11
80	30 2 35 7
81	49 34 66 31
82	54 69 44 62
83	5 55 53 27
84	12 21 15 64
85	26 32 70 22
86	64 21 51 8
87	13 65 25 51
88	32 55 8 44
89	46 52 57 43
90	9 44 48 67
91	41 63 49 10
92	40 23 49 20
93	46 22 41 63
94	59 65 26 20
95	57 66 11 62
96	29 41 52 54
97	17 54 1 40
98	6 68 64 2
99	67 38 14 47
100	25 53 56 22
101	8 18 26 55
102	46 4 22 15
103	2 8 61 39
104	52 46 64 30
105	47 27 35 23
106	10 67 18 3
107	26 64 56 18
108	4 50 26 37
109	18 20 66 3
110	53 45 1 46
111	69 50 22 63
112	56 13 24 2
113	34 16 66 1
114	56 41 39 1
115	45 16 1 21
116	47 25 10 9
117	14 59 15 12
118	60 5 63 55
119	50 64 39 17
120	9 70 66 5
121	69 26 44 46
122	5 33 48 56
123	24 8 69 20
124	2 60 64 6
125	51 29 15 59
126	33 55 66 22
127	19 9 48 28
128	48 17 15 53
129	33 54 2 47
130	62 60 38 49
131	56 28 40 14
132	20 5 64 27
133	11 40 37 1
134	43 18 50 45
135	30 47 64 8
136	44 67 20 31
137	48 63 46 20
138	41 5 57 61
139	60 58 17 26
140	26 7 13 64
141	67 65 29 1
142	10 26 19 38
143	37 48 35 47
144	64 28 7 4
145	26 30 40 20
146	43 59 24 62
147	3 60 21 32
148	26 65 46 69
149	53 42 17 23
150	56 17 14 44
151	11 4 56 41
152	5 68 44 54
153	40 24 19 49
154	24 49 13 53
155	22 70 26 68
156	70 53 14 20
157	26 4 19 31
158	14 48 29 47
159	37 27 38 16
160	62 25 28 8
161	16 53 14 2
