Students	773
1	39 24 1 27
2	22 44 29 1
3	1 28 23 6
4	24 12 39 13
5	36 7 35 19
6	33 39 35 40
7	25 21 11 36
8	34 33 9 44
9	34 6 30 7
10	5 25 24 1
11	33 44 12 34
12	25 10 15 30
13	41 11 1 9
14	21 13 31 28
15	35 37 42 10
16	35 25 9 43
17	19 13 37 2
18	23 36 32 12
19	36 11 2 6
20	39 15 22 38
21	22 7 40 38
22	13 18 39 23
23	33 1 30 25
24	13 32 43 15
25	37 4 18 43
26	39 6 15 32
27	10 26 30 6
28	15 20 41 30
29	33 34 37 31
30	17 37 13 26
31	31 15 6 5
32	11 25 26 19
33	31 8 26 35
34	34 19 41 17
35	12 18 7 34
36	8 13 29 4
37	39 34 1 40
38	12 26 23 42
39	17 25 4 20
40	21 2 33 7
41	20 11 35 10
42	30 44 22 11
43	23 7 31 4
44	38 3 2 25
45	30 32 2 23
46	4 34 24 17
47	25 1 24 21
48	13 23 43 19
49	40 3 30 15
50	41 23 43 25
51	37 16 13 19
52	18 37 38 36
53	14 39 26 33
54	43 17 26 44
55	40 30 8 18
56	22 43 9 20
57	7 23 9 30
58	31 28 13 44
59	4 34 27 35
60	5 14 40 10
61	37 2 7 9
62	20 36 26 35
63	10 41 44 31
64	30 2 14 20
65	30 28 1 31
66	7 31 16 2
67	6 34 21 37
68	35 21 37 31
69	30 29 44 41
70	10 31 11 32
71	18 35 42 20
72	5 8 35 6
73	20 23 8 12
74	18 4 29 31
75	14 8 24 39
76	32 18 36 1
77	7 15 41 16
78	14 3 38 31
79	10 17 2 28
80	43 28 2 11
81	34 13 38 24
82	40 24 44 37
83	3 42 1 30
84	30 31 27 6
85	4 44 14 34
86	7 6 28 11
87	31 38 36 21
88	12 24 25 14
89	43 36 17 3
90	17 19 31 43
91	40 30 9 8
92	22 30 25 29
93	23 5 38 7
94	34 11 41 10
95	32 12 43 4
96	36 39 3 12
97	1 20 2 27
98	13 8 22 39
99	16 21 44 3
100	28 19 8 3
101	24 40 25 32
102	44 11 28 21
103	37 36 10 9
104	33 5 14 23
105	35 40 43 13
106	11 38 31 33
107	30 13 7 12
108	33 22 16 15
109	10 22 2 36
110	25 32 6 10
111	34 33 6 23
112	29 30 28 12
113	38 30 18 23
114	8 7 33 22
115	43 7 10 27
116	40 18 20 33
117	27 6 19 14
118	16 24 7 3
119	2 4 28 20
120	37 6 33 34
121	26 28 13 31
122	39 37 35 16
123	3 20 42 25
124	11 12 10 19
125	25 24 18 15
126	20 27 24 1
127	37 23 30 44
128	38 3 27 18
129	29 19 41 36
130	34 1 17 33
131	29 18 10 33
132	8 10 30 17
133	40 24 13 12
134	2 31 13 12
135	13 42 26 9
136	25 14 37 34
137	18 1 30 33
138	42 19 13 30
139	12 19 23 3
140	27 36 30 29
141	4 35 21 11
142	7 14 6 18
143	34 4 17 2
144	19 37 26 38
145	19 24 9 18
146	25 11 8 4
147	17 20 37 18
148	36 11 12 25
149	11 21 26 30
150	9 1 35 41
151	40 19 10 28
152	13 24 28 44
153	8 19 39 36
154	36 35 9 2
155	21 4 28 30
156	15 19 14 6
157	44 42 34 5
158	42 33 9 2
159	9 44 27 16
160	14 42 26 29
161	13 7 44 12
162	44 43 11 15
163	32 1 20 39
164	20 4 11 5
165	23 27 6 1
166	36 11 23 22
167	1 21 18 32
168	24 16 43 34
169	21 36 5 40
170	31 8 17 34
171	7 25 34 28
172	28 5 37 35
173	6 27 31 11
174	15 18 14 28
175	1 5 9 34
176	21 39 11 19
177	30 44 16 18
178	20 31 8 38
179	40 20 13 1
180	12 10 42 37
181	8 5 37 28
182	36 43 33 27
183	42 44 3 32
184	25 8 37 32
185	18 2 15 43
186	16 13 9 40
187	17 22 21 37
188	10 17 2 28
189	2 6 43 9
190	18 1 38 43
191	34 9 11 21
192	39 37 26 42
193	30 8 15 6
194	42 5 19 26
195	31 21 20 19
196	14 37 36 26
197	19 25 44 1
198	32 13 5 28
199	17 18 34 37
200	9 22 11 42
201	2 21 23 16
202	38 42 9 20
203	19 15 35 3
204	13 1 24 36
205	9 40 21 28
206	13 14 10 31
207	28 41 31 10
208	44 39 12 30
209	13 44 35 8
210	33 37 1 30
211	21 28 11 41
212	17 12 25 20
213	20 11 21 13
214	6 21 14 20
215	30 22 6 24
216	19 35 41 16
217	8 10 27 4
218	12 25 22 43
219	34 8 4 43
220	11 7 3 15
221	33 11 19 38
222	23 28 5 15
223	3 22 17 43
224	33 5 24 35
225	13 24 9 12
226	29 24 17 44
227	18 27 36 38
228	37 11 39 23
229	10 13 26 43
230	37 23 42 15
231	27 9 26 7
232	28 22 17 16
233	1 2 21 12
234	19 13 20 16
235	6 27 24 10
236	20 7 18 41
237	24 41 31 19
238	17 25 27 42
239	17 2 8 5
240	25 18 34 14
241	10 32 39 9
242	18 26 23 44
243	10 25 33 40
244	32 38 13 12
245	8 6 7 37
246	6 32 26 12
247	23 1 20 27
