Class Times	16
Rooms	71
1	906
2	477
3	660
4	886
5	323
6	446
7	237
8	676
9	824
10	925
11	537
12	441
13	731
14	695
15	741
16	230
17	672
18	864
19	930
20	358
21	424
22	319
23	890
24	435
25	296
26	236
27	545
28	614
29	130
30	57
31	526
32	963
33	24
34	791
35	922
36	96
37	212
38	122
39	449
40	844
41	449
42	786
43	736
44	976
45	29
46	449
47	403
48	197
49	72
50	441
51	458
52	146
53	169
54	478
55	878
56	467
57	813
58	277
59	318
60	306
61	872
62	204
63	287
64	230
65	698
66	979
67	916
68	780
69	918
70	497
71	702
Classes	42
Teachers	21
1	7
2	21
3	11
4	6
5	13
6	6
7	16
8	15
9	7
10	10
11	21
12	18
13	20
14	11
15	17
16	3
17	16
18	14
19	13
20	18
21	14
22	3
23	8
24	5
25	19
26	15
27	10
28	1
29	1
30	20
31	4
32	8
33	4
34	5
35	19
36	17
37	2
38	12
39	9
40	12
41	9
42	2
