Students	803
1	29 8 1 4
2	12 9 17 14
3	17 26 14 23
4	6 22 10 9
5	32 24 8 11
6	28 21 19 20
7	10 2 22 20
8	10 22 19 25
9	29 2 21 26
10	13 27 24 12
11	16 31 32 20
12	13 4 29 27
13	26 24 30 28
14	31 18 6 1
15	1 27 7 24
16	18 16 17 26
17	3 28 12 25
18	25 17 8 29
19	10 20 1 5
20	24 26 3 23
21	1 15 25 14
22	26 23 10 6
23	21 12 30 22
24	10 18 31 3
25	28 24 16 32
26	20 29 11 23
27	20 10 32 13
28	3 16 22 21
29	6 24 31 14
30	8 19 21 13
31	18 17 32 7
32	24 4 27 7
33	12 24 14 11
34	15 22 1 21
35	30 32 23 16
36	3 23 8 30
37	25 6 16 27
38	5 16 1 17
39	27 18 19 17
40	9 1 16 23
41	22 11 27 16
42	5 17 8 1
43	26 28 27 2
44	17 23 20 2
45	6 13 28 21
46	21 1 24 28
47	11 16 12 32
48	18 23 13 31
49	16 19 26 22
50	11 22 8 16
51	17 14 25 10
52	29 15 27 10
53	30 12 21 18
54	16 4 13 14
55	31 28 2 4
56	6 28 10 21
57	10 2 5 6
58	5 4 24 25
59	29 32 26 3
60	24 8 4 14
61	1 8 25 4
62	15 11 10 18
63	12 19 5 7
64	30 10 26 32
65	32 6 16 5
66	14 5 23 13
67	19 30 25 4
68	3 9 23 25
69	29 26 7 13
70	25 5 17 21
71	12 21 27 10
72	19 20 32 24
73	8 22 2 7
74	16 32 1 5
75	28 26 14 22
76	10 25 21 3
77	19 21 15 11
78	3 20 30 8
79	10 26 30 2
80	19 26 14 3
81	8 27 26 22
82	32 30 15 28
83	9 30 31 28
84	29 7 6 2
85	12 28 2 5
86	4 17 26 18
87	18 32 8 11
88	19 5 7 25
89	27 11 6 8
90	26 23 19 5
91	6 15 14 10
92	19 4 13 5
93	6 18 30 16
94	4 18 28 17
95	18 20 31 10
96	12 4 9 25
97	27 30 23 18
98	8 15 26 2
99	24 27 20 26
100	9 28 25 3
101	24 8 1 28
102	31 4 19 22
103	7 20 8 10
104	32 26 31 29
105	16 3 22 6
106	17 16 12 11
107	2 32 22 10
108	6 7 18 31
109	2 1 6 19
110	2 26 18 21
111	11 6 1 18
112	4 20 25 30
113	25 29 21 31
114	7 14 25 21
115	28 31 3 20
116	32 5 29 14
117	21 12 11 6
118	27 1 19 2
119	26 4 24 29
120	14 7 18 10
121	26 25 28 22
122	18 7 22 30
123	26 16 20 13
124	5 1 25 22
125	13 20 29 8
126	17 11 28 25
127	7 13 10 32
128	19 9 15 4
129	29 5 19 24
130	30 28 9 6
131	5 20 14 2
132	8 1 23 12
133	11 31 10 30
134	25 30 32 28
135	5 2 22 23
136	2 9 17 10
137	24 18 8 11
138	16 5 23 17
139	3 19 18 22
140	21 31 23 19
141	30 23 15 14
142	26 9 14 27
143	4 28 13 9
144	22 25 5 13
145	6 14 20 17
146	16 1 8 25
147	2 12 17 29
148	31 32 26 14
149	32 26 5 21
150	28 27 17 5
151	14 18 23 27
152	11 21 4 2
153	27 20 12 14
154	2 5 17 1
155	15 10 21 28
156	3 11 26 4
157	23 26 9 32
