Students	563
1	34 15 24 74
2	67 54 55 2
3	60 58 69 48
4	20 77 21 18
5	8 65 14 77
6	22 17 11 26
7	10 43 25 3
8	32 7 60 28
9	75 55 73 39
10	63 72 25 55
11	33 53 37 73
12	25 43 41 2
13	7 76 36 34
14	55 67 19 32
15	39 43 11 74
16	78 35 52 22
17	38 29 17 37
18	18 42 32 11
19	64 75 22 70
20	8 1 15 74
21	70 61 19 38
22	78 19 14 7
23	33 63 21 73
24	34 29 53 42
25	45 22 66 53
26	9 18 50 67
27	56 73 47 5
28	78 32 66 19
29	74 27 34 65
30	46 44 24 57
31	57 48 9 15
32	46 39 18 72
33	8 60 34 70
34	20 60 5 15
35	12 34 28 63
36	2 28 50 44
37	24 12 14 47
38	54 75 29 42
39	65 18 66 7
40	11 59 30 44
41	22 47 63 33
42	12 34 8 60
43	35 13 25 49
44	22 68 31 29
45	41 39 63 23
46	59 13 20 10
47	61 23 2 12
48	25 4 72 8
49	45 77 49 13
50	62 50 5 18
51	54 1 11 51
52	21 78 27 28
53	49 9 11 12
54	26 29 76 59
55	5 16 39 52
56	62 51 19 49
57	77 2 45 38
58	64 36 31 47
59	6 72 33 65
60	3 16 1 29
61	10 18 6 7
62	60 55 2 74
63	28 2 21 51
64	32 76 57 21
65	45 46 67 33
66	34 56 70 27
67	73 47 74 59
68	34 5 50 75
69	17 62 11 22
70	43 42 27 61
71	29 66 50 9
72	57 23 41 30
73	53 27 18 67
74	35 67 31 40
75	77 20 2 49
76	48 37 23 4
77	48 23 19 59
78	24 56 39 38
79	52 25 8 20
80	67 78 17 58
81	39 59 43 22
82	62 28 29 42
83	61 22 23 77
84	24 75 69 2
85	65 41 21 54
86	32 35 6 65
87	43 21 22 67
88	70 8 47 11
89	6 2 56 9
90	63 9 73 18
91	64 35 4 28
92	67 18 49 47
93	61 62 20 13
94	6 50 78 51
95	30 23 58 70
96	2 51 56 34
97	63 25 50 77
98	10 46 3 1
99	54 16 4 73
100	18 70 47 7
101	67 59 51 52
102	68 53 14 7
103	31 15 62 9
104	61 62 49 12
105	74 68 33 11
106	48 7 62 38
107	41 68 33 69
108	43 1 6 37
109	45 53 30 24
110	62 32 52 65
111	26 65 78 41
112	37 36 38 53
113	54 66 48 22
114	41 37 14 64
115	2 61 63 43
116	70 10 15 65
117	54 64 19 46
118	18 17 65 63
119	38 62 43 47
120	59 29 28 9
121	28 15 7 65
122	31 16 27 66
123	7 50 52 24
124	74 56 11 58
125	47 78 1 12
126	70 42 23 33
127	52 44 65 36
128	18 32 49 40
129	15 44 42 31
130	50 35 7 15
131	64 51 42 23
132	32 27 14 13
133	64 3 66 4
134	39 51 78 21
135	29 39 13 28
136	27 34 76 61
137	4 5 24 29
138	68 66 8 62
139	13 64 56 30
140	54 43 39 37
141	65 25 35 34
142	12 60 16 63
143	67 69 77 54
144	77 70 10 33
145	36 4 24 40
146	58 74 9 17
147	32 58 18 48
148	64 34 73 61
149	74 61 5 50
150	18 36 40 7
151	39 33 37 64
152	46 66 71 63
153	52 23 12 70
154	70 31 51 42
155	20 39 14 34
156	44 66 17 62
157	71 75 74 29
158	76 25 67 22
159	59 58 66 41
160	23 72 10 1
161	50 35 15 76
162	62 46 13 54
163	56 2 65 62
164	75 15 66 11
165	37 6 54 51
166	45 53 33 43
167	73 78 41 11
168	70 66 39 36
169	31 23 1 53
170	63 26 14 30
171	35 15 42 29
172	38 42 3 22
173	49 70 25 42
174	16 2 11 39
175	1 72 17 59
176	69 19 31 73
177	40 42 63 27
178	61 65 14 41
179	43 60 63 24
180	9 14 16 49
181	10 54 42 76
182	39 32 24 7
183	16 47 77 56
184	67 49 56 78
185	22 24 27 5
186	10 68 9 46
