Class Times	48
Rooms	82
1	619
2	332
3	480
4	927
5	107
6	680
7	177
8	140
9	237
10	962
11	380
12	588
13	431
14	67
15	897
16	201
17	385
18	835
19	473
20	624
21	769
22	78
23	968
24	171
25	273
26	737
27	584
28	377
29	530
30	954
31	18
32	403
33	845
34	830
35	389
36	386
37	605
38	545
39	766
40	797
41	428
42	567
43	599
44	724
45	823
46	13
47	273
48	697
49	625
50	938
51	149
52	725
53	780
54	666
55	362
56	750
57	766
58	110
59	59
60	75
61	318
62	564
63	49
64	831
65	814
66	971
67	529
68	898
69	965
70	799
71	981
72	867
73	390
74	597
75	926
76	858
77	760
78	659
79	477
80	386
81	217
82	276
Classes	68
Teachers	34
1	14
2	24
3	18
4	12
5	13
6	15
7	22
8	2
9	12
10	17
11	26
12	26
13	30
14	23
15	16
16	32
17	7
18	8
19	4
20	10
21	31
22	10
23	5
24	28
25	16
26	1
27	8
28	4
29	1
30	27
31	23
32	7
33	28
34	27
35	22
36	29
37	29
38	24
39	6
40	14
41	5
42	13
43	33
44	34
45	32
46	18
47	2
48	33
49	25
50	31
51	11
52	17
53	6
54	19
55	11
56	15
57	30
58	25
59	20
60	21
61	21
62	20
63	9
64	3
65	19
66	3
67	34
68	9
