Students	357
1	30 57 46 62
2	25 46 71 11
3	81 42 59 70
4	9 76 44 56
5	52 81 10 74
6	43 30 34 73
7	86 26 44 80
8	25 67 4 8
9	88 40 86 70
10	1 80 22 38
11	80 50 3 55
12	31 87 64 60
13	13 72 81 49
14	38 65 90 8
15	32 69 15 77
16	25 31 21 79
17	55 35 29 48
18	89 57 12 31
19	86 20 8 32
20	81 63 53 55
21	64 27 37 67
22	79 6 54 59
23	92 14 23 89
24	41 26 2 72
25	88 5 64 67
26	85 48 62 79
27	2 54 81 7
28	35 87 76 72
29	65 55 87 33
30	19 23 54 30
31	68 73 50 29
32	39 9 36 18
33	2 58 18 28
34	85 45 9 2
35	4 62 87 63
36	86 87 77 49
37	70 64 5 36
38	80 85 29 48
39	77 3 19 69
40	69 13 89 56
41	44 22 65 87
42	54 10 17 18
43	2 39 60 43
44	7 11 91 48
45	83 73 9 71
46	20 61 34 28
47	18 38 23 3
48	13 22 65 31
49	26 1 21 91
50	26 76 10 36
51	54 91 13 42
52	74 5 76 44
53	70 69 82 75
54	74 50 43 79
55	45 31 14 91
56	31 52 10 50
57	54 59 86 37
58	31 39 24 60
59	91 27 33 87
60	58 81 84 75
61	3 90 1 53
62	67 24 34 37
63	15 83 14 18
64	52 40 53 11
65	49 16 13 83
66	39 35 50 52
67	49 79 80 19
68	29 71 53 78
69	11 83 40 73
70	17 8 35 69
71	74 8 38 53
72	58 51 52 49
73	39 60 29 55
74	59 22 6 89
75	23 91 58 33
76	40 53 82 83
77	30 89 38 33
78	38 11 22 86
79	89 31 69 20
80	59 74 41 22
81	35 27 84 91
82	57 20 40 61
83	2 19 51 37
84	13 74 26 70
85	61 75 26 84
86	82 9 42 62
87	51 5 59 49
88	17 9 47 2
89	75 66 43 31
90	29 66 62 23
91	43 76 82 85
92	74 65 60 34
93	43 49 29 83
94	83 45 6 78
95	18 58 78 51
96	71 63 28 14
97	11 72 65 17
98	41 26 52 46
99	78 18 38 30
100	69 15 34 75
101	37 28 87 90
102	36 35 8 12
103	1 30 23 55
104	9 44 87 66
105	91 74 87 24
106	46 13 75 64
107	35 58 15 72
108	77 61 91 65
109	16 34 37 83
110	30 2 72 16
111	82 23 67 45
112	1 9 47 12
113	31 5 4 52
114	83 57 64 60
115	86 34 71 38
116	35 76 88 40
117	14 13 15 3
118	60 57 27 58
119	62 42 36 56
120	23 12 36 25
121	63 88 45 15
122	41 36 60 28
123	40 29 91 9
124	87 76 61 79
125	22 82 46 26
126	66 22 18 32
127	71 4 83 13
128	86 89 43 20
129	77 73 28 55
130	89 32 57 8
131	10 84 36 13
132	42 37 84 20
133	31 84 74 30
134	75 4 73 48
135	60 72 9 57
136	23 30 54 90
137	64 21 69 36
138	45 89 49 58
139	42 88 73 90
140	15 66 60 78
141	16 86 92 54
142	78 62 88 92
143	53 54 33 55
144	35 51 28 46
145	59 70 40 83
146	77 75 47 64
147	11 68 75 71
148	34 31 55 21
149	9 71 46 66
150	52 84 5 53
151	79 52 6 17
152	6 74 54 16
153	87 16 59 56
154	6 40 19 17
155	1 5 49 68
156	35 1 55 30
157	1 84 14 76
158	45 38 55 27
159	25 56 71 46
160	49 5 18 51
161	67 49 80 31
162	28 17 92 30
163	67 50 87 47
164	55 23 18 42
165	34 26 47 53
166	52 8 22 15
167	89 4 88 28
168	39 70 37 31
169	31 22 50 32
170	63 88 78 44
171	1 49 59 19
172	64 88 58 19
173	27 80 25 30
174	23 81 39 27
175	40 5 1 54
176	63 32 69 70
177	32 15 81 86
178	55 68 28 44
179	7 52 12 53
180	14 62 27 29
181	47 58 29 37
182	86 42 58 55
183	54 12 83 69
184	7 63 55 17
185	91 7 28 54
186	56 76 30 57
187	4 52 70 17
188	34 61 81 80
189	53 23 10 31
190	36 66 34 4
191	74 69 19 43
192	56 61 20 15
193	7 46 58 2
194	59 10 64 57
195	92 41 64 49
196	57 8 4 83
