Students	608
1	5 25 4 23
2	20 1 2 15
3	24 27 14 13
4	4 8 26 7
5	21 9 28 32
6	27 19 31 29
7	3 34 28 23
8	36 34 17 5
9	28 16 14 9
10	25 16 33 6
11	8 15 17 33
12	13 27 20 36
13	1 34 20 28
14	11 3 35 6
15	12 8 10 35
16	26 29 31 8
17	23 1 33 34
18	2 19 24 18
19	15 4 7 3
20	27 10 30 13
21	9 7 6 25
22	27 32 4 17
23	34 8 4 13
24	19 17 18 4
25	14 30 8 5
26	4 12 30 14
27	7 21 24 35
28	10 5 32 33
29	28 29 36 27
30	1 12 30 33
31	28 7 22 33
32	10 8 4 9
33	27 21 29 36
34	26 24 31 6
35	14 36 9 25
36	29 34 17 13
37	5 9 13 26
38	24 29 17 14
39	23 29 5 6
40	36 12 7 5
41	18 13 34 28
42	14 15 5 10
43	32 31 15 35
44	21 16 10 26
45	16 4 35 29
46	32 3 30 7
47	5 19 22 25
48	25 4 34 26
49	4 6 13 16
50	11 1 29 2
51	16 23 3 14
52	22 32 11 34
53	25 30 2 16
54	6 12 36 16
55	14 9 1 22
56	28 3 10 26
57	20 19 14 31
58	28 4 20 7
59	18 20 23 30
60	15 5 19 8
61	25 24 36 3
62	6 17 20 32
63	36 5 17 28
64	14 26 16 22
65	35 1 15 19
66	2 26 20 27
67	6 35 23 20
68	9 29 23 36
69	9 1 33 12
70	32 11 8 10
71	10 31 36 33
72	7 20 18 26
73	22 32 13 28
74	27 9 14 5
75	14 22 4 17
76	16 24 9 27
77	17 7 26 9
78	7 15 29 14
79	18 2 7 4
80	18 25 8 4
81	23 8 25 31
82	13 7 17 34
83	14 23 18 31
84	14 35 8 28
85	7 5 10 15
86	23 4 17 35
87	16 2 32 13
88	24 27 4 33
89	12 14 17 7
90	21 30 15 12
91	10 3 21 18
92	27 2 1 26
93	32 11 1 13
94	15 1 25 34
95	12 8 1 36
96	2 23 14 7
97	27 6 29 31
98	10 2 20 33
99	14 31 21 23
100	13 7 25 30
101	29 19 24 16
102	26 25 4 9
103	29 1 8 14
104	10 13 15 16
105	34 14 11 13
106	30 8 34 26
107	22 18 2 11
108	17 29 14 25
109	13 34 33 16
110	2 32 19 23
111	24 34 1 33
112	29 31 13 24
113	27 1 35 21
114	23 32 2 4
115	33 16 28 13
116	23 16 8 10
117	18 8 28 16
118	31 12 9 21
119	27 17 8 24
120	29 7 27 12
121	11 27 8 33
122	32 35 27 30
123	2 36 11 14
124	31 22 20 29
125	9 4 7 23
126	4 10 36 33
127	22 33 32 15
128	18 29 4 30
129	31 34 10 7
130	8 26 20 9
131	18 10 24 20
132	25 29 20 22
133	31 32 3 28
134	23 2 24 10
135	9 30 20 19
136	19 8 32 14
137	19 7 24 34
138	28 9 30 29
139	9 35 34 10
140	3 11 14 15
141	5 24 22 18
142	19 31 7 30
143	14 24 26 13
144	4 19 31 5
145	5 3 35 6
146	3 11 13 5
147	14 6 17 27
148	4 17 11 29
149	11 12 19 15
150	1 32 30 4
151	22 16 11 15
152	32 22 4 26
153	26 8 28 34
154	27 20 7 18
155	32 26 7 14
156	25 23 1 15
157	7 2 19 27
158	23 35 20 3
159	1 31 27 16
160	1 27 2 24
161	13 35 10 15
162	35 26 24 30
163	31 5 34 20
164	14 5 11 23
165	34 4 9 36
166	6 11 29 8
167	13 31 14 11
168	32 10 12 24
169	15 34 35 13
170	22 13 18 7
171	29 17 26 10
172	29 8 33 9
173	29 19 27 2
174	14 1 7 27
175	16 24 23 36
176	16 31 10 25
177	31 6 20 27
178	6 26 22 23
179	4 31 30 3
180	29 4 33 16
181	36 7 2 27
182	18 2 15 16
183	33 10 6 21
184	23 22 32 6
185	18 3 5 19
186	19 31 20 11
187	5 1 35 10
188	31 25 9 32
189	12 26 30 15
190	36 4 32 3
191	15 7 20 24
192	26 22 20 7
193	1 3 23 19
194	26 23 35 14
195	22 32 15 4
196	9 25 8 35
197	5 8 11 23
198	2 32 10 17
199	28 19 15 7
200	4 19 1 33
201	12 26 20 23
202	29 36 19 14
