Class Times	57
Rooms	76
1	355
2	189
3	237
4	216
5	347
6	766
7	679
8	32
9	146
10	421
11	601
12	517
13	14
14	837
15	954
16	226
17	539
18	74
19	334
20	63
21	194
22	281
23	710
24	261
25	157
26	623
27	838
28	886
29	420
30	740
31	521
32	185
33	102
34	303
35	745
36	202
37	236
38	289
39	825
40	89
41	376
42	114
43	102
44	37
45	894
46	776
47	632
48	912
49	607
50	288
51	564
52	435
53	522
54	355
55	555
56	253
57	225
58	43
59	365
60	941
61	823
62	644
63	713
64	114
65	157
66	325
67	370
68	129
69	869
70	780
71	754
72	697
73	651
74	368
75	123
76	980
Classes	94
Teachers	47
1	6
2	8
3	17
4	40
5	25
6	45
7	22
8	1
9	2
10	41
11	32
12	43
13	20
14	47
15	7
16	37
17	14
18	2
19	32
20	27
21	18
22	7
23	45
24	43
25	23
26	13
27	22
28	26
29	19
30	47
31	31
32	24
33	29
34	34
35	21
36	26
37	31
38	9
39	4
40	42
41	17
42	42
43	25
44	10
45	18
46	24
47	9
48	16
49	46
50	21
51	39
52	34
53	16
54	14
55	10
56	15
57	4
58	3
59	37
60	39
61	12
62	30
63	20
64	46
65	23
66	36
67	1
68	36
69	13
70	19
71	6
72	38
73	44
74	3
75	8
76	11
77	30
78	15
79	11
80	44
81	38
82	5
83	27
84	41
85	28
86	40
87	29
88	33
89	33
90	5
91	28
92	35
93	12
94	35
