Students	1478
1	29 20 15 5
2	6 31 32 3
3	35 3 52 14
4	5 3 17 6
5	22 34 48 36
6	20 11 52 21
7	36 51 22 43
8	29 52 48 2
9	40 38 21 27
10	10 38 4 49
11	40 16 37 43
12	29 22 24 8
13	52 25 23 43
14	18 3 17 52
15	42 16 41 20
16	39 46 7 42
17	9 8 4 33
18	48 46 29 23
19	22 33 6 9
20	24 35 5 27
21	20 11 25 17
22	14 35 25 45
23	23 37 35 39
24	3 22 10 17
25	34 45 43 19
26	1 41 48 46
27	13 28 47 50
28	52 44 19 29
29	41 29 20 18
30	51 28 8 39
31	43 6 51 31
32	24 19 12 37
33	28 21 48 16
34	49 46 15 47
35	14 42 19 3
36	51 1 45 41
37	8 20 39 35
38	50 7 6 30
39	30 17 37 28
40	47 34 30 4
41	31 16 7 20
42	22 25 10 2
43	23 46 17 39
44	10 36 50 24
45	43 26 47 13
46	17 33 52 24
47	32 28 29 22
48	20 2 37 46
49	44 7 12 18
50	16 23 7 3
51	8 16 20 35
52	49 39 35 20
53	18 51 27 20
54	25 26 11 19
55	16 6 15 9
56	40 18 15 35
57	30 15 47 49
58	52 15 38 4
59	33 21 22 17
60	8 38 14 25
61	26 47 37 13
62	27 44 10 25
63	38 25 7 9
64	38 44 40 43
65	6 16 21 27
66	45 42 16 14
67	24 25 4 21
68	35 2 27 37
69	33 24 19 12
70	52 23 42 25
71	3 40 16 28
72	22 23 10 51
73	25 38 39 36
74	21 26 37 8
75	14 47 33 12
76	16 30 31 29
77	37 27 45 47
78	42 21 48 17
79	20 19 40 44
80	15 27 31 10
81	16 31 15 26
82	36 19 44 42
83	9 23 51 20
84	29 36 44 30
85	11 50 23 42
86	44 31 2 40
87	36 42 9 8
88	15 41 40 49
89	44 7 28 37
90	33 7 20 8
91	32 39 17 20
92	47 22 9 25
93	39 37 7 51
94	40 20 22 51
95	2 35 40 9
96	7 22 36 30
97	6 9 14 27
98	49 51 15 43
99	44 21 23 14
100	52 48 51 41
101	41 40 31 32
102	36 14 39 46
103	31 2 4 8
104	10 16 22 14
105	34 19 33 15
106	2 43 23 52
107	36 24 16 48
108	16 34 15 11
109	27 41 23 12
110	41 5 42 7
111	42 11 43 2
112	37 26 22 17
113	52 11 44 40
114	42 30 16 51
115	41 47 5 50
116	6 18 41 47
117	33 35 21 48
118	15 9 11 8
119	27 47 25 21
120	15 25 48 45
121	39 41 12 7
122	37 4 49 3
123	33 13 34 25
124	3 9 48 46
125	21 42 29 34
126	10 15 7 36
127	46 35 48 29
128	5 23 2 44
129	50 15 18 30
130	22 48 32 1
131	5 1 34 42
132	42 1 10 11
133	50 47 2 8
134	4 23 41 52
135	7 37 21 10
136	45 41 37 20
137	1 26 19 32
138	35 36 26 1
139	17 14 48 33
140	6 4 8 35
141	21 44 2 4
142	31 20 18 29
143	28 27 10 21
144	21 12 19 26
145	28 47 19 41
146	5 49 46 33
147	24 27 9 19
148	14 23 8 27
149	17 5 20 28
150	21 43 35 2
151	50 22 23 39
152	48 43 27 1
153	10 17 38 52
154	37 14 22 15
155	9 32 47 35
156	27 5 50 51
157	4 6 28 42
158	26 20 2 19
159	39 33 1 29
160	48 35 46 27
161	43 34 51 13
162	46 52 45 6
163	5 11 37 51
164	24 45 49 52
165	47 4 39 36
166	1 24 20 4
167	35 10 49 24
168	27 34 9 12
169	50 28 45 1
170	29 7 22 19
171	8 38 6 27
172	6 3 47 52
173	26 47 19 3
174	45 6 25 40
175	43 14 27 17
176	10 47 29 48
177	10 3 6 49
178	38 10 27 2
179	42 36 2 31
180	30 19 1 29
181	29 44 23 21
182	50 7 11 12
183	3 17 44 20
184	4 48 10 17
185	11 45 49 24
186	13 50 16 17
187	25 13 23 35
188	28 25 43 44
189	49 43 40 27
190	26 32 18 52
191	3 21 41 30
192	37 8 11 29
193	41 10 24 25
194	7 8 21 50
195	44 17 13 34
196	46 43 33 36
197	12 7 43 50
198	45 13 24 29
199	23 32 48 46
200	27 19 26 28
201	7 6 17 48
202	7 23 22 50
203	6 36 16 41
204	23 35 18 15
205	24 38 43 6
206	20 41 3 39
207	46 29 48 44
208	43 1 30 12
209	26 40 1 51
210	36 28 15 19
211	35 12 7 39
212	48 27 10 45
213	12 39 50 33
214	2 15 46 39
215	18 2 33 42
216	5 51 16 6
217	25 23 52 42
218	48 5 2 40
219	5 37 41 11
220	37 11 29 47
221	24 31 52 2
222	14 26 2 10
223	2 41 3 25
224	24 20 39 18
225	19 27 44 16
226	40 11 24 8
227	7 12 18 36
228	33 36 26 11
229	20 8 12 30
230	4 36 34 5
231	8 19 9 44
232	25 46 30 32
233	8 9 18 1
234	34 14 38 11
235	20 3 9 51
236	13 32 24 44
237	15 24 47 34
238	1 2 42 19
239	45 16 1 19
240	46 44 45 29
241	16 18 46 7
242	35 29 31 33
243	46 24 39 29
244	4 44 14 34
245	32 18 51 38
246	23 3 48 4
247	19 42 28 5
248	40 33 14 23
249	48 18 6 5
250	48 6 28 33
251	4 31 40 20
252	28 37 51 22
253	16 30 36 6
254	4 3 35 6
255	29 11 30 34
256	12 7 2 4
257	44 25 10 50
258	21 3 51 44
259	22 9 32 10
260	10 31 39 6
261	27 45 19 38
262	17 5 24 38
263	36 14 6 31
264	37 8 11 26
265	15 35 47 38
266	4 10 12 18
267	5 35 50 52
268	48 11 45 19
269	19 8 3 14
270	44 52 12 16
271	9 32 25 17
272	49 3 20 37
273	18 3 45 4
274	39 16 51 27
275	31 35 18 38
276	44 33 42 39
277	33 46 42 37
278	31 51 5 12
279	37 42 17 15
280	11 35 48 45
281	34 10 24 43
282	34 24 13 45
283	38 23 31 12
284	40 25 45 8
285	32 51 4 35
286	16 44 22 32
287	2 38 27 10
288	4 14 49 2
289	8 18 13 19
290	8 16 1 44
291	33 34 3 50
292	52 47 32 15
293	39 21 42 17
294	31 22 7 49
295	2 11 37 20
296	1 7 25 5
297	44 32 26 24
298	19 21 3 51
299	19 41 43 11
300	5 23 45 48
301	25 6 40 18
302	48 26 49 34
303	38 37 24 40
304	47 39 17 34
305	37 14 15 41
306	43 48 13 2
307	1 35 5 30
308	39 11 13 17
309	24 16 31 41
310	40 18 15 51
311	35 49 28 45
312	38 42 28 43
313	2 30 22 41
314	51 44 40 20
315	23 1 28 26
316	19 17 15 26
317	6 15 41 19
318	39 21 48 26
319	13 22 20 17
320	38 16 24 14
321	7 11 37 20
322	50 22 17 9
323	1 49 22 5
324	16 42 51 33
325	36 2 46 22
326	45 22 1 43
327	14 35 10 4
328	38 19 22 27
329	14 8 6 2
330	50 27 18 9
331	51 7 49 13
332	28 37 35 4
333	33 5 15 36
334	17 32 39 34
335	14 52 6 36
336	20 37 7 23
337	41 29 47 11
338	52 6 17 43
339	44 42 34 2
340	10 42 29 23
341	10 26 39 9
342	7 28 52 18
343	39 40 31 10
344	26 38 2 7
345	20 5 38 42
346	35 34 22 43
347	47 34 1 30
348	22 15 26 24
349	23 5 12 35
350	4 42 37 50
351	24 17 12 28
352	16 35 49 10
353	11 14 32 45
354	42 15 22 30
355	27 25 3 50
356	3 45 14 12
357	28 27 5 1
358	8 37 7 15
359	47 14 33 20
360	12 41 47 32
361	37 16 24 35
362	23 18 25 26
363	4 48 14 31
364	31 25 30 44
365	43 45 16 11
366	34 10 39 24
367	6 7 11 3
368	4 52 11 42
369	3 49 35 31
370	51 9 17 26
371	29 4 28 25
372	31 26 4 6
373	6 30 41 45
374	30 38 3 40
375	35 12 41 46
376	1 11 6 16
377	52 16 31 13
378	34 41 22 40
379	36 25 42 52
380	36 10 18 26
381	16 14 15 29
382	39 9 46 32
383	26 33 16 44
384	14 34 11 22
385	21 2 6 48
386	17 34 51 39
387	17 44 25 35
388	3 52 23 37
389	32 17 3 14
390	19 44 18 38
391	31 40 15 22
392	49 51 16 35
393	29 41 32 52
394	21 22 43 47
395	6 49 25 40
396	20 40 19 12
397	7 24 31 41
398	21 51 43 15
399	4 27 31 34
400	24 9 30 20
401	21 48 18 26
402	9 50 4 22
403	12 52 26 21
404	40 5 4 3
405	33 7 6 49
406	45 52 19 50
407	37 51 48 49
408	4 24 40 39
409	3 1 52 25
410	44 41 28 1
411	38 26 2 4
412	31 14 18 23
413	48 2 40 25
414	34 5 49 26
415	45 8 49 52
416	16 18 1 46
417	32 17 19 37
418	24 22 39 20
419	51 20 21 13
420	13 23 24 33
421	1 19 36 27
422	37 14 44 25
423	40 10 21 35
424	11 49 28 29
425	24 22 30 36
426	4 44 23 30
427	9 10 13 1
428	43 30 15 47
429	46 3 17 7
430	43 30 17 40
431	44 3 48 17
432	27 21 45 40
433	5 38 23 11
434	24 22 38 29
435	17 23 51 38
436	37 14 45 30
437	1 11 17 2
438	44 8 41 30
439	39 16 9 23
440	2 14 40 12
441	41 4 5 7
442	4 7 37 26
443	51 2 9 16
444	39 34 4 21
445	45 12 2 19
446	39 15 49 11
447	2 27 40 16
448	4 17 45 2
449	7 27 13 34
450	52 9 27 3
451	2 28 39 48
452	50 16 7 5
453	38 52 28 12
454	26 6 7 32
455	13 31 26 44
456	22 4 45 48
457	27 25 42 44
458	25 24 52 45
459	34 47 36 27
460	33 3 14 4
461	26 6 16 25
462	4 11 18 10
463	5 9 19 14
464	41 44 11 4
465	9 11 45 46
466	20 3 24 33
467	9 32 10 44
468	1 3 19 33
469	2 46 49 21
470	8 36 21 24
471	23 20 50 13
472	30 25 28 26
473	22 11 38 7
474	11 19 23 44
475	15 10 7 17
476	10 46 42 50
477	48 42 51 19
478	2 44 36 4
479	28 47 29 43
480	45 34 7 11
481	25 35 10 33
482	17 24 40 45
483	30 37 2 27
484	38 22 13 35
