Students	964
1	2 24 6 23
2	12 38 70 63
3	15 27 59 17
4	33 77 78 58
5	58 39 1 56
6	33 8 35 52
7	21 12 67 56
8	36 23 66 78
9	57 49 43 40
10	12 31 61 66
11	51 55 33 43
12	10 23 34 67
13	37 54 1 68
14	1 35 37 38
15	6 25 46 23
16	10 59 57 1
17	38 52 9 35
18	16 54 19 11
19	32 21 12 23
20	20 34 15 47
21	27 34 45 3
22	31 67 74 15
23	31 22 47 58
24	16 33 44 39
25	48 62 15 39
26	61 10 57 41
27	44 34 27 4
28	53 50 68 12
29	29 42 53 10
30	59 70 9 41
31	67 66 44 35
32	38 66 55 46
33	61 70 19 71
34	38 6 10 27
35	26 70 40 1
36	68 41 19 46
37	35 40 16 47
38	40 42 4 9
39	12 7 78 1
40	19 49 25 9
41	51 4 2 26
42	29 20 62 18
43	19 10 37 31
44	35 31 13 55
45	25 55 51 41
46	50 60 56 14
47	12 10 67 39
48	2 42 45 10
49	77 5 9 26
50	63 29 38 59
51	8 67 78 4
52	6 51 21 23
53	34 74 60 73
54	75 69 31 22
55	14 52 41 15
56	64 39 70 30
57	28 36 38 33
58	6 68 5 26
59	15 30 11 5
60	58 46 70 50
61	38 1 62 69
62	44 64 34 20
63	56 20 3 7
64	5 27 8 10
65	2 34 63 14
66	19 52 55 20
67	13 74 58 19
68	2 30 77 54
69	15 14 27 38
70	69 39 35 63
71	9 69 46 47
72	69 10 56 54
73	27 19 56 36
74	3 36 76 71
75	7 55 56 16
76	76 50 45 20
77	73 42 66 52
78	67 9 72 19
79	49 34 12 77
80	6 12 21 26
81	22 41 70 53
82	1 72 32 22
83	19 58 44 69
84	10 28 47 63
85	41 51 74 68
86	37 30 71 46
87	30 41 74 34
88	34 54 72 37
89	6 4 24 58
90	41 74 23 11
91	49 48 66 54
92	11 53 20 26
93	3 57 64 54
94	23 57 54 71
95	29 33 8 60
96	6 51 66 34
97	42 52 17 20
98	22 61 58 17
99	8 41 25 75
100	59 21 55 64
101	78 19 9 50
102	22 25 42 7
103	75 38 19 76
104	12 56 22 47
105	61 38 37 2
106	17 77 57 22
107	40 46 74 24
108	37 53 43 14
109	59 62 10 75
110	55 37 74 20
111	72 36 70 34
112	44 2 33 71
113	3 53 72 10
114	33 72 62 18
115	11 61 24 27
116	77 5 37 51
117	52 29 19 77
118	50 5 30 40
119	66 18 2 71
120	53 21 13 73
121	75 5 78 3
122	22 62 52 66
123	27 21 69 28
124	23 42 58 37
125	20 13 61 23
126	10 37 76 58
127	19 47 13 30
128	67 18 36 55
129	51 52 68 9
130	3 48 40 22
131	53 43 1 10
132	36 33 21 7
133	28 5 77 21
134	39 7 3 65
135	75 27 18 69
136	33 59 74 17
137	69 57 35 24
138	61 14 52 48
139	22 76 31 64
140	65 28 60 17
141	41 69 64 12
142	63 57 25 35
143	28 18 74 34
144	54 26 23 36
145	40 78 16 41
146	52 49 72 40
147	21 29 64 57
148	14 49 21 64
149	74 60 29 78
150	15 59 25 71
151	68 27 54 47
152	64 34 63 7
153	59 75 65 67
154	52 48 9 53
155	40 13 75 28
156	11 27 72 60
157	23 62 51 71
158	52 53 11 4
159	7 3 28 18
160	2 32 30 68
161	76 17 10 44
162	65 1 64 54
163	13 12 44 74
164	55 40 69 44
165	41 70 13 5
166	20 53 61 4
167	1 63 12 15
168	32 10 5 14
169	4 76 11 56
170	51 11 16 23
171	53 9 38 12
172	52 12 27 30
173	44 34 50 3
174	48 59 75 45
175	44 71 64 29
176	59 18 27 40
177	67 43 2 57
178	56 66 71 61
179	46 74 28 9
180	78 72 20 26
181	72 20 27 74
182	37 43 26 19
183	46 53 75 23
184	59 12 56 68
185	15 60 45 53
186	9 71 59 15
187	42 69 76 1
188	59 43 68 27
189	35 3 64 65
190	20 75 34 27
191	75 30 19 34
192	20 57 58 24
193	51 73 60 30
194	34 9 21 74
195	43 34 25 47
196	2 70 7 73
197	4 11 55 60
198	27 8 70 9
199	55 26 48 27
200	9 24 34 73
201	27 25 50 38
202	25 30 28 13
203	65 33 76 31
204	8 27 60 36
205	71 1 27 24
206	5 52 41 30
207	50 57 35 74
208	23 40 16 75
209	16 42 67 4
210	76 8 71 77
211	12 49 51 73
212	6 14 12 43
213	47 38 25 68
214	39 75 28 24
215	51 55 72 19
216	47 22 17 56
217	14 48 43 39
218	7 13 14 24
219	49 27 65 2
220	26 22 20 71
221	17 74 66 25
222	78 74 68 6
223	34 74 19 21
224	34 36 32 64
225	16 49 13 14
226	46 24 61 1
227	77 60 39 30
228	23 68 10 44
229	42 15 55 17
230	50 63 62 28
231	58 31 3 38
232	15 57 65 72
233	51 15 42 68
234	4 67 25 26
235	59 49 71 3
236	42 56 67 70
237	33 55 8 1
238	57 38 37 71
239	20 64 71 74
240	69 9 10 64
241	73 55 38 37
242	52 61 30 70
243	18 26 69 28
244	16 1 18 12
245	30 49 61 44
246	68 7 52 12
247	25 12 5 26
248	57 30 61 38
249	63 18 48 49
250	71 31 13 54
251	45 21 71 60
252	2 56 21 44
253	58 32 42 8
254	64 60 30 36
255	48 36 23 59
256	66 75 63 78
257	56 31 30 26
258	51 7 70 62
259	55 76 63 65
260	44 20 60 72
261	19 75 16 52
262	75 67 74 24
263	52 14 8 34
264	17 43 5 60
265	45 68 57 24
266	27 35 75 77
267	5 4 68 44
268	36 55 44 32
269	13 67 39 64
270	25 30 31 3
271	73 11 31 48
272	66 5 78 3
273	55 42 12 68
274	13 72 20 59
275	23 21 10 73
276	55 12 35 2
277	38 28 49 64
278	19 33 61 14
279	2 41 19 56
280	3 66 32 59
281	35 60 3 47
282	76 9 4 24
283	67 27 21 12
284	66 4 76 26
285	21 62 61 36
286	47 31 44 6
