Class Times	11
Rooms	87
1	955
2	779
3	176
4	666
5	512
6	720
7	439
8	271
9	578
10	262
11	754
12	668
13	515
14	570
15	949
16	915
17	499
18	644
19	441
20	575
21	96
22	416
23	739
24	606
25	546
26	756
27	711
28	614
29	639
30	376
31	705
32	47
33	915
34	292
35	430
36	236
37	500
38	74
39	527
40	960
41	563
42	173
43	396
44	980
45	394
46	91
47	453
48	856
49	386
50	787
51	422
52	348
53	777
54	976
55	970
56	174
57	411
58	57
59	610
60	388
61	361
62	555
63	818
64	31
65	987
66	940
67	321
68	954
69	42
70	401
71	584
72	405
73	586
74	349
75	529
76	308
77	711
78	718
79	346
80	503
81	479
82	124
83	353
84	761
85	123
86	275
87	736
Classes	80
Teachers	40
1	1
2	3
3	1
4	39
5	21
6	32
7	35
8	14
9	39
10	36
11	40
12	27
13	12
14	37
15	6
16	29
17	30
18	35
19	9
20	18
21	2
22	25
23	33
24	32
25	33
26	13
27	12
28	14
29	34
30	13
31	38
32	36
33	5
34	19
35	37
36	19
37	5
38	15
39	21
40	15
41	6
42	10
43	4
44	25
45	11
46	30
47	18
48	3
49	11
50	27
51	4
52	22
53	8
54	8
55	34
56	17
57	40
58	23
59	2
60	7
61	7
62	24
63	9
64	20
65	26
66	31
67	31
68	23
69	26
70	20
71	38
72	24
73	17
74	16
75	10
76	29
77	22
78	28
79	28
80	16
