Class Times	50
Rooms	97
1	254
2	111
3	516
4	237
5	238
6	381
7	548
8	967
9	845
10	724
11	856
12	226
13	316
14	708
15	656
16	318
17	171
18	346
19	315
20	914
21	986
22	964
23	447
24	977
25	68
26	879
27	917
28	721
29	319
30	865
31	639
32	390
33	125
34	467
35	515
36	829
37	671
38	221
39	262
40	628
41	724
42	439
43	132
44	392
45	174
46	281
47	494
48	706
49	486
50	719
51	375
52	74
53	462
54	155
55	952
56	754
57	97
58	508
59	560
60	11
61	188
62	951
63	747
64	292
65	729
66	965
67	979
68	752
69	395
70	749
71	678
72	376
73	558
74	717
75	133
76	171
77	297
78	266
79	942
80	524
81	631
82	26
83	496
84	851
85	536
86	208
87	801
88	983
89	887
90	370
91	382
92	221
93	137
94	660
95	25
96	103
97	426
Classes	78
Teachers	39
1	34
2	9
3	35
4	31
5	12
6	18
7	12
8	14
9	1
10	1
11	26
12	3
13	18
14	25
15	4
16	38
17	2
18	11
19	13
20	29
21	8
22	6
23	22
24	34
25	7
26	3
27	32
28	30
29	29
30	9
31	24
32	33
33	4
34	35
35	8
36	37
37	23
38	21
39	19
40	25
41	32
42	30
43	28
44	15
45	10
46	15
47	20
48	16
49	19
50	6
51	7
52	24
53	27
54	5
55	26
56	13
57	31
58	16
59	27
60	28
61	14
62	20
63	17
64	22
65	5
66	23
67	2
68	37
69	11
70	21
71	38
72	33
73	36
74	17
75	39
76	39
77	36
78	10
