Students	710
1	20 24 36 31
2	22 24 35 12
3	27 8 12 3
4	28 18 8 34
5	27 32 16 15
6	2 22 32 25
7	7 26 13 19
8	3 12 32 36
9	11 19 20 13
10	25 33 16 34
11	22 21 35 9
12	17 35 4 5
13	35 16 30 36
14	7 34 22 16
15	27 13 1 33
16	10 29 17 27
17	17 32 33 15
18	29 4 32 6
19	8 28 26 2
20	30 14 8 4
21	25 32 21 4
22	19 26 34 18
23	17 23 30 33
24	31 24 25 26
25	4 31 18 17
26	10 1 2 35
27	2 32 8 24
28	33 32 24 16
29	1 9 26 12
30	27 28 31 16
31	8 5 20 11
32	2 3 27 8
33	36 16 24 18
34	35 10 22 13
35	32 10 18 4
36	31 7 2 15
37	31 8 10 34
38	8 23 21 15
39	15 18 9 10
40	5 24 12 17
41	7 20 17 36
42	23 33 3 34
43	10 3 8 16
44	4 22 29 8
45	5 13 7 29
46	33 10 8 14
47	3 13 6 19
48	6 25 10 11
49	26 13 31 28
50	28 8 13 5
51	26 21 18 20
52	19 4 11 17
53	28 7 25 31
54	30 10 8 33
55	32 9 11 19
56	1 4 3 14
57	19 32 14 15
58	31 14 29 7
59	26 20 30 9
60	3 26 30 6
61	6 2 24 8
62	12 14 7 2
63	7 13 9 31
64	21 25 29 33
65	22 33 15 28
66	33 9 6 34
67	35 13 9 6
68	21 3 32 5
69	22 9 26 8
70	9 32 36 16
71	28 26 16 10
72	12 26 17 23
73	26 18 23 22
74	25 27 16 29
75	24 29 20 8
76	10 7 19 27
77	33 15 22 4
78	3 5 31 29
79	11 19 13 32
80	3 13 2 11
81	20 1 15 25
82	15 25 31 22
83	14 33 6 8
84	2 30 27 12
85	16 31 13 28
86	25 36 31 23
87	7 33 21 5
88	12 34 17 22
89	2 10 14 1
90	33 5 4 36
91	19 21 36 20
92	35 24 31 7
93	30 24 17 6
94	27 35 15 10
95	12 15 14 24
96	11 19 18 6
97	20 17 15 33
98	30 3 23 35
99	16 26 8 3
100	25 16 13 19
101	21 32 23 30
102	11 25 3 14
103	3 16 17 20
104	3 15 21 29
105	28 16 6 29
106	15 34 28 31
107	4 9 13 7
108	17 30 22 11
109	22 33 16 30
110	15 33 9 19
111	1 26 6 24
112	13 22 3 18
113	3 10 15 29
114	17 19 18 2
115	35 23 26 1
116	13 1 32 25
117	4 36 24 5
118	25 22 7 27
119	34 10 29 25
120	31 8 24 14
121	7 24 9 11
122	33 15 11 29
123	28 26 31 3
124	23 14 24 2
125	14 28 21 15
126	34 25 24 5
127	35 25 28 33
128	9 24 3 13
129	1 22 32 20
130	26 17 36 23
131	22 35 16 25
132	1 28 25 18
133	2 19 4 15
134	8 11 30 31
135	35 30 34 33
136	12 21 20 13
137	30 15 2 5
138	32 8 6 10
139	1 3 31 36
140	20 6 27 28
141	32 11 22 23
142	18 3 30 4
143	16 13 26 10
144	8 32 23 3
145	36 8 21 3
146	4 25 31 23
147	8 17 14 2
148	7 25 29 20
149	4 21 2 26
150	32 8 14 30
151	12 17 4 20
152	11 23 27 8
153	5 34 33 16
154	35 11 19 10
155	17 34 28 10
156	25 18 31 11
157	30 14 15 28
158	24 26 28 15
159	26 19 6 20
160	36 15 16 20
161	3 9 8 22
162	19 5 22 25
163	8 35 15 20
164	20 26 21 30
165	29 1 34 31
166	4 5 20 36
167	6 12 14 24
168	28 3 8 6
169	32 36 6 2
170	25 23 31 34
171	7 2 34 27
172	26 16 13 18
173	14 34 24 22
174	22 21 5 23
175	5 2 8 16
176	18 7 3 17
177	11 12 30 21
178	16 2 25 4
179	14 34 16 21
180	21 34 30 13
181	19 29 27 36
182	23 24 36 6
183	27 34 15 19
184	27 20 29 2
185	36 34 26 32
186	15 35 22 17
187	7 19 36 23
188	4 34 2 26
189	4 5 3 6
190	7 11 22 30
191	2 7 19 29
192	16 31 13 2
193	8 20 30 21
194	28 14 30 11
195	34 11 28 17
196	22 24 29 32
197	10 33 31 18
198	15 7 9 2
199	34 3 20 25
200	21 10 26 30
201	23 16 20 25
202	5 35 2 6
203	33 23 36 6
204	9 11 27 10
205	31 5 2 1
206	17 7 34 12
207	33 23 8 18
208	28 4 29 15
209	11 13 21 4
210	7 9 31 2
211	4 18 13 31
212	9 29 21 26
213	22 15 25 11
214	17 4 3 35
215	23 14 4 28
216	16 35 18 26
217	26 29 15 10
218	28 20 27 10
219	9 5 10 4
220	36 35 7 19
221	2 8 18 35
222	3 28 6 35
223	18 10 36 3
224	34 29 15 31
225	36 3 23 29
226	19 26 23 35
227	29 22 1 16
228	29 10 11 3
229	27 4 16 21
230	15 30 16 3
231	36 28 34 4
232	20 29 15 24
233	34 19 9 32
234	8 13 22 27
235	4 13 36 26
236	12 16 24 6
237	35 26 33 10
238	14 30 31 32
239	34 36 17 30
240	19 25 13 26
241	14 28 24 2
242	29 31 11 1
243	20 34 2 9
244	10 1 28 14
245	8 33 36 24
246	35 19 33 29
247	27 3 7 26
248	6 10 3 15
249	22 31 7 6
250	5 29 8 35
251	8 19 17 7
252	12 3 22 20
253	5 6 32 11
254	23 9 7 30
255	28 25 35 34
256	6 28 16 1
257	10 9 17 6
258	18 21 4 13
259	13 25 34 33
260	21 10 3 8
261	8 14 9 33
262	7 27 29 17
263	7 11 2 8
264	28 26 31 13
265	27 31 33 30
266	15 35 29 2
