Class Times	33
Rooms	96
1	404
2	786
3	549
4	935
5	15
6	350
7	477
8	282
9	295
10	611
11	789
12	917
13	316
14	973
15	107
16	741
17	353
18	851
19	879
20	174
21	888
22	63
23	34
24	493
25	732
26	429
27	35
28	153
29	582
30	730
31	615
32	739
33	652
34	792
35	270
36	793
37	79
38	19
39	250
40	990
41	817
42	843
43	253
44	555
45	668
46	29
47	586
48	169
49	244
50	146
51	10
52	832
53	472
54	254
55	200
56	664
57	460
58	479
59	424
60	813
61	211
62	601
63	983
64	535
65	332
66	472
67	922
68	283
69	40
70	208
71	801
72	492
73	881
74	887
75	47
76	368
77	643
78	996
79	486
80	687
81	626
82	747
83	607
84	899
85	931
86	948
87	909
88	887
89	887
90	752
91	919
92	322
93	310
94	292
95	829
96	690
Classes	74
Teachers	37
1	18
2	21
3	18
4	36
5	14
6	23
7	30
8	16
9	36
10	17
11	27
12	34
13	17
14	30
15	7
16	11
17	8
18	15
19	8
20	21
21	24
22	34
23	26
24	3
25	14
26	9
27	12
28	33
29	28
30	28
31	35
32	32
33	16
34	13
35	33
36	5
37	35
38	29
39	10
40	22
41	31
42	11
43	37
44	23
45	15
46	12
47	26
48	20
49	5
50	25
51	10
52	6
53	24
54	31
55	7
56	25
57	2
58	9
59	29
60	37
61	22
62	27
63	1
64	2
65	4
66	20
67	4
68	32
69	19
70	1
71	19
72	6
73	13
74	3
