Students	1080
1	5 42 34 69
2	8 70 22 40
3	10 44 70 52
4	10 4 30 38
5	7 61 25 59
6	65 26 73 6
7	34 68 14 47
8	48 24 63 70
9	19 18 57 72
10	68 74 76 63
11	29 33 76 49
12	72 36 68 50
13	53 48 42 75
14	41 7 10 30
15	20 30 5 68
16	73 30 64 31
17	55 7 25 4
18	69 76 12 59
19	66 54 18 15
20	51 41 27 32
21	52 19 54 24
22	10 20 26 33
23	14 74 29 70
24	54 13 32 47
25	44 6 4 67
26	76 29 14 37
27	32 58 46 34
28	38 2 21 12
29	40 19 36 18
30	72 1 71 28
31	73 17 2 20
32	74 3 26 52
33	48 43 65 8
34	61 35 21 76
35	25 29 28 51
36	71 75 66 1
37	43 26 33 23
38	58 46 62 75
39	62 45 59 27
40	21 64 61 70
41	25 11 60 58
42	20 46 43 24
43	56 38 49 12
44	43 49 10 41
45	43 32 44 75
46	36 68 51 47
47	72 23 22 58
48	39 70 35 48
49	71 65 66 27
50	54 9 31 43
51	34 5 75 11
52	54 41 65 66
53	15 42 48 57
54	15 31 22 14
55	4 62 33 54
56	19 49 71 53
57	31 64 34 2
58	28 27 15 29
59	34 14 66 45
60	48 27 45 32
61	75 56 37 23
62	14 61 50 27
63	55 3 75 37
64	1 73 37 54
65	48 69 46 1
66	37 44 7 32
67	33 39 70 56
68	46 14 72 11
69	75 64 41 52
70	43 18 3 24
71	59 21 35 70
72	20 34 14 28
73	4 73 19 9
74	24 39 72 66
75	44 25 1 51
76	71 62 1 55
77	27 40 25 71
78	1 25 32 30
79	34 57 59 76
80	14 74 35 9
81	2 5 54 22
82	55 5 32 45
83	44 53 22 55
84	4 17 35 75
85	8 71 11 66
86	25 8 30 15
87	76 48 67 2
88	31 72 32 47
89	32 56 34 29
90	27 68 76 59
91	35 62 75 43
92	44 27 14 46
93	52 74 48 38
94	14 38 59 4
95	6 8 23 30
96	2 5 75 8
97	6 14 24 76
98	4 24 54 31
99	48 4 34 41
100	70 49 28 3
101	32 34 17 36
102	50 14 54 67
103	42 37 15 55
104	51 7 20 47
105	13 44 71 20
106	29 73 21 62
107	70 9 57 71
108	46 56 22 57
109	74 39 1 65
110	53 1 66 34
111	2 34 65 35
112	1 6 44 73
113	75 26 21 61
114	40 26 56 64
115	4 36 14 52
116	74 29 8 71
117	70 46 40 44
118	56 59 57 32
119	13 3 37 46
120	41 68 58 4
121	26 20 63 43
122	29 61 10 68
123	63 22 38 5
124	76 52 30 64
125	69 33 23 1
126	67 35 57 4
127	16 12 8 24
128	49 56 69 48
129	30 23 5 6
130	28 51 27 71
131	4 44 54 6
132	44 36 76 30
133	2 55 60 40
134	3 1 76 22
135	26 17 28 18
136	17 45 39 49
137	14 15 35 6
138	19 51 70 13
139	4 48 30 72
140	5 2 69 48
141	5 68 14 33
142	13 66 12 53
143	11 53 6 49
144	40 43 76 74
145	66 59 57 15
146	22 8 25 68
147	28 75 27 54
148	21 57 68 66
149	8 26 45 39
150	26 20 40 48
151	32 74 62 43
152	50 15 25 2
153	71 11 70 57
154	35 54 68 69
155	72 67 37 50
156	14 18 13 47
157	54 52 42 28
158	18 2 15 22
159	17 5 49 13
160	52 1 60 24
161	6 46 5 33
162	76 55 28 73
163	3 73 2 70
164	44 39 21 60
165	66 2 32 50
166	20 63 68 6
167	2 19 72 64
168	38 8 52 3
169	15 8 3 51
170	4 13 48 7
171	28 47 41 3
172	57 24 21 2
173	35 30 73 66
174	18 29 54 17
175	17 53 3 54
176	20 65 52 69
177	5 34 69 22
178	45 52 76 9
179	65 59 48 28
180	2 25 45 38
181	64 17 18 71
182	61 39 16 25
