Students	1235
1	15 6 8 21
2	1 9 23 37
3	14 36 7 37
4	6 29 31 27
5	19 23 27 7
6	33 6 1 16
7	18 30 19 16
8	12 8 18 23
9	23 7 27 11
10	6 26 13 2
11	30 33 34 28
12	30 16 5 36
13	35 11 22 3
14	7 36 19 32
15	5 33 12 7
16	17 11 6 24
17	29 14 34 35
18	15 3 24 16
19	9 18 1 7
20	15 23 29 24
21	12 16 24 19
22	12 11 2 22
23	32 12 31 11
24	8 32 37 18
25	30 6 20 18
26	34 7 22 33
27	14 38 37 24
28	26 11 7 13
29	1 28 21 7
30	10 20 21 9
31	24 3 9 15
32	7 6 29 27
33	28 26 30 20
34	10 5 25 2
35	8 13 23 34
36	28 4 16 3
37	22 36 3 35
38	15 6 27 26
39	12 37 7 36
40	7 4 34 30
41	36 23 6 38
42	22 10 8 14
43	26 2 38 27
44	10 16 26 5
45	18 26 14 23
46	1 37 24 14
47	19 3 7 34
48	6 15 10 26
49	35 19 29 24
50	38 13 17 22
51	34 22 26 14
52	34 37 12 27
53	12 3 22 18
54	30 9 15 4
55	8 12 25 4
56	19 3 20 6
57	32 29 19 4
58	5 11 28 34
59	34 24 15 23
60	13 27 1 23
61	32 4 31 18
62	11 12 2 22
63	37 8 9 18
64	16 5 24 6
65	38 22 5 2
66	26 10 33 24
67	9 13 31 14
68	15 9 29 36
69	3 30 21 11
70	29 31 16 27
71	28 8 19 18
72	18 10 24 5
73	30 27 18 34
74	7 26 14 20
75	38 11 23 9
76	17 9 28 27
77	36 25 14 8
78	33 35 17 5
79	17 29 3 2
80	23 4 33 20
81	23 15 12 1
82	29 8 28 5
83	29 24 7 4
84	15 10 17 16
85	18 16 2 9
86	7 32 15 38
87	7 6 4 20
88	20 24 2 32
89	24 21 37 20
90	5 8 18 2
91	22 4 27 18
92	30 22 38 9
93	19 27 10 15
94	25 8 4 11
95	9 5 24 12
96	35 38 5 9
97	4 3 33 20
98	29 21 5 25
99	26 21 11 15
100	30 23 22 17
101	21 22 1 9
102	31 6 14 1
103	13 7 37 33
104	32 26 15 20
105	22 34 7 36
106	2 35 24 34
107	23 34 33 13
108	5 10 6 18
109	32 17 4 6
110	31 35 27 7
111	3 21 25 17
112	9 30 31 13
113	2 8 12 4
114	6 34 2 28
115	21 19 37 20
116	2 5 10 1
117	15 16 35 36
118	26 4 31 8
119	32 21 29 35
120	28 15 29 31
121	4 6 15 24
122	26 36 37 25
123	22 29 12 30
124	31 28 29 6
125	35 20 1 10
126	26 16 35 3
127	32 14 34 13
128	8 21 2 23
129	36 22 7 13
130	15 19 24 38
131	38 12 13 34
132	9 16 21 36
133	22 33 28 13
134	10 14 27 17
135	33 17 32 20
136	6 11 5 9
137	10 24 20 29
138	24 7 8 34
139	1 3 30 11
140	2 33 31 22
141	32 38 17 6
142	19 25 20 35
143	24 31 16 38
144	14 1 26 7
145	9 23 17 13
146	8 14 10 38
147	1 17 12 23
148	37 16 18 34
149	18 2 6 35
150	19 18 33 9
151	1 8 6 22
152	33 5 8 28
153	36 11 37 38
154	5 25 24 37
155	6 3 2 11
156	29 13 16 34
157	30 26 6 19
158	22 18 37 29
159	35 24 29 12
160	37 10 20 26
161	14 16 11 36
162	11 4 7 22
163	26 4 12 34
164	25 12 32 35
165	33 32 26 30
166	16 29 25 34
167	30 16 27 8
168	36 3 2 24
169	9 12 26 16
170	35 24 7 34
171	18 33 29 16
172	33 13 35 5
173	4 12 31 27
174	17 8 9 4
175	24 37 29 11
176	38 33 9 25
177	15 24 33 18
178	8 12 27 20
179	20 12 29 16
180	6 25 18 38
181	28 6 13 34
182	7 2 12 22
183	31 27 13 24
184	10 19 20 28
185	37 34 30 29
186	3 11 32 35
187	7 20 9 15
188	29 6 12 35
189	12 31 2 23
190	31 3 9 11
191	28 30 14 38
192	13 21 26 32
193	17 14 27 38
194	21 5 1 6
195	8 6 4 29
196	30 29 7 20
197	29 36 7 23
198	35 37 26 38
199	36 29 22 34
200	23 6 13 32
201	1 26 38 2
202	34 38 19 22
203	18 15 8 4
204	24 7 6 31
205	7 6 34 14
206	12 17 18 8
207	11 36 38 27
208	21 15 8 14
209	12 16 1 29
210	12 38 13 6
211	20 27 29 26
212	31 24 35 32
213	23 30 14 11
214	16 18 8 13
215	14 8 38 12
216	9 24 19 35
217	21 17 23 31
218	27 37 18 6
219	32 26 17 19
220	23 10 33 7
221	27 10 9 35
222	12 25 35 30
223	2 27 26 33
224	12 31 27 2
225	31 13 15 3
226	36 3 33 28
227	4 21 38 7
228	20 8 6 32
229	12 31 8 35
230	8 38 16 25
231	11 22 7 3
232	24 26 12 19
233	36 17 6 5
234	1 25 21 32
235	9 38 18 4
236	19 36 5 13
237	26 12 19 10
238	31 28 33 16
239	22 12 20 32
240	10 29 26 15
241	1 7 15 26
242	27 23 32 26
243	2 11 3 1
244	34 23 11 9
245	24 7 26 2
246	18 25 24 17
247	29 10 35 16
248	17 28 1 19
249	21 35 24 9
250	34 1 3 10
251	11 30 34 31
252	6 24 33 11
253	9 29 30 37
254	27 4 3 6
255	29 22 24 6
256	38 24 7 21
257	18 24 35 2
258	22 3 31 7
259	28 15 19 36
260	33 32 18 16
261	7 36 2 23
262	34 19 12 16
263	16 5 22 34
264	30 8 5 34
265	22 21 31 17
266	23 34 11 33
267	33 29 18 31
268	33 15 11 35
269	9 13 2 33
270	37 4 33 2
271	23 2 33 34
272	15 7 19 1
273	3 35 4 16
274	29 8 10 16
275	4 2 7 9
276	3 9 13 24
277	1 11 35 38
278	32 1 3 33
279	34 2 16 32
280	33 14 13 31
281	38 7 8 4
282	36 5 11 37
283	9 37 31 30
284	5 1 2 17
285	19 20 35 28
286	13 11 22 33
287	19 31 14 35
288	3 10 37 34
289	30 10 7 15
290	27 7 8 2
291	6 5 7 22
292	11 15 8 26
293	3 7 21 28
294	23 26 6 10
295	3 14 6 37
296	10 2 24 5
297	33 25 11 27
298	8 16 29 26
299	7 8 31 17
300	14 3 9 36
301	14 12 29 4
302	10 31 14 13
303	8 32 4 34
304	1 20 6 15
305	31 6 2 9
306	27 33 32 13
307	37 24 17 9
308	38 37 4 12
309	8 30 7 23
310	37 27 34 8
311	27 18 20 23
312	31 19 21 6
313	2 24 34 25
314	30 10 7 19
315	14 22 30 33
316	3 1 7 29
317	18 17 27 15
318	1 12 38 19
319	24 21 9 27
320	1 6 22 29
321	2 19 11 25
322	11 31 9 28
323	22 12 18 24
324	33 20 21 32
325	22 37 9 14
326	37 20 35 16
327	22 4 12 27
328	30 28 19 6
329	33 7 30 8
330	32 3 30 9
331	26 6 18 12
332	8 1 3 36
333	32 22 28 29
334	29 26 36 19
335	32 27 17 38
336	1 36 23 28
337	36 7 20 19
338	17 36 35 22
339	36 12 23 19
340	1 27 2 7
341	37 33 16 30
342	14 11 32 24
343	37 19 31 8
344	37 18 8 12
345	13 17 6 9
346	10 3 28 25
347	38 6 30 1
348	32 35 16 38
349	23 34 28 24
350	17 1 33 20
351	17 30 19 1
352	33 7 35 38
353	9 1 34 5
354	23 22 15 19
355	3 7 27 25
356	36 21 35 17
357	16 31 22 34
358	35 28 14 20
359	18 29 16 8
360	9 4 19 20
361	5 14 9 11
362	31 26 34 1
363	13 4 15 23
364	6 8 1 5
365	12 26 31 28
366	13 12 6 8
367	21 19 24 5
368	37 1 22 18
369	16 14 24 29
370	16 7 23 20
371	7 22 24 31
372	32 17 23 19
373	5 29 1 15
374	31 34 32 9
375	22 33 15 28
376	13 5 32 19
377	33 13 14 36
378	34 32 33 28
379	12 35 28 1
380	18 27 36 29
381	2 36 30 11
382	13 5 9 16
383	4 2 35 30
384	14 32 25 3
385	11 30 15 29
386	16 33 32 4
387	16 23 14 5
388	14 30 22 10
389	18 27 20 16
390	2 34 36 37
391	29 33 28 25
392	23 27 12 10
393	35 28 22 32
394	38 10 14 31
395	32 11 7 19
396	3 7 32 37
397	23 24 8 10
398	22 38 24 7
399	3 10 15 26
400	37 35 8 13
401	25 7 34 20
402	1 8 19 25
403	27 10 29 8
404	23 10 38 32
405	28 22 20 24
406	16 5 22 30
407	25 11 24 2
408	1 21 24 37
409	7 16 30 4
410	30 9 14 37
411	29 27 14 4
412	28 31 1 9
413	14 33 11 8
414	5 4 35 19
415	25 11 5 16
416	29 31 18 17
417	28 5 1 19
418	28 16 25 38
419	11 36 9 6
420	11 31 35 23
421	1 28 13 9
422	9 5 25 7
423	12 3 5 24
424	2 17 27 24
425	7 38 4 20
426	3 31 17 11
427	4 20 8 16
428	10 14 12 19
429	1 28 25 36
430	35 2 21 17
431	25 38 14 3
432	11 31 1 38
433	36 3 30 9
434	13 4 36 28
435	8 22 30 38
436	31 25 12 36
437	24 27 6 20
438	21 18 22 16
439	24 23 38 35
440	34 7 11 18
441	13 3 4 35
442	9 35 6 15
443	18 21 34 24
444	1 14 10 7
445	10 22 32 12
446	24 35 14 1
447	18 19 7 37
448	32 8 38 37
449	20 4 22 15
450	33 21 24 32
451	13 7 15 34
452	37 35 18 23
453	12 17 31 29
454	24 29 36 38
455	12 9 14 3
456	15 23 10 33
457	24 3 9 10
458	2 8 24 32
459	28 32 27 12
460	6 18 13 9
461	25 30 38 14
462	30 8 27 18
463	38 2 25 3
464	20 37 11 3
465	9 37 4 29
466	16 27 5 35
467	25 6 29 5
468	23 15 26 16
469	31 38 22 34
470	7 14 21 17
471	30 33 19 10
472	28 21 11 27
473	21 27 2 20
474	33 18 14 15
475	10 22 16 20
476	31 23 24 18
477	6 22 24 5
478	4 2 32 6
479	29 27 33 2
480	33 1 4 3
481	6 4 25 36
482	27 15 6 7
483	23 30 37 36
484	5 34 11 8
485	36 17 15 29
486	23 15 9 37
487	1 10 31 22
488	29 9 23 36
489	22 15 29 33
490	38 11 37 36
491	11 34 25 2
492	26 15 2 12
493	22 20 23 1
494	2 28 32 19
495	21 7 32 38
496	23 20 6 17
497	18 25 31 14
498	17 5 11 7
499	36 20 34 1
500	32 16 22 21
501	36 26 6 29
502	5 29 28 3
503	5 26 13 38
504	9 22 16 21
505	7 20 25 24
506	28 22 32 6
507	24 31 5 27
508	18 35 7 30
509	22 5 20 4
510	37 16 29 26
511	31 17 4 35
512	31 17 28 7
513	23 7 6 16
514	31 21 23 18
515	1 37 7 14
516	17 29 16 1
517	1 21 10 35
518	12 24 4 1
519	26 25 17 9
520	33 23 21 26
521	33 16 4 30
522	33 14 31 23
523	1 21 38 32
524	5 11 25 18
525	24 36 28 33
526	17 37 5 16
527	17 29 33 10
528	23 26 19 20
529	17 25 32 7
530	2 13 12 4
531	7 15 13 6
532	11 18 4 3
533	25 11 2 22
534	36 34 13 30
535	33 32 19 37
536	6 28 35 1
537	16 20 15 10
538	30 4 11 23
539	31 18 2 7
540	37 26 23 19
541	7 31 25 27
542	19 16 12 30
543	38 37 7 23
544	37 6 32 26
545	38 10 7 30
546	3 17 28 32
547	20 28 19 22
548	32 30 24 3
549	12 4 29 11
550	37 10 38 13
551	37 14 11 23
552	34 38 19 4
553	18 37 23 1
554	14 13 30 20
555	21 26 2 15
556	11 30 26 3
