Students	818
1	18 21 31 7
2	32 11 5 15
3	12 8 27 14
4	16 30 22 7
5	17 18 28 11
6	5 8 6 15
7	9 31 32 3
8	31 21 23 19
9	20 18 26 5
10	2 29 23 32
11	18 32 28 9
12	23 24 14 2
13	21 4 2 23
14	15 7 27 12
15	2 19 13 17
16	26 8 1 2
17	25 9 11 21
18	28 3 12 7
19	4 30 22 11
20	28 20 29 15
21	2 21 12 14
22	7 17 30 9
23	1 15 22 10
24	13 26 16 10
25	9 13 11 8
26	32 12 9 5
27	6 3 2 16
28	12 32 19 23
29	32 23 18 10
30	32 31 26 19
31	19 5 25 28
32	17 26 11 27
33	12 17 14 25
34	5 18 6 29
35	26 31 4 17
36	14 15 26 24
37	23 31 22 5
38	20 25 31 32
39	23 29 4 11
40	8 23 30 15
41	22 16 2 27
42	29 14 13 28
43	13 9 17 22
44	23 11 12 9
45	10 30 21 19
46	12 5 13 30
47	2 14 29 20
48	4 8 21 2
49	14 5 21 2
50	9 13 6 5
51	12 27 11 24
52	1 26 12 4
53	26 15 2 27
54	12 25 17 24
55	12 31 7 21
56	27 21 18 16
57	14 5 19 22
58	13 12 20 26
59	8 9 1 25
60	4 19 26 1
61	16 1 10 7
62	4 13 27 26
63	13 17 26 22
64	25 31 2 14
65	10 29 16 17
66	12 3 31 4
67	12 8 22 13
68	22 25 17 10
69	16 19 4 29
70	3 1 25 4
71	1 9 13 11
72	26 29 14 4
73	5 7 28 12
74	2 15 20 21
75	28 5 8 32
76	15 9 2 25
77	26 32 15 1
78	25 16 17 1
79	13 16 6 19
80	25 16 11 17
81	2 19 4 30
82	26 32 24 19
83	2 19 32 6
84	12 31 2 21
85	26 20 21 31
86	11 31 16 4
87	15 11 31 6
88	16 4 6 29
89	17 28 6 9
90	24 11 28 10
91	9 4 17 5
92	27 17 24 20
93	19 20 7 27
94	2 27 15 9
95	22 27 31 4
96	23 18 17 20
97	22 27 17 20
98	26 2 3 24
99	29 26 17 20
100	16 26 21 23
101	27 17 18 29
102	2 3 14 32
103	7 21 6 15
104	18 23 2 16
105	13 21 4 29
106	29 1 15 12
107	14 19 29 3
108	2 31 17 4
109	18 21 5 2
110	29 15 2 20
111	31 7 29 4
112	3 11 10 2
113	20 4 7 11
114	7 18 26 11
115	4 12 27 21
116	24 6 31 13
117	28 19 31 2
118	3 25 5 1
119	6 15 9 14
120	20 16 29 30
121	27 15 32 26
122	8 24 16 32
123	25 11 2 6
124	7 22 18 19
125	14 4 27 9
126	9 11 7 23
127	30 15 5 26
128	4 3 16 15
129	31 17 1 24
130	9 23 18 31
131	2 5 14 17
132	31 12 9 11
133	32 25 7 29
134	2 23 22 20
135	16 14 2 7
136	22 19 10 13
137	8 17 28 6
138	21 3 23 6
139	22 16 24 29
140	21 4 12 25
141	29 21 19 15
142	12 11 3 28
143	9 1 21 8
144	3 25 12 18
145	22 5 28 19
146	3 29 20 13
147	31 11 1 17
148	20 32 9 6
149	19 20 14 8
150	21 31 22 2
151	29 16 24 22
152	31 30 11 1
153	32 17 3 27
154	32 7 8 5
155	13 19 27 20
156	5 13 30 31
157	14 5 16 21
158	18 4 10 29
159	25 10 32 14
160	18 2 6 21
161	22 24 31 4
162	15 29 32 9
163	18 24 5 16
164	2 32 7 27
165	1 28 32 2
166	20 21 6 1
167	1 17 28 29
168	21 12 13 17
169	31 5 20 1
170	16 17 30 21
171	1 29 13 19
172	21 12 18 22
173	8 3 25 9
174	29 17 2 20
175	5 22 2 18
176	24 10 11 32
177	22 2 3 13
178	28 32 6 12
179	15 9 5 16
180	27 10 9 12
181	27 8 4 28
182	24 25 21 14
183	13 12 2 16
184	24 26 27 17
185	21 2 29 4
186	31 23 14 22
187	5 4 2 17
188	17 19 9 4
189	15 17 19 29
190	24 12 27 26
191	9 1 23 27
192	21 25 32 18
193	1 10 26 12
194	1 30 6 10
195	7 2 9 4
196	10 9 20 15
197	28 23 5 30
198	20 30 32 10
199	24 2 13 20
200	31 17 20 4
201	14 30 8 28
202	26 9 21 12
203	24 13 8 17
204	15 30 2 12
205	7 28 31 27
206	25 21 16 27
207	32 4 19 24
208	29 15 26 14
209	1 31 7 30
210	13 28 5 9
211	30 16 4 26
212	31 24 30 9
213	10 11 17 3
214	12 7 6 14
215	23 8 25 20
216	6 15 8 18
217	12 31 29 32
218	25 13 10 21
219	26 3 4 24
220	1 4 28 26
221	30 21 1 3
222	28 17 2 15
223	22 19 8 27
224	10 3 13 23
225	18 26 21 20
226	12 9 14 16
227	22 7 8 26
228	17 10 11 32
229	1 22 8 21
230	10 5 21 6
231	30 24 22 16
232	21 24 4 14
233	19 17 24 23
234	6 15 28 1
235	21 32 9 13
236	7 20 25 18
237	21 10 27 32
238	30 19 2 26
239	5 17 2 4
240	17 2 28 18
241	3 23 30 4
242	29 23 4 5
243	30 26 19 9
244	31 6 29 20
245	26 19 32 9
246	30 22 9 25
247	30 7 18 9
248	20 32 4 10
249	7 15 25 3
250	10 4 25 1
251	13 22 31 2
252	12 27 21 20
253	22 16 27 28
254	8 23 24 15
255	15 2 9 16
256	1 18 22 19
257	6 21 28 15
258	18 25 1 16
259	11 2 3 14
260	18 3 12 30
261	4 6 14 15
262	31 14 7 2
263	20 10 17 16
264	10 13 23 28
265	13 17 5 30
266	27 32 21 10
267	2 12 31 19
268	28 5 3 1
269	26 28 29 9
270	5 30 7 28
271	3 9 7 23
272	7 25 10 15
273	3 14 18 12
274	23 18 29 22
275	22 14 12 19
276	6 9 15 14
277	13 21 14 6
278	28 21 11 13
279	19 7 16 11
280	32 8 25 23
281	23 9 16 25
282	20 29 10 3
283	32 3 5 18
284	11 14 31 26
285	13 26 1 21
286	25 14 6 29
287	17 3 11 24
288	29 15 19 27
289	18 3 28 16
290	1 22 26 27
291	23 11 30 24
292	23 2 3 16
293	14 7 3 27
294	29 3 5 26
295	25 22 6 27
296	11 13 1 25
297	32 27 22 25
298	15 19 9 1
299	11 7 17 26
300	22 14 25 4
301	6 13 20 16
302	31 28 17 19
303	16 19 6 28
304	17 27 23 21
305	11 31 9 23
306	21 31 16 25
307	20 10 17 24
308	29 16 28 11
309	19 12 5 10
310	11 2 16 15
311	2 22 23 30
312	17 28 8 9
313	1 11 25 18
314	3 2 26 11
315	26 25 29 17
316	3 19 6 8
317	5 31 23 2
318	8 31 4 15
319	16 11 21 3
320	14 5 24 4
321	2 23 28 1
322	21 5 15 29
323	26 11 29 32
324	27 28 22 18
325	13 17 32 23
326	3 9 19 10
327	25 29 7 2
328	4 26 16 10
329	8 2 29 30
330	32 30 20 7
331	27 28 2 9
332	2 25 26 7
333	27 28 18 25
334	16 14 25 32
335	10 4 2 28
336	27 5 30 20
337	14 11 8 23
338	26 12 11 9
339	11 5 27 18
340	14 28 16 26
341	29 9 25 11
342	15 9 31 21
343	22 3 15 18
344	1 28 3 10
345	25 3 10 6
346	24 6 15 27
347	4 15 21 19
348	6 11 22 5
349	7 11 23 27
350	30 26 20 29
351	3 29 24 32
352	24 27 18 10
353	23 7 8 17
354	31 5 21 16
355	3 5 11 13
356	30 4 18 20
357	2 11 5 30
358	6 27 13 3
359	17 8 18 3
360	8 1 21 7
361	2 19 20 1
362	14 20 30 7
363	26 20 4 7
364	9 22 7 17
365	11 15 2 19
366	20 16 25 18
367	31 32 25 28
368	19 20 28 16
369	25 7 22 19
370	10 11 8 29
371	16 21 27 22
372	2 6 26 18
373	2 31 9 23
374	25 3 16 15
375	4 1 19 5
376	23 22 3 14
377	26 10 9 5
378	6 4 14 2
379	19 27 25 9
380	1 31 5 11
381	17 2 28 20
382	11 17 13 31
383	27 5 17 10
