Students	732
1	4 57 42 60
2	27 43 31 13
3	19 46 16 38
4	46 53 36 30
5	31 9 44 46
6	31 18 1 2
7	39 44 34 57
8	2 13 5 20
9	54 48 59 8
10	40 20 34 51
11	25 22 35 45
12	46 2 18 1
13	43 21 40 41
14	10 42 56 51
15	41 46 23 20
16	22 6 11 49
17	17 7 54 46
18	30 28 19 58
19	52 29 35 48
20	17 11 12 20
21	38 40 60 19
22	30 38 57 49
23	51 3 4 56
24	52 28 45 55
25	52 48 17 37
26	59 30 48 26
27	51 42 31 33
28	28 19 6 60
29	37 11 58 35
30	36 9 7 43
31	11 46 37 13
32	27 53 13 46
33	22 2 59 10
34	17 27 24 49
35	26 7 57 3
36	19 26 4 44
37	30 28 40 45
38	20 27 57 36
39	40 14 39 52
40	24 23 60 5
41	52 30 49 36
42	48 60 33 53
43	45 32 47 40
44	47 1 30 34
45	25 11 58 43
46	12 31 59 4
47	35 30 50 6
48	59 5 53 28
49	16 29 23 53
50	8 39 43 6
51	17 7 43 34
52	7 35 32 9
53	47 9 5 7
54	51 14 24 4
55	51 4 16 38
56	25 14 34 60
57	1 36 7 59
58	43 8 52 5
59	9 30 44 33
60	9 15 48 19
61	57 34 25 31
62	34 39 54 29
63	10 47 17 32
64	27 12 41 39
65	52 48 53 34
66	48 28 43 27
67	41 20 4 16
68	9 18 52 24
69	44 29 50 9
70	24 25 17 23
71	15 34 38 17
72	30 13 25 22
73	60 33 28 50
74	4 13 24 50
75	49 40 5 16
76	23 27 48 40
77	17 41 14 5
78	17 23 14 27
79	16 25 22 12
80	8 45 6 15
81	9 2 1 14
82	28 15 23 35
83	55 48 41 45
84	50 52 53 24
85	8 17 28 35
86	8 36 56 54
87	15 25 53 3
88	43 49 55 56
89	14 7 9 57
90	7 1 58 52
91	28 20 48 27
92	2 6 30 35
93	52 5 18 35
94	57 24 54 19
95	8 34 2 37
96	41 23 17 44
97	47 46 50 51
98	22 27 56 37
99	46 56 21 1
100	3 58 35 48
101	6 34 21 31
102	55 6 31 44
103	34 20 46 59
104	42 45 39 23
105	43 19 60 7
106	1 51 35 47
107	45 52 18 54
108	8 24 38 60
109	58 28 47 39
110	8 3 32 38
111	38 54 5 42
112	29 7 35 58
113	55 19 52 24
114	33 40 29 41
115	52 13 15 53
116	51 28 1 11
117	36 18 25 40
118	21 57 28 14
119	55 40 3 29
120	14 32 45 26
121	49 22 15 42
122	32 4 43 28
123	18 5 7 9
124	38 49 51 33
125	17 13 24 10
126	19 37 15 46
127	29 43 32 42
128	34 55 2 43
129	19 56 30 29
130	41 24 33 4
131	42 60 55 51
132	37 43 31 1
133	41 46 30 40
134	26 33 42 25
135	54 6 46 58
136	8 4 55 34
137	23 37 29 45
138	38 60 18 12
139	12 41 21 1
140	46 54 44 57
141	31 43 52 17
142	43 33 10 60
143	51 50 16 48
144	13 17 47 15
145	12 32 43 38
146	53 14 49 36
147	1 37 52 38
148	56 13 42 7
149	55 26 24 17
150	2 46 43 41
151	55 21 9 4
152	31 46 40 29
153	42 18 21 20
154	17 42 56 57
155	2 60 7 13
156	38 15 52 21
157	57 47 46 21
158	52 2 35 26
159	14 45 3 54
160	56 55 40 13
161	48 16 49 37
162	55 35 36 9
163	48 36 5 27
164	3 22 20 9
165	17 12 11 47
166	47 52 42 2
167	26 39 44 8
168	27 26 1 52
169	23 33 9 27
170	4 6 41 47
171	55 44 10 18
172	28 18 4 42
173	35 15 40 17
174	12 13 30 59
175	41 45 4 53
176	7 21 36 11
177	31 60 18 42
178	56 13 49 6
179	5 38 4 48
180	19 12 56 9
181	17 49 9 29
182	16 28 30 39
183	54 47 14 12
184	15 30 47 55
185	45 6 25 24
186	33 39 35 23
187	9 12 41 59
188	33 42 47 32
189	57 41 4 43
190	25 13 19 44
191	51 58 11 37
192	14 26 31 39
193	34 21 26 14
194	37 23 38 18
195	41 26 7 36
196	9 55 39 18
197	42 51 22 7
198	15 10 46 25
199	21 13 47 19
200	51 48 49 24
201	19 6 39 50
202	24 22 45 34
203	53 46 6 30
204	44 47 56 49
205	51 17 50 8
206	39 23 2 16
207	60 47 36 29
208	3 32 35 59
209	6 53 4 15
210	20 39 58 21
211	22 55 16 38
212	33 30 34 59
213	20 28 48 52
214	7 48 53 31
215	34 46 29 30
216	37 60 35 53
217	51 22 26 56
218	13 17 16 36
219	29 36 55 11
220	48 29 34 33
221	28 12 9 13
222	8 14 42 45
223	30 56 29 3
224	31 56 33 14
225	9 6 40 32
226	37 22 7 21
227	51 2 40 21
228	39 53 56 50
229	8 42 1 50
230	20 6 32 7
231	28 31 47 9
232	36 42 5 43
233	14 56 55 7
234	3 25 17 12
