Students	808
1	6 9 22 20
2	2 33 23 15
3	29 17 22 33
4	28 31 11 19
5	34 10 11 26
6	29 1 25 27
7	23 32 33 14
8	14 16 2 7
9	18 20 11 32
10	3 4 24 29
11	16 33 7 19
12	21 23 29 25
13	13 12 10 25
14	7 5 24 6
15	34 16 6 30
16	23 13 34 4
17	34 16 24 20
18	33 3 22 29
19	18 10 14 20
20	32 3 12 13
21	11 25 3 15
22	12 6 27 24
23	34 31 8 28
24	8 15 26 23
25	27 34 2 26
26	13 34 1 10
27	3 9 17 34
28	14 33 10 4
29	22 9 11 32
30	18 19 34 21
31	7 28 3 19
32	3 34 8 22
33	14 10 12 16
34	12 17 20 13
35	27 31 3 29
36	33 30 20 7
37	32 9 19 16
38	4 27 29 24
39	20 28 9 23
40	31 16 9 13
41	21 34 5 24
42	23 21 2 25
43	6 8 13 16
44	4 13 29 28
45	30 17 11 10
46	11 1 9 28
47	8 22 32 33
48	7 22 33 31
49	24 34 31 14
50	21 34 15 12
51	14 33 31 8
52	5 29 32 22
53	33 27 19 25
54	6 12 16 4
55	22 1 32 29
56	26 13 10 31
57	16 34 13 15
58	21 1 18 16
59	24 7 17 6
60	16 30 27 1
61	33 28 12 29
62	11 31 32 25
63	17 33 27 4
64	29 17 13 24
65	1 23 3 30
66	29 31 7 16
67	17 32 3 23
68	26 20 14 12
69	29 27 13 30
70	31 33 5 22
71	34 16 2 15
72	10 14 33 16
73	27 25 13 8
74	18 7 4 24
75	34 15 19 2
76	14 20 19 31
77	9 27 29 22
78	6 13 11 15
79	7 8 13 2
80	8 34 29 26
81	34 32 10 8
82	14 28 20 5
83	9 20 32 3
84	24 26 19 25
85	12 14 10 8
86	8 27 10 13
87	34 4 7 20
88	33 27 8 29
89	22 17 19 18
90	13 17 20 22
91	2 24 27 32
92	26 20 10 24
93	24 12 4 25
94	5 33 29 31
95	18 28 6 33
96	8 1 27 4
97	21 17 4 23
98	30 2 32 8
99	33 24 21 31
100	23 11 17 1
101	5 12 25 11
102	2 29 31 11
103	30 12 4 23
104	32 18 29 21
105	3 7 23 5
106	24 17 18 3
107	10 4 23 20
108	4 8 34 20
109	27 12 30 25
110	19 22 15 6
111	11 21 7 29
112	23 16 32 20
113	17 6 1 20
114	28 26 24 2
115	3 31 26 19
116	12 25 5 32
117	20 21 25 34
118	6 14 13 8
119	22 25 2 33
120	29 17 12 9
121	25 3 11 28
122	17 1 30 33
123	10 3 4 33
124	19 27 30 24
125	9 27 12 7
126	12 27 31 29
127	25 19 29 22
128	22 15 17 14
129	4 14 22 24
130	4 13 5 15
131	1 8 12 32
132	10 26 30 7
133	10 7 28 16
134	21 22 32 1
135	11 9 2 33
136	24 7 4 30
137	32 16 28 34
138	24 16 11 27
139	16 7 4 20
140	11 24 8 12
141	9 24 18 31
142	5 28 34 33
143	24 6 33 13
144	23 16 1 2
145	17 27 7 21
146	9 6 33 2
147	21 33 24 15
148	23 34 21 19
149	27 24 16 7
150	30 12 6 29
151	7 31 19 28
152	27 12 1 19
153	5 16 17 26
154	1 12 26 9
155	27 2 5 16
156	3 29 8 16
157	2 4 26 27
158	33 22 29 24
159	20 29 28 4
160	23 6 27 3
161	11 29 9 10
162	20 6 1 7
163	1 19 31 14
164	33 9 4 26
165	24 3 1 27
166	17 14 6 13
167	30 11 27 5
168	31 10 7 34
169	28 5 11 9
170	11 10 31 25
171	25 31 10 7
172	16 18 32 13
173	7 5 9 11
174	27 29 14 1
175	30 17 7 16
176	28 11 21 24
177	29 4 16 12
178	30 20 2 1
179	26 21 5 32
180	18 27 26 5
181	3 15 22 19
182	19 21 4 15
183	31 14 10 34
184	11 18 27 9
185	33 10 9 18
186	19 30 13 29
187	21 2 10 15
188	24 26 1 16
189	12 2 15 11
190	12 24 2 4
191	19 5 21 4
192	26 25 31 29
193	30 21 4 3
194	28 5 2 6
195	33 21 14 4
196	18 21 32 17
197	24 29 3 1
198	12 25 2 4
199	12 29 16 6
200	10 2 9 13
201	11 14 22 15
202	17 21 2 22
203	24 17 4 9
204	20 30 8 31
205	9 30 16 18
206	14 23 9 11
207	25 1 16 24
208	17 10 29 13
209	21 14 12 3
210	30 29 19 28
211	24 18 23 26
212	6 18 10 32
213	18 8 1 12
214	18 23 32 28
215	32 10 19 21
216	23 34 24 8
217	6 33 12 10
218	13 18 25 3
219	30 9 24 6
220	34 20 14 21
221	23 27 15 1
222	12 5 26 27
223	16 31 34 23
224	24 8 32 10
225	24 9 10 32
226	7 33 2 16
227	23 7 8 5
228	22 30 9 32
229	24 20 13 5
230	2 31 28 25
231	33 30 32 9
232	28 22 29 26
233	18 1 28 16
234	19 23 14 11
235	16 20 32 34
236	30 3 22 14
237	12 13 30 26
238	34 33 26 2
239	21 22 10 18
240	3 15 19 21
241	2 13 11 25
242	29 4 18 31
243	1 11 10 20
244	27 15 23 12
245	1 29 18 25
246	22 25 17 32
247	15 31 7 18
248	6 26 7 21
249	17 10 14 27
250	12 5 1 14
251	10 33 16 32
252	6 28 5 15
253	11 16 10 9
254	15 14 7 13
255	23 2 9 5
256	7 30 3 31
257	25 12 5 30
258	33 8 32 22
259	16 7 30 8
260	2 34 7 12
261	2 9 8 15
262	19 5 13 24
263	16 13 11 4
264	33 16 29 23
265	30 14 26 13
266	21 1 27 15
267	24 14 5 26
268	12 2 3 25
269	14 15 34 13
270	16 2 32 6
271	31 16 29 15
272	1 13 26 3
273	34 28 23 19
274	23 33 34 20
275	5 34 28 1
276	29 19 24 15
277	19 24 21 8
278	18 9 7 28
279	17 18 12 30
280	3 23 25 9
281	19 17 15 9
282	10 1 33 23
283	34 28 11 2
284	20 4 12 9
285	33 3 5 29
286	11 9 29 14
287	30 34 15 12
288	30 22 14 7
289	9 14 25 23
290	10 16 23 27
291	4 28 16 9
292	12 29 9 4
293	10 34 30 16
294	13 8 33 27
295	10 3 32 17
296	18 9 12 15
297	5 29 17 26
298	2 24 11 5
299	6 12 10 34
300	1 13 7 31
301	2 12 25 1
302	23 19 12 17
303	28 25 2 29
304	31 21 2 17
305	14 25 5 34
306	27 11 6 19
307	23 12 18 10
308	32 21 2 28
309	25 15 24 28
310	25 16 12 28
311	1 28 30 23
312	31 22 21 12
313	29 5 31 9
