Students	1300
1	34 62 25 12
2	12 28 52 58
3	51 28 43 22
4	21 61 52 67
5	5 57 55 7
6	17 62 53 11
7	75 31 27 15
8	4 55 1 61
9	68 13 30 80
10	45 28 67 42
11	15 24 3 39
12	66 15 80 43
13	40 25 30 76
14	15 67 79 42
15	60 12 38 44
16	30 70 52 73
17	5 75 50 55
18	1 69 65 20
19	31 35 69 63
20	78 15 2 65
21	25 49 55 40
22	6 23 9 64
23	27 43 20 41
24	37 57 14 47
25	72 34 25 49
26	68 60 27 40
27	64 42 23 67
28	26 47 24 28
29	32 17 23 34
30	44 46 63 48
31	45 14 80 63
32	75 58 51 29
33	12 25 31 40
34	27 5 76 68
35	38 78 13 39
36	31 40 20 53
37	15 72 79 52
38	78 54 17 34
39	21 44 34 70
40	78 22 46 21
41	46 38 1 69
42	37 54 68 71
43	60 23 61 46
44	80 59 35 29
45	63 25 80 23
46	50 31 30 39
47	80 26 34 9
48	46 47 15 25
49	52 68 35 53
50	21 38 51 59
51	26 58 18 1
52	1 76 36 15
53	36 27 56 39
54	29 22 46 11
55	27 58 44 26
56	37 59 76 17
57	60 2 37 36
58	52 22 9 36
59	40 28 22 33
60	5 35 21 47
61	26 18 36 48
62	69 33 51 79
63	37 57 31 44
64	55 11 17 39
65	54 66 22 52
66	4 12 59 48
67	67 55 35 69
68	22 8 26 70
69	63 34 65 8
70	12 22 32 52
71	70 13 56 39
72	22 61 1 60
73	13 60 33 34
74	35 10 74 18
75	30 9 57 35
76	46 50 10 59
77	33 68 11 62
78	10 45 78 38
79	36 5 37 22
80	27 55 72 7
81	33 70 23 19
82	17 48 67 29
83	29 75 47 39
84	46 68 6 2
85	23 74 56 73
86	12 72 73 41
87	43 2 76 42
88	78 41 50 37
89	39 13 32 78
90	58 77 19 31
91	69 70 29 67
92	56 23 73 21
93	80 39 14 10
94	37 73 14 38
95	49 18 32 66
96	70 15 71 1
97	29 23 43 49
98	54 20 29 22
99	43 27 21 5
100	53 55 23 76
101	1 51 71 28
102	63 78 52 7
103	77 45 17 36
104	1 43 75 44
105	12 72 68 63
106	57 19 62 5
107	72 80 4 8
108	41 21 62 64
109	77 57 74 47
110	6 43 54 63
111	52 35 2 7
112	50 77 7 18
113	63 7 17 76
114	64 3 28 24
115	2 40 9 13
116	36 24 43 20
117	76 75 3 19
118	77 29 1 17
119	38 61 60 65
120	61 79 71 75
121	23 43 52 57
122	8 39 36 13
123	38 28 16 75
124	7 10 38 33
125	45 77 16 52
126	80 42 39 79
127	63 77 51 28
128	18 62 60 24
129	3 27 21 20
130	58 53 69 68
131	26 15 46 1
132	23 42 69 37
133	64 33 50 60
134	18 4 20 73
135	73 31 40 59
136	23 66 27 69
137	50 40 57 39
138	71 46 61 56
139	70 17 22 28
140	52 2 29 45
141	26 48 36 80
142	26 63 30 80
143	27 13 54 7
144	51 26 17 1
145	19 6 25 40
146	35 2 57 64
147	37 13 77 31
148	79 65 54 58
149	64 28 46 60
150	10 31 1 9
151	71 42 30 53
152	60 46 73 49
153	29 56 18 35
154	36 42 59 39
155	61 51 9 21
156	68 46 22 66
157	74 64 11 55
158	67 4 6 36
159	40 75 11 20
160	36 10 4 66
161	25 13 15 6
162	80 39 62 4
163	45 26 79 62
164	1 40 58 46
165	25 73 39 60
166	54 20 55 53
167	4 54 32 3
168	31 28 76 29
169	14 78 80 47
170	13 1 23 38
171	46 77 18 69
172	61 41 32 80
173	40 3 69 24
174	5 36 8 61
175	8 28 39 38
176	80 50 70 71
177	54 15 60 63
178	24 35 49 79
179	3 37 13 79
180	73 39 1 74
181	50 16 19 39
182	29 59 8 16
183	36 56 17 1
184	63 66 1 45
185	45 52 74 68
186	38 10 29 60
187	54 67 57 38
188	66 72 74 56
189	18 38 75 35
190	66 38 59 72
191	58 10 16 43
192	60 49 56 59
193	67 3 40 10
194	67 35 6 57
195	63 41 19 58
196	32 79 74 17
197	25 67 44 7
198	32 31 75 41
199	19 17 41 80
200	80 60 7 24
201	17 24 37 15
202	34 30 20 25
203	73 20 65 62
204	3 16 10 20
205	44 19 72 39
206	46 68 70 25
207	37 79 40 72
208	34 28 46 62
209	67 8 38 75
210	41 30 24 26
211	58 50 2 62
212	34 65 68 37
213	47 44 29 35
214	69 48 26 78
215	47 76 77 46
216	70 54 49 57
217	80 60 41 73
218	7 40 36 4
219	45 23 80 65
220	49 8 74 30
221	2 75 21 63
222	1 46 72 12
223	58 29 18 38
224	17 62 68 21
225	30 71 63 41
226	22 23 32 74
227	75 30 56 33
228	77 31 57 65
229	1 18 55 41
230	80 2 45 17
231	8 9 25 74
232	43 49 42 63
233	6 46 74 33
234	29 70 27 60
235	33 34 62 28
236	31 43 58 74
237	66 17 34 20
238	40 37 36 49
239	57 64 76 58
240	70 21 53 2
241	20 35 16 74
242	59 33 44 5
243	63 13 48 2
244	9 15 32 62
245	8 54 63 55
246	15 9 38 24
247	28 7 16 60
248	56 59 29 30
249	33 74 16 22
250	13 68 64 17
251	21 13 29 57
252	76 73 23 55
253	76 1 42 74
254	4 35 47 79
255	6 11 9 29
256	34 62 40 39
257	6 75 11 53
258	43 5 4 33
259	74 10 70 8
260	48 56 3 8
261	70 78 26 27
262	73 41 4 32
263	77 16 22 20
264	12 56 40 54
265	51 37 17 62
266	53 71 52 3
267	42 25 68 51
268	19 60 35 16
269	47 72 46 73
270	2 41 47 29
271	40 14 72 67
272	15 65 47 7
273	67 43 7 8
274	1 16 55 6
275	50 46 54 27
276	32 15 44 12
277	11 40 53 21
278	41 51 8 35
279	56 49 21 33
280	46 56 45 26
281	6 59 67 15
282	32 3 63 43
283	8 14 29 67
284	59 31 79 14
285	57 14 35 33
286	16 77 31 59
287	19 10 76 22
288	35 27 26 52
289	27 62 26 60
290	40 5 16 8
291	33 56 21 36
292	9 10 51 76
293	36 16 72 34
294	60 10 48 18
295	61 8 16 42
296	69 30 50 38
297	43 58 74 3
298	50 53 7 52
299	5 33 31 65
300	61 24 39 26
301	52 57 14 45
302	34 62 75 25
303	37 10 26 29
304	25 61 46 50
305	66 16 77 60
306	78 2 76 10
307	55 65 21 25
308	21 48 5 54
309	66 26 49 58
310	18 44 68 22
311	69 55 71 36
312	30 28 37 33
313	64 38 25 35
314	7 43 22 18
315	8 59 19 44
316	53 47 1 39
317	14 73 7 58
