Students	1173
1	31 16 66 2
2	58 64 4 18
3	76 90 16 11
4	41 39 71 58
5	67 94 63 20
6	62 68 21 71
7	44 9 94 13
8	74 46 88 50
9	92 46 19 16
10	76 74 92 22
11	69 12 30 13
12	89 73 15 18
13	50 2 9 68
14	50 21 94 28
15	67 52 8 42
16	10 21 34 71
17	76 80 45 61
18	67 26 70 8
19	65 73 29 36
20	25 31 53 89
21	55 56 65 17
22	44 70 43 45
23	58 85 92 64
24	7 48 45 71
25	58 86 91 44
26	72 5 44 6
27	63 3 22 55
28	26 47 5 34
29	65 43 63 27
30	4 45 89 44
31	22 87 30 52
32	3 47 87 35
33	61 38 70 58
34	13 68 30 89
35	66 72 27 86
36	72 48 50 4
37	65 92 45 85
38	41 15 3 39
39	91 23 57 71
40	22 13 25 10
41	22 2 71 5
42	2 39 53 14
43	44 48 5 80
44	4 84 91 41
45	5 40 53 51
46	94 8 55 18
47	46 58 62 73
48	56 75 55 43
49	82 20 24 58
50	66 85 29 3
51	58 20 34 38
52	54 92 77 76
53	30 58 70 62
54	39 46 12 31
55	11 49 62 65
56	60 14 48 47
57	15 72 11 19
58	79 61 90 45
59	20 14 84 77
60	7 37 67 35
61	93 77 86 78
62	9 34 66 94
63	9 5 42 38
64	21 88 36 2
65	36 90 33 83
66	4 12 58 53
67	33 79 65 45
68	21 25 56 61
69	13 54 8 18
70	6 85 64 50
71	23 33 84 38
72	5 17 63 18
73	80 41 18 52
74	17 5 86 28
75	6 70 77 54
76	4 78 9 7
77	76 25 9 82
78	8 26 27 47
79	44 86 92 33
80	34 90 67 71
81	62 33 64 47
82	45 6 14 56
83	48 94 62 80
84	16 80 35 83
85	14 51 65 53
86	82 3 26 68
87	61 20 29 18
88	52 61 15 71
89	93 54 23 7
90	57 17 85 63
91	10 45 92 48
92	29 1 3 34
93	66 52 7 4
94	79 13 47 26
95	37 32 55 84
96	19 41 12 31
97	85 15 76 71
98	52 7 73 64
99	28 49 80 35
100	58 28 32 43
101	69 32 53 14
102	55 16 84 43
103	42 68 17 82
104	48 72 8 34
105	50 17 69 21
106	92 47 60 14
107	23 19 59 33
108	59 55 38 53
109	33 68 2 26
110	37 9 12 92
111	72 23 38 58
112	82 91 10 7
113	82 73 81 34
114	21 3 90 56
115	43 39 51 49
116	86 78 57 18
117	35 90 84 56
118	91 56 57 64
119	11 5 6 55
120	27 74 41 13
121	6 49 39 18
122	57 80 61 83
123	15 58 4 78
124	55 88 37 82
125	5 3 56 19
126	2 84 58 8
127	67 7 54 83
128	22 79 6 60
129	59 93 79 57
130	27 36 23 39
131	87 18 30 80
132	62 3 89 4
133	88 63 5 89
134	66 7 15 73
135	65 20 43 62
136	67 87 23 17
137	2 81 26 17
138	19 10 8 70
139	86 16 72 14
140	89 36 27 22
141	53 50 61 40
142	36 46 14 84
143	70 17 12 19
144	74 39 44 57
145	14 45 4 80
146	71 40 56 67
147	59 94 83 18
148	40 28 74 87
149	5 30 19 68
150	20 50 90 10
151	27 11 53 15
152	46 12 85 19
153	60 93 53 45
154	48 80 46 78
155	73 52 14 70
156	4 86 64 9
157	76 29 39 54
158	33 74 42 3
159	5 93 80 30
160	43 44 71 62
161	18 84 55 81
162	80 51 92 42
163	14 69 44 43
164	67 20 84 81
165	35 31 49 68
166	86 5 62 74
167	47 76 69 11
168	54 29 72 37
169	51 81 27 89
170	61 92 21 47
171	60 72 42 85
172	90 5 41 6
173	94 77 25 48
174	47 61 69 33
175	86 4 23 94
176	57 35 82 65
177	66 87 51 84
178	94 89 88 61
179	63 36 55 3
180	60 47 29 2
181	84 64 39 78
182	94 39 80 57
183	57 86 61 26
184	64 30 60 4
185	47 39 87 52
186	49 72 87 46
187	22 37 36 49
188	2 7 13 91
189	24 1 48 11
190	78 60 35 75
