Class Times	38
Rooms	79
1	130
2	605
3	142
4	171
5	265
6	111
7	25
8	812
9	591
10	736
11	505
12	765
13	34
14	533
15	59
16	301
17	449
18	166
19	802
20	284
21	787
22	455
23	563
24	192
25	845
26	719
27	707
28	982
29	308
30	419
31	543
32	635
33	737
34	477
35	190
36	148
37	554
38	924
39	339
40	837
41	765
42	842
43	697
44	468
45	346
46	784
47	670
48	471
49	290
50	820
51	101
52	746
53	85
54	233
55	792
56	812
57	557
58	297
59	16
60	605
61	926
62	595
63	201
64	706
65	239
66	116
67	174
68	986
69	700
70	488
71	233
72	142
73	696
74	666
75	372
76	368
77	797
78	493
79	926
Classes	52
Teachers	26
1	9
2	15
3	26
4	22
5	6
6	13
7	7
8	16
9	23
10	25
11	23
12	7
13	25
14	12
15	9
16	26
17	24
18	21
19	4
20	20
21	20
22	17
23	19
24	17
25	4
26	15
27	3
28	16
29	10
30	24
31	5
32	12
33	3
34	19
35	1
36	22
37	13
38	14
39	5
40	2
41	11
42	1
43	8
44	18
45	6
46	10
47	8
48	18
49	21
50	11
51	14
52	2
