Class Times	15
Rooms	76
1	827
2	281
3	927
4	499
5	522
6	140
7	864
8	330
9	449
10	83
11	180
12	851
13	519
14	51
15	432
16	950
17	89
18	648
19	439
20	492
21	12
22	920
23	316
24	248
25	808
26	36
27	74
28	739
29	653
30	876
31	945
32	607
33	35
34	455
35	279
36	374
37	342
38	898
39	843
40	267
41	471
42	825
43	335
44	612
45	226
46	449
47	16
48	98
49	36
50	94
51	255
52	87
53	715
54	576
55	246
56	961
57	563
58	382
59	703
60	594
61	620
62	345
63	749
64	598
65	697
66	736
67	599
68	466
69	708
70	473
71	416
72	839
73	261
74	47
75	94
76	255
Classes	56
Teachers	28
1	4
2	9
3	1
4	5
5	17
6	6
7	20
8	16
9	27
10	25
11	27
12	4
13	14
14	8
15	25
16	1
17	16
18	14
19	8
20	5
21	20
22	18
23	12
24	21
25	6
26	28
27	18
28	2
29	19
30	19
31	12
32	11
33	11
34	2
35	10
36	23
37	9
38	10
39	21
40	23
41	15
42	24
43	7
44	7
45	28
46	15
47	24
48	26
49	26
50	3
51	3
52	22
53	22
54	17
55	13
56	13
