Students	347
1	13 9 25 30
2	23 25 20 4
3	15 24 26 29
4	32 16 11 6
5	19 9 12 30
6	16 28 24 17
7	26 15 30 8
8	8 4 11 2
9	23 11 4 7
10	11 16 31 30
11	15 3 6 30
12	20 23 25 14
13	12 19 26 27
14	3 2 14 9
15	3 11 32 4
16	2 6 14 9
17	15 17 26 22
18	2 30 11 27
19	24 1 8 22
20	4 13 27 16
21	8 4 17 29
22	8 17 10 4
23	3 21 17 13
24	16 11 23 31
25	4 22 23 11
26	4 24 15 31
27	25 7 20 27
28	30 26 21 18
29	3 25 22 28
30	28 20 10 5
31	12 6 20 1
32	7 6 2 31
33	7 10 22 13
34	21 26 22 16
35	7 27 31 16
36	14 19 6 13
37	27 19 4 21
38	13 4 14 22
39	19 26 11 6
40	8 29 6 32
41	32 26 21 23
42	26 14 13 27
43	21 14 7 2
44	26 12 11 31
45	11 32 7 10
46	30 7 14 17
47	21 1 4 25
48	14 17 20 12
49	3 13 21 4
50	4 16 13 26
51	21 3 30 10
52	19 1 29 4
53	25 4 15 32
54	4 3 29 11
55	16 27 24 18
56	2 1 14 7
57	24 21 16 7
58	11 31 2 26
59	5 24 7 25
60	6 32 23 17
61	14 23 7 16
62	15 16 31 10
63	24 20 15 14
64	32 22 21 30
65	22 14 12 10
66	20 8 30 15
67	19 22 24 10
68	19 2 6 31
69	21 30 31 25
70	25 21 27 1
71	3 31 1 26
72	21 13 24 16
73	28 30 8 12
74	10 13 19 9
75	3 15 20 14
76	9 19 22 21
77	29 30 6 18
78	3 2 31 16
79	18 16 10 20
80	29 28 19 32
81	14 23 26 4
82	5 8 23 20
83	14 20 19 8
84	23 24 3 1
85	2 24 5 4
86	27 5 1 30
87	28 22 25 10
88	19 6 26 1
89	12 11 15 31
90	28 7 6 4
91	18 11 15 3
92	24 5 3 6
93	1 5 29 28
94	5 27 24 31
95	22 9 23 11
96	5 27 8 3
97	30 13 10 19
98	26 11 4 15
99	11 23 12 31
100	23 15 30 3
101	1 12 14 30
102	10 8 2 21
103	7 29 13 21
104	17 28 22 32
105	7 29 5 18
106	29 12 28 25
107	30 28 9 25
108	19 1 13 2
109	12 16 30 18
110	12 21 9 18
111	6 18 8 3
112	26 9 13 17
113	9 23 24 17
114	19 7 21 26
115	31 10 22 17
116	9 22 7 15
117	18 9 24 29
118	28 13 22 17
119	2 15 9 12
120	19 3 16 5
121	30 29 31 5
122	6 30 9 15
123	32 13 4 16
124	9 6 3 23
125	11 3 28 2
126	32 14 11 12
127	25 23 15 6
128	7 27 13 10
129	29 25 27 23
130	3 15 24 19
131	28 3 17 29
132	24 12 21 7
133	12 8 2 17
134	4 11 19 30
135	24 26 27 19
136	20 15 4 17
137	27 10 25 18
138	29 4 18 13
139	12 27 20 31
140	25 7 10 30
141	24 7 26 5
142	31 15 28 9
143	13 24 11 4
144	13 4 30 11
145	20 6 8 27
146	4 2 6 28
147	13 19 23 12
148	10 2 22 16
149	23 9 11 27
150	8 24 14 7
151	27 21 25 2
152	31 19 2 25
153	29 17 11 12
154	25 31 6 26
155	2 28 4 10
156	22 27 23 29
157	27 28 4 29
158	32 23 16 20
159	4 29 14 23
160	20 7 8 24
161	1 19 12 2
162	15 19 8 12
163	5 19 21 28
