Students	1233
1	58 59 57 7
2	32 11 23 2
3	31 60 43 20
4	12 58 27 42
5	42 34 47 54
6	61 47 62 19
7	9 32 26 62
8	54 34 25 20
9	38 28 18 11
10	47 12 43 40
11	58 47 66 39
12	32 62 55 36
13	58 35 49 2
14	6 51 32 26
15	26 60 25 43
16	39 61 8 17
17	45 1 37 32
18	1 42 29 66
19	5 36 24 28
20	55 52 26 54
21	64 4 9 18
22	42 59 2 17
23	12 4 6 14
24	57 33 32 58
25	25 38 55 65
26	37 55 39 25
27	35 34 27 17
28	20 59 18 3
29	46 26 60 20
30	41 35 62 16
31	5 61 31 34
32	46 51 45 63
33	64 36 30 56
34	3 53 10 23
35	35 21 66 4
36	29 12 50 6
37	43 59 21 44
38	1 43 20 66
39	15 20 4 12
40	31 29 43 1
41	4 51 7 29
42	27 29 66 10
43	6 61 65 23
44	4 2 61 66
45	50 61 54 59
46	6 36 9 10
47	52 3 38 44
48	47 29 3 65
49	64 39 45 62
50	60 11 38 16
51	35 57 40 2
52	23 10 15 34
53	46 13 58 45
54	13 55 29 4
55	58 61 65 14
56	6 43 24 4
57	31 32 54 2
58	5 3 46 16
59	44 33 16 61
60	61 41 5 56
61	30 17 62 63
62	41 64 19 62
63	33 30 27 48
64	25 16 44 26
65	65 50 30 53
66	41 27 49 24
67	17 13 20 45
68	48 60 17 63
69	6 40 61 49
70	54 35 50 30
71	63 59 3 38
72	2 63 20 43
73	8 22 19 50
74	6 29 39 40
75	58 52 62 8
76	4 27 39 63
77	49 36 39 16
78	4 23 10 11
79	5 60 14 21
80	33 42 53 19
81	6 66 8 47
82	46 60 39 59
83	65 33 31 3
84	3 2 13 7
85	1 17 28 55
86	58 46 18 26
87	58 40 42 56
88	60 3 21 27
89	13 62 34 11
90	14 9 63 61
91	10 18 32 30
92	56 35 12 7
93	16 59 62 65
94	36 57 54 43
95	55 20 63 18
96	16 20 41 44
97	62 1 24 47
98	50 36 29 11
99	20 51 56 66
100	62 26 8 21
101	15 40 42 59
102	6 62 59 64
103	44 9 32 64
104	19 23 60 47
105	49 32 29 41
106	66 65 32 23
107	17 26 5 27
108	55 53 39 4
109	12 13 24 22
110	61 25 56 64
111	33 20 29 56
112	26 23 59 19
113	40 43 37 53
114	5 51 11 40
115	1 48 11 7
116	39 53 51 14
117	18 53 31 57
118	51 54 45 6
119	55 41 16 26
120	39 43 14 61
121	2 49 20 50
122	55 46 3 34
123	38 18 36 47
124	9 12 11 60
125	29 22 61 14
126	57 39 28 19
127	45 22 54 7
128	23 37 36 22
129	62 49 38 22
130	4 24 29 31
131	37 62 2 40
132	45 15 6 38
133	45 59 21 2
134	31 39 42 25
135	13 11 18 19
136	4 6 47 17
