Class Times	39
Rooms	56
1	439
2	362
3	266
4	104
5	323
6	949
7	499
8	562
9	774
10	231
11	737
12	514
13	897
14	177
15	987
16	133
17	138
18	632
19	122
20	266
21	211
22	190
23	567
24	517
25	794
26	814
27	883
28	164
29	888
30	559
31	489
32	779
33	48
34	204
35	711
36	825
37	861
38	307
39	431
40	864
41	179
42	283
43	939
44	378
45	900
46	384
47	696
48	608
49	396
50	386
51	556
52	989
53	170
54	725
55	295
56	221
Classes	68
Teachers	34
1	21
2	9
3	13
4	14
5	29
6	19
7	11
8	11
9	4
10	29
11	28
12	9
13	33
14	1
15	10
16	34
17	4
18	18
19	12
20	30
21	26
22	27
23	17
24	28
25	8
26	17
27	13
28	22
29	26
30	3
31	24
32	2
33	22
34	20
35	32
36	1
37	10
38	21
39	16
40	3
41	7
42	34
43	32
44	30
45	2
46	20
47	12
48	14
49	19
50	23
51	27
52	23
53	15
54	6
55	7
56	6
57	16
58	5
59	5
60	18
61	15
62	8
63	25
64	25
65	24
66	31
67	33
68	31
