Students	1042
1	13 28 15 19
2	20 58 3 26
3	61 32 50 17
4	7 49 51 44
5	34 14 16 12
6	46 17 48 43
7	55 42 49 51
8	43 31 4 11
9	29 9 45 64
10	31 47 65 51
11	46 31 68 63
12	67 2 25 52
13	64 16 67 56
14	2 29 55 19
15	6 10 12 39
16	31 49 8 48
17	8 18 40 52
18	15 58 67 8
19	7 58 25 15
20	68 55 53 3
21	46 61 48 28
22	9 30 3 26
23	45 50 63 4
24	44 62 46 1
25	40 47 49 39
26	22 34 57 58
27	58 16 63 5
28	45 18 50 10
29	42 65 30 33
30	50 63 25 65
31	6 14 50 32
32	3 20 9 68
33	23 27 48 58
34	22 50 53 42
35	59 43 3 56
36	56 29 30 37
37	68 42 52 48
38	40 50 43 66
39	36 48 58 23
40	10 4 47 50
41	24 43 5 34
42	60 13 18 56
43	35 7 56 6
44	32 33 64 7
45	11 60 55 13
46	22 51 65 32
47	7 52 68 63
48	23 47 4 2
49	30 43 36 58
50	16 51 32 61
51	13 52 5 55
52	61 24 37 55
53	63 45 20 27
54	35 63 64 13
55	16 1 55 4
56	67 40 34 60
57	57 59 36 26
58	19 2 4 51
59	31 40 2 37
60	17 57 44 26
61	57 10 55 68
62	34 41 68 20
63	34 66 39 12
64	16 26 17 59
65	43 52 60 39
66	33 53 39 61
67	61 68 30 12
68	23 29 14 43
69	58 8 67 43
70	29 56 26 47
71	16 59 44 65
72	3 50 38 31
73	64 22 19 57
74	27 65 14 42
75	55 32 22 44
76	59 14 37 20
77	12 34 38 46
78	29 40 48 49
79	14 29 55 42
80	52 61 31 20
81	25 15 6 49
82	43 65 19 47
83	6 68 13 31
84	16 37 17 22
85	32 48 62 36
86	34 54 39 42
87	3 1 17 22
88	15 19 47 56
89	22 61 58 62
90	50 49 4 19
91	21 34 65 41
92	20 21 17 44
93	22 8 41 60
94	30 10 46 24
95	57 41 49 18
96	14 54 20 3
97	41 14 64 32
98	23 10 66 4
99	22 29 35 66
100	68 24 9 28
101	37 28 41 66
102	16 31 9 11
103	59 48 31 25
104	41 54 62 67
105	57 17 19 7
106	64 65 66 53
107	27 10 66 29
108	14 57 18 20
109	49 67 23 45
110	39 43 20 28
111	31 58 4 57
112	38 8 68 53
113	1 11 47 2
114	14 5 1 2
115	52 15 1 47
116	14 5 64 24
117	28 65 4 24
118	11 23 28 8
119	28 43 59 35
120	7 5 13 51
121	47 25 50 37
122	30 15 16 23
123	59 1 56 20
124	6 9 13 38
125	48 44 21 56
126	53 36 58 12
127	46 52 36 43
128	45 49 43 20
129	9 19 23 10
130	51 17 52 6
131	53 47 63 38
132	17 39 10 48
133	23 18 30 21
134	22 68 60 4
135	50 22 33 57
136	53 38 5 12
137	5 42 59 55
138	42 3 44 67
139	16 53 40 24
140	44 43 25 4
141	4 23 43 61
142	26 61 21 60
143	40 60 63 35
144	10 27 42 50
145	31 60 25 39
146	17 32 42 68
147	68 27 58 34
148	18 8 41 24
149	36 25 2 34
150	68 47 8 30
151	59 31 14 47
152	35 34 63 1
153	3 48 23 68
154	53 65 23 19
155	25 18 16 15
156	40 22 7 44
157	47 50 44 53
158	60 14 12 45
159	5 52 51 45
160	55 30 20 57
161	49 59 52 46
162	55 29 44 11
163	34 16 27 15
164	13 29 31 19
165	10 48 37 40
166	67 40 52 4
167	51 60 35 6
168	51 17 28 38
169	4 16 37 18
170	9 10 23 65
171	11 50 28 39
172	28 23 63 11
173	41 1 46 2
174	21 56 61 29
175	35 30 59 25
176	7 41 21 39
177	43 64 48 5
178	65 38 31 33
179	29 32 13 37
180	47 32 1 46
181	21 56 50 9
182	32 2 47 16
183	6 43 33 1
184	15 31 19 26
185	64 16 45 26
186	36 15 34 13
187	56 1 28 7
188	48 29 35 5
189	50 4 18 59
190	58 5 17 37
191	3 55 8 37
192	30 2 44 50
193	49 13 27 28
194	34 47 31 21
195	9 61 26 22
196	35 34 11 58
197	34 28 13 24
198	23 13 7 54
199	46 8 2 39
200	41 36 64 32
201	31 33 64 13
202	30 50 7 37
203	7 23 64 43
204	62 23 63 33
205	62 55 10 30
206	46 58 55 31
207	13 57 55 51
208	25 26 43 37
209	39 23 48 6
210	37 59 5 56
211	34 68 27 16
212	49 6 57 51
213	43 42 4 68
214	17 55 30 52
215	66 12 20 34
216	4 34 12 50
217	67 3 30 45
218	15 37 64 7
219	47 58 56 36
220	38 49 58 45
221	20 22 37 27
222	42 45 14 20
223	51 7 61 65
224	27 35 38 13
225	54 24 5 37
226	20 35 18 43
227	49 23 50 15
228	26 27 55 54
229	62 41 43 11
230	21 3 14 11
231	1 42 28 31
232	61 15 57 63
