Students	971
1	43 47 10 7
2	3 1 18 36
3	43 45 20 17
4	36 12 48 46
5	8 42 15 10
6	10 5 22 29
7	46 9 45 12
8	11 36 47 7
9	39 41 2 1
10	34 28 44 18
11	27 5 31 2
12	10 15 25 1
13	42 14 4 40
14	7 18 48 23
15	38 27 45 17
16	39 3 33 40
17	48 5 20 43
18	25 21 34 45
19	11 17 39 43
20	38 27 31 14
21	47 41 10 45
22	16 38 23 44
23	28 27 6 2
24	45 36 27 37
25	38 13 16 24
26	35 19 15 39
27	20 37 13 45
28	18 21 48 6
29	44 16 33 45
30	3 8 22 34
31	6 44 43 5
32	38 2 18 16
33	38 23 15 41
34	35 9 48 43
35	40 24 8 31
36	40 15 38 5
37	32 40 14 24
38	40 11 25 5
39	10 36 19 34
40	33 9 1 37
41	21 20 41 5
42	48 9 14 32
43	26 23 45 40
44	7 6 11 32
45	9 8 23 41
46	33 6 16 28
47	16 12 27 21
48	7 30 20 4
49	37 3 4 22
50	14 40 16 39
51	1 21 43 39
52	34 32 26 43
53	20 11 8 24
54	16 11 3 47
55	5 14 17 39
56	2 38 12 14
57	26 47 30 31
58	41 27 48 26
59	29 45 12 27
60	27 45 29 17
61	25 37 18 17
62	31 28 17 5
63	47 25 9 37
64	6 12 32 14
65	42 41 24 8
66	38 41 7 6
67	5 34 10 22
68	41 8 28 15
69	13 47 22 30
70	28 37 25 26
71	3 20 13 8
72	12 48 13 42
73	27 30 23 6
74	38 16 17 11
75	46 5 29 3
76	46 2 31 28
77	30 41 12 40
78	33 13 31 34
79	35 16 11 46
80	36 48 34 11
81	25 21 35 20
82	34 3 29 30
83	43 39 18 36
84	28 34 4 16
85	38 20 40 16
86	31 45 26 16
87	2 38 10 44
88	2 15 47 21
89	40 6 44 33
90	19 1 45 21
91	32 4 19 41
92	17 27 37 36
93	20 34 26 2
94	39 37 36 13
95	47 48 19 21
96	37 39 45 3
97	25 1 20 43
98	25 20 15 33
99	12 17 13 45
100	14 3 47 23
101	17 27 3 35
102	48 40 20 2
103	42 43 41 9
104	17 13 2 48
105	22 7 47 3
106	47 24 5 4
107	31 32 17 28
108	4 11 42 32
109	24 2 12 36
110	40 27 19 14
111	11 46 9 21
112	42 2 29 7
113	25 10 46 24
114	10 43 20 25
115	18 13 21 44
116	29 3 17 1
117	6 10 15 3
118	6 22 40 18
119	3 38 5 6
120	14 43 42 40
121	7 36 38 4
122	9 18 44 2
123	44 26 4 41
124	12 37 24 33
125	1 40 32 24
126	20 26 13 2
127	6 33 14 39
128	34 30 48 23
129	4 37 32 22
130	38 46 23 33
131	41 11 21 4
132	9 39 19 43
133	39 4 18 40
134	39 24 8 25
135	45 12 32 4
136	5 48 30 27
137	3 4 31 22
138	7 14 45 39
139	11 13 26 15
140	42 8 23 44
141	13 16 29 25
142	6 44 45 19
143	5 48 32 7
144	4 9 12 46
145	2 8 32 12
146	20 5 39 12
147	29 40 24 4
148	10 26 32 5
149	44 16 15 30
150	27 26 39 17
151	1 11 10 27
152	2 42 19 30
153	44 31 46 22
154	42 23 9 43
155	5 2 21 3
156	1 20 9 42
157	27 33 1 13
158	45 44 17 1
159	4 36 39 22
160	3 12 18 22
161	25 24 20 10
162	43 9 18 33
163	9 45 20 46
164	8 21 36 45
165	21 10 12 18
166	13 12 39 25
167	42 10 17 31
168	26 9 21 33
169	20 45 44 9
170	10 23 2 9
171	47 33 13 9
172	31 38 42 24
173	12 10 36 23
174	2 47 48 36
175	11 19 7 21
176	40 10 46 18
177	28 35 38 36
178	14 25 30 35
179	11 25 21 42
180	44 5 37 47
181	1 27 4 38
182	19 23 3 37
183	22 20 3 32
184	44 34 28 30
185	29 35 39 1
186	33 2 15 43
187	11 28 17 45
188	37 12 39 48
189	1 39 21 6
190	13 18 28 33
191	46 8 38 17
192	10 25 13 11
193	26 39 25 13
194	36 35 6 22
195	5 18 36 33
196	39 2 41 13
197	15 4 18 47
198	26 2 3 38
199	11 44 19 7
200	10 3 30 1
201	40 45 46 18
202	7 2 22 5
203	40 34 39 48
204	37 41 15 4
205	28 24 48 40
206	43 36 21 41
207	7 22 12 37
208	11 31 40 12
209	6 1 33 5
210	23 5 18 26
211	4 41 21 8
212	38 12 43 41
213	43 19 27 26
214	47 29 45 2
215	42 44 6 20
216	45 22 43 11
217	3 28 27 8
218	7 48 33 24
219	36 21 30 25
220	16 9 18 19
221	18 44 36 12
222	36 11 10 17
223	27 23 36 7
224	13 23 28 8
225	28 6 43 29
226	2 40 6 34
227	18 10 2 45
228	14 16 44 45
229	44 40 6 31
230	4 5 32 7
231	47 15 1 11
232	45 44 26 29
233	15 17 28 31
234	12 32 45 16
235	29 32 13 41
236	16 31 46 41
237	15 48 9 27
238	26 2 43 34
239	34 33 32 11
240	21 8 23 24
241	13 38 28 41
242	14 8 20 11
243	23 36 45 37
244	13 7 42 47
245	6 10 28 3
246	19 6 42 16
247	19 29 6 5
248	18 45 21 22
249	43 33 28 37
250	33 1 35 32
251	47 32 37 46
252	34 23 24 48
253	47 7 40 19
254	36 6 1 3
255	18 23 10 9
256	33 30 46 10
257	35 18 5 44
258	9 19 31 34
259	32 38 1 28
260	30 10 38 35
261	33 29 26 6
262	38 22 40 29
263	40 48 17 36
264	32 48 21 1
265	34 10 8 27
266	29 17 14 37
267	32 13 48 16
268	47 29 13 7
269	1 17 5 13
270	4 28 3 39
271	39 11 47 22
272	40 29 25 36
273	11 6 28 7
274	14 34 21 32
275	6 36 31 23
276	28 38 36 29
277	27 2 30 4
278	36 4 6 47
279	24 31 14 1
280	43 3 45 7
281	5 26 40 48
282	37 35 17 38
283	33 36 34 9
284	38 21 4 37
285	12 43 32 26
286	29 45 46 21
287	11 48 24 10
288	48 17 12 15
289	12 3 15 33
290	32 40 22 31
291	1 41 26 8
292	30 8 10 28
293	48 5 26 17
294	1 48 40 17
295	45 35 28 33
296	28 44 41 35
297	6 44 40 3
298	40 44 4 16
299	14 34 36 28
300	12 30 22 47
301	26 9 4 33
302	22 9 7 40
303	19 43 42 48
304	1 33 8 24
305	7 24 12 19
306	14 30 22 44
307	29 18 26 14
308	30 48 41 47
309	28 11 34 26
310	19 33 29 2
311	8 34 30 27
312	17 13 35 26
313	31 2 28 40
314	7 2 1 30
315	44 32 29 43
316	18 17 47 46
317	13 43 42 40
318	24 35 23 22
319	20 28 19 15
320	39 46 8 36
321	24 28 13 43
322	10 41 47 15
323	12 47 43 11
324	30 24 32 40
325	8 6 41 10
326	44 48 8 23
327	23 4 43 19
328	37 48 35 26
329	48 13 10 31
330	33 45 23 18
331	1 15 22 10
332	43 19 27 2
333	44 2 19 4
334	14 9 22 15
335	12 4 22 6
336	32 8 41 31
337	45 31 26 47
338	23 33 19 26
339	3 48 1 8
340	10 21 34 13
341	22 2 8 41
342	32 48 40 11
343	4 15 19 9
344	10 29 31 38
345	13 40 43 32
346	6 2 47 5
347	25 2 14 20
348	44 38 6 33
349	34 32 37 38
350	18 46 35 39
351	15 20 9 29
352	18 2 46 34
353	29 15 26 38
354	26 15 44 29
355	36 48 16 23
356	5 15 25 22
357	28 32 47 40
358	47 48 6 39
359	31 48 13 22
360	43 19 38 41
361	33 34 25 4
362	38 18 48 31
363	23 25 24 30
364	36 34 5 40
365	21 7 19 30
366	28 39 17 31
367	26 10 8 39
368	29 30 48 43
369	25 30 31 12
370	2 15 11 19
371	15 5 40 45
372	3 44 28 47
373	24 38 20 45
374	4 45 43 8
375	18 13 4 46
376	22 38 5 45
377	7 41 20 29
378	2 24 1 29
379	9 2 8 39
380	41 18 36 45
381	8 21 43 22
382	26 23 36 4
383	47 9 27 34
384	1 43 3 12
385	47 10 29 11
386	25 21 1 31
387	29 17 48 6
388	43 42 24 19
389	25 14 3 35
390	40 13 31 10
391	31 34 11 21
392	30 13 5 15
393	15 4 21 12
394	26 6 36 15
395	14 12 20 28
396	1 9 25 28
397	22 42 17 6
398	39 4 14 43
399	2 7 38 32
400	44 1 35 30
401	44 27 48 32
402	33 32 31 47
403	21 28 13 24
404	1 32 34 30
405	34 39 42 47
406	15 32 22 14
407	41 28 7 30
408	10 22 20 27
409	47 31 8 30
410	27 21 37 47
411	32 38 15 24
412	24 18 44 16
413	38 22 14 5
414	6 46 25 16
415	48 18 11 46
416	1 10 7 5
417	24 7 31 16
418	45 40 3 47
419	9 35 19 42
420	25 31 19 14
421	13 34 29 27
422	3 30 28 34
423	3 42 7 4
424	11 12 6 29
425	33 17 35 47
426	12 44 28 16
427	39 29 31 35
428	27 22 13 41
429	5 17 9 27
430	38 5 41 19
431	21 18 6 9
432	36 7 13 25
433	21 35 1 48
434	33 27 8 22
435	34 27 23 14
436	5 31 9 4
437	18 28 16 30
438	11 12 1 28
439	4 7 22 37
440	30 6 48 31
441	24 31 9 29
442	40 9 32 28
443	36 44 17 46
444	23 18 10 6
445	31 14 18 24
446	15 25 26 27
447	44 19 9 11
448	22 32 42 37
449	27 24 8 29
450	10 43 45 6
451	10 48 3 38
452	20 43 22 39
453	26 32 4 23
454	17 1 5 23
455	23 8 42 46
456	37 32 8 40
457	29 41 44 7
458	8 26 48 2
459	36 9 19 38
460	14 2 36 27
461	42 32 21 3
462	2 19 22 21
463	43 12 41 46
464	21 12 39 3
465	31 2 7 11
466	46 23 40 6
467	16 40 26 46
468	1 26 38 27
469	14 29 43 23
470	18 22 39 30
471	39 47 13 36
472	20 17 47 15
473	11 15 26 34
474	46 33 8 15
475	27 36 19 5
476	29 11 36 33
477	5 47 45 48
478	11 21 3 16
479	12 34 11 47
480	15 9 2 5
481	3 18 48 12
482	29 36 10 34
483	27 4 8 20
484	11 47 46 32
485	34 5 28 43
486	26 19 25 35
487	40 21 34 6
488	44 46 48 41
489	4 16 1 8
490	31 19 43 22
491	14 30 26 4
492	12 4 35 9
493	29 2 3 4
494	16 18 3 10
495	30 36 22 39
496	15 11 12 10
497	40 21 3 24
498	8 10 31 11
499	22 25 18 17
500	32 47 43 29
501	32 35 23 3
502	14 2 28 27
503	26 37 39 33
504	34 32 47 24
505	36 32 43 28
506	22 29 18 35
507	45 2 30 9
508	12 20 19 40
509	39 17 24 41
510	6 33 20 23
511	34 32 36 24
512	32 47 26 5
513	25 10 7 41
514	42 21 35 22
515	10 22 19 28
516	11 17 45 42
517	15 35 28 9
518	13 42 20 22
519	11 42 38 13
520	26 20 7 25
521	41 12 6 40
522	44 33 38 36
523	34 43 22 23
524	44 35 26 21
525	3 22 12 43
526	1 2 27 36
527	46 8 40 21
528	10 15 13 21
529	16 25 27 7
530	30 13 20 26
531	25 3 10 34
532	3 24 13 9
533	42 33 34 35
534	10 12 13 1
535	21 31 26 43
536	17 44 21 31
537	45 13 38 41
538	31 25 16 38
539	18 41 1 7
540	30 24 4 37
541	28 22 7 33
542	33 20 35 39
543	2 11 4 25
544	44 9 11 18
545	4 30 44 3
546	23 12 10 8
547	34 39 6 22
548	22 19 14 18
549	32 13 48 36
550	22 6 46 36
551	20 35 38 11
552	20 26 25 5
553	36 40 14 21
554	5 17 21 1
555	10 18 35 5
556	31 43 14 35
557	12 40 38 10
558	28 29 22 15
559	28 12 27 39
560	38 7 22 47
561	18 48 47 43
562	30 8 35 17
563	16 19 46 32
564	6 8 25 10
565	10 5 2 36
566	36 39 24 3
567	19 13 41 30
568	13 39 41 29
569	2 11 19 30
570	40 20 1 36
571	42 14 20 32
572	15 16 36 34
573	35 43 6 47
574	37 45 15 22
575	14 8 9 42
576	12 1 4 38
577	42 33 32 47
578	22 42 5 26
579	6 28 41 32
580	4 40 27 3
581	40 39 31 14
582	38 8 43 24
583	48 2 29 8
584	16 45 25 2
585	39 32 42 17
586	5 33 36 10
587	8 19 35 31
588	38 45 11 23
589	32 11 21 35
590	23 34 33 27
591	11 22 43 9
592	27 14 20 32
593	14 34 5 12
594	33 20 10 11
595	33 23 10 45
596	19 39 44 10
597	12 45 19 32
598	38 12 1 8
599	25 16 41 10
600	14 45 6 15
601	13 48 3 8
602	35 15 13 14
603	5 18 6 35
604	45 4 27 44
605	17 19 1 36
606	19 14 18 21
607	35 7 18 24
608	37 35 16 10
609	30 6 34 14
610	29 19 27 38
611	40 21 17 30
612	38 15 11 7
613	14 5 6 3
614	2 15 22 24
615	4 8 12 1
616	41 29 46 40
617	10 45 2 8
618	24 44 14 2
619	8 35 44 42
620	19 34 30 48
621	2 44 16 33
622	26 29 17 33
623	7 47 4 45
624	4 8 31 15
625	23 17 4 12
626	37 41 48 4
627	26 40 3 17
628	2 26 13 23
629	40 37 22 7
630	14 5 22 28
631	7 2 24 31
632	7 41 29 30
633	40 38 1 47
634	42 24 25 38
635	31 47 46 48
636	13 10 4 46
637	21 41 3 8
638	48 12 10 24
639	47 4 26 11
640	31 10 4 11
641	14 24 10 40
642	38 44 9 16
643	47 5 40 36
644	35 2 42 7
645	4 15 32 46
646	39 12 31 30
647	38 16 45 28
648	15 41 45 37
649	16 10 3 21
650	28 12 8 40
651	40 32 26 37
652	42 21 18 35
653	3 15 13 27
654	1 7 3 43
655	23 48 3 19
656	24 14 16 26
657	30 2 36 11
658	17 22 18 44
659	26 38 44 6
