Students	905
1	33 39 1 37
2	13 7 12 6
3	31 18 15 8
4	43 17 18 29
5	24 42 23 14
6	26 21 32 44
7	19 22 33 16
8	8 20 12 16
9	16 45 25 26
10	45 14 8 3
11	25 7 37 35
12	37 28 29 6
13	37 44 27 20
14	44 12 15 33
15	30 7 21 26
16	6 36 22 7
17	4 34 15 25
18	2 22 30 6
19	26 43 32 12
20	28 45 5 4
21	33 17 38 15
22	13 7 18 38
23	16 12 15 17
24	8 2 21 3
25	40 14 33 39
26	35 19 7 3
27	23 41 31 45
28	5 30 35 38
29	16 28 2 37
30	29 2 27 23
31	14 37 11 38
32	5 6 28 43
33	30 41 8 9
34	39 11 31 8
35	9 38 37 6
36	41 44 31 37
37	42 35 41 15
38	1 4 37 10
39	29 38 43 45
40	33 14 36 7
41	13 25 32 22
42	30 41 39 24
43	7 14 15 21
44	42 6 18 10
45	8 24 27 18
46	23 2 32 39
47	1 44 18 16
48	34 39 42 1
49	43 41 23 20
50	22 43 40 20
51	4 26 29 28
52	3 20 39 40
53	34 10 5 15
54	18 17 16 19
55	46 21 11 35
56	23 31 24 34
57	35 24 41 36
58	31 10 15 38
59	6 20 2 33
60	22 30 35 29
61	12 45 5 7
62	41 23 36 35
63	3 6 35 39
64	38 18 39 33
65	37 5 4 40
66	20 24 34 39
67	23 10 29 30
68	17 31 5 1
69	35 23 31 4
70	30 9 5 6
71	35 31 16 45
72	24 40 5 41
73	12 42 8 35
74	12 21 4 13
75	19 18 46 32
76	22 37 46 23
77	10 8 34 33
78	5 38 2 29
79	15 41 17 26
80	32 10 28 12
81	28 8 27 45
82	31 1 38 44
83	41 25 42 32
84	36 41 19 3
85	39 10 22 16
86	14 33 2 13
87	30 25 32 41
88	16 13 46 44
89	26 46 45 3
90	10 15 17 19
91	36 10 9 42
92	41 12 5 37
93	14 5 12 23
94	11 24 28 39
95	28 20 44 18
96	14 30 29 6
97	25 7 8 43
98	44 6 13 16
99	45 7 10 13
100	30 6 17 8
101	22 25 16 24
102	8 33 4 32
103	30 3 37 25
104	14 34 20 4
105	35 43 34 2
106	20 33 2 30
107	36 37 38 24
108	18 27 21 2
109	10 12 3 26
110	25 13 11 5
111	4 12 28 2
112	36 32 25 23
113	23 29 5 37
114	46 17 28 45
115	28 26 31 13
116	30 38 23 11
117	43 38 31 27
118	29 9 5 16
119	5 2 20 37
120	35 30 26 7
121	12 25 43 23
122	28 2 25 31
123	10 17 31 33
124	7 44 8 43
125	18 39 43 8
126	14 40 33 37
127	12 39 2 9
128	16 42 35 9
129	5 30 17 38
130	39 46 23 43
131	38 40 9 30
132	41 21 36 1
133	28 14 22 43
134	11 15 14 3
135	23 30 34 45
136	16 46 34 4
137	5 36 31 39
138	18 38 23 28
139	12 14 2 43
140	41 10 25 18
141	24 29 42 14
142	20 41 17 28
143	30 34 38 1
144	25 4 28 29
145	15 45 30 26
146	25 36 32 39
147	29 43 5 23
148	15 16 43 27
149	40 36 31 32
150	38 12 29 31
151	35 12 30 23
152	13 23 9 3
153	2 3 46 4
154	14 6 28 18
155	21 3 45 34
156	17 14 38 12
157	31 38 14 7
158	30 6 7 11
159	36 18 27 29
160	20 7 44 42
161	26 3 15 42
162	22 7 44 26
163	30 18 38 23
164	35 6 4 13
165	13 24 18 33
166	40 20 14 28
167	9 42 40 4
168	6 1 32 45
169	11 24 17 37
170	20 42 33 39
171	17 34 38 37
172	8 37 17 41
173	20 38 33 16
174	41 5 24 45
175	34 7 20 12
176	17 13 42 16
177	12 17 37 10
178	32 43 21 40
179	36 30 18 10
180	12 17 2 42
181	36 21 43 1
182	2 6 37 29
183	37 14 10 36
184	14 40 34 33
185	31 29 21 1
186	41 31 19 10
187	9 46 37 38
188	33 28 31 41
189	40 16 44 31
190	27 31 20 22
191	25 18 4 9
192	3 21 36 37
193	13 45 10 2
194	11 10 25 16
195	7 42 8 24
196	10 1 42 18
197	4 7 9 19
198	12 45 26 42
199	33 28 14 9
200	5 37 27 43
201	14 36 7 1
202	36 22 7 44
203	5 4 10 14
204	26 38 42 2
205	30 27 32 2
206	46 31 43 1
207	10 29 7 11
208	31 20 6 10
209	2 7 23 13
210	38 9 25 18
211	32 30 26 43
212	29 8 22 14
213	16 40 3 4
214	44 21 1 8
215	22 35 14 19
216	38 35 41 45
217	26 6 41 28
218	20 29 41 16
219	5 22 36 17
220	28 40 35 3
221	9 18 23 35
222	30 32 31 29
223	10 39 15 23
224	39 37 3 20
225	34 42 25 5
226	40 27 35 22
227	7 5 39 15
228	41 26 4 44
229	15 46 30 43
230	33 29 19 35
231	38 35 16 33
232	45 37 46 21
233	23 25 10 17
234	38 10 39 25
235	20 28 38 21
236	26 42 4 13
237	14 12 46 2
238	43 30 34 36
239	46 3 36 34
240	8 42 25 37
241	9 43 32 34
242	37 18 10 29
243	10 46 21 7
244	20 37 30 22
245	6 39 13 2
246	34 26 32 25
247	29 26 18 46
248	29 26 16 1
249	1 22 31 37
250	1 11 23 9
251	19 17 31 30
252	33 2 30 21
253	8 15 36 43
254	20 42 11 9
255	15 7 38 6
256	28 25 44 17
257	43 10 39 44
258	33 40 30 15
259	34 46 10 31
260	32 21 13 23
261	18 24 27 17
262	28 8 24 39
263	24 45 37 6
264	21 25 44 17
265	2 11 39 40
266	1 16 30 24
267	5 14 24 33
268	31 13 10 28
269	10 19 24 14
270	24 20 21 29
271	4 39 6 11
272	46 9 34 32
273	24 38 30 44
274	15 1 25 11
275	31 33 18 15
276	38 34 10 13
277	15 34 33 13
278	27 38 16 14
279	19 16 21 10
280	45 26 34 38
281	44 25 23 35
282	26 16 36 33
283	42 14 18 22
284	3 10 35 5
285	46 42 37 20
286	41 12 39 37
287	40 8 29 21
288	25 42 5 14
289	40 34 12 30
290	23 39 26 46
291	2 34 3 44
292	7 46 32 33
293	36 43 37 42
294	26 4 23 21
295	33 28 2 1
296	44 13 5 24
297	29 10 14 16
298	4 7 40 33
299	8 39 46 43
300	12 19 29 7
301	9 35 39 46
302	32 13 25 8
303	26 35 15 32
304	30 6 14 44
305	9 41 44 30
306	2 4 6 13
307	9 44 8 24
308	21 15 7 39
309	2 41 13 26
310	35 45 10 12
311	42 34 41 21
312	38 15 36 17
313	44 24 43 25
314	39 4 35 32
315	34 20 16 6
316	7 15 43 37
317	2 9 24 25
318	2 25 15 46
319	27 9 38 30
320	39 42 40 37
321	16 43 27 45
322	23 14 9 4
323	18 16 43 5
324	36 37 23 42
325	25 27 43 18
326	44 14 26 32
327	23 42 7 3
328	27 4 34 7
329	35 10 9 20
330	34 15 37 19
331	22 37 11 6
332	17 8 26 10
333	25 45 8 18
334	32 11 41 31
335	22 46 8 3
336	32 16 6 12
337	35 30 22 24
338	29 13 46 26
339	11 36 42 29
340	16 44 34 46
341	18 3 2 6
342	18 16 33 39
343	9 14 21 17
344	24 46 16 22
345	39 14 9 16
346	22 7 33 18
347	5 17 29 23
348	9 17 37 13
349	11 13 5 27
350	28 10 24 41
351	14 37 8 43
352	34 37 35 33
353	28 32 34 16
354	27 39 29 12
355	32 6 37 4
356	27 18 4 11
357	32 25 44 43
358	15 23 45 22
359	13 8 20 41
360	18 20 16 41
361	35 4 15 32
362	30 27 3 44
363	3 32 24 30
364	22 8 35 33
365	9 26 27 15
366	1 7 45 36
367	35 28 39 30
368	11 21 22 35
369	45 34 43 1
370	13 10 23 27
371	24 17 16 44
372	37 13 21 7
373	31 43 20 19
374	28 8 41 39
375	24 15 43 13
376	5 41 24 27
377	41 20 31 29
378	33 25 26 24
379	35 46 11 36
380	13 7 33 21
381	14 8 43 23
382	42 31 36 5
383	25 16 41 45
384	30 8 45 11
385	30 45 21 13
386	37 34 21 39
387	46 23 26 2
388	18 20 2 19
389	32 24 11 9
390	27 10 26 3
391	2 15 19 43
392	3 17 31 13
393	42 24 20 38
394	6 8 33 32
395	14 37 8 26
396	23 16 17 39
397	31 12 19 17
398	37 9 18 29
399	11 20 40 39
400	9 45 14 31
401	43 20 2 11
402	34 29 22 30
403	38 39 7 32
404	12 38 1 30
405	44 4 41 39
406	35 14 20 13
407	24 20 36 11
408	12 3 22 8
409	38 32 16 41
410	22 31 38 17
411	38 6 30 40
412	20 22 8 18
413	5 27 12 35
414	42 22 6 16
415	45 31 24 42
416	35 19 13 16
417	2 5 35 25
418	40 14 17 11
419	2 8 5 7
420	21 35 5 23
421	24 43 10 34
422	2 43 19 4
423	31 26 11 44
424	17 44 32 15
425	12 28 1 8
426	34 16 6 37
427	25 8 40 27
428	46 37 1 23
429	27 40 2 12
430	1 41 4 19
431	29 31 34 16
432	39 5 29 12
433	38 44 8 4
434	8 10 11 18
435	24 38 44 40
436	46 35 17 7
437	38 7 26 20
438	1 42 31 39
439	2 17 32 41
440	46 29 22 25
441	43 38 14 41
442	31 46 12 45
443	27 24 12 2
444	26 16 9 20
445	22 36 46 26
446	12 24 42 22
447	32 16 43 25
448	16 5 42 8
449	40 43 13 41
450	2 43 33 10
451	35 5 15 10
452	15 5 9 8
453	6 15 20 37
454	12 26 15 38
455	4 39 14 5
456	21 8 12 23
457	45 33 14 34
458	18 4 1 33
459	38 18 36 19
460	41 10 44 5
461	28 14 34 25
462	8 44 34 39
463	8 42 15 7
464	44 40 24 1
465	21 8 30 11
466	12 30 40 13
467	21 42 28 40
468	46 39 2 35
469	25 24 32 19
470	9 16 17 20
471	37 9 13 3
472	19 24 2 35
473	15 35 43 46
474	29 17 37 16
475	19 6 25 17
476	4 20 13 29
477	15 5 10 39
478	18 29 34 25
479	39 29 16 2
480	29 17 43 30
481	7 6 3 27
482	38 15 26 11
483	38 8 15 14
484	37 6 30 39
485	38 23 7 45
486	27 23 41 21
487	34 6 45 43
488	8 32 2 17
489	43 21 11 46
490	17 37 10 41
491	35 31 18 2
492	9 2 30 4
493	36 38 33 16
494	3 27 10 18
495	43 30 44 41
496	13 33 28 35
497	34 3 9 42
498	30 1 40 21
499	30 46 27 44
500	23 4 21 31
501	38 2 26 45
502	3 41 42 18
503	33 7 38 35
504	30 23 2 40
505	4 23 44 27
506	5 33 6 2
