Class Times	46
Rooms	98
1	142
2	880
3	62
4	19
5	177
6	620
7	490
8	902
9	772
10	458
11	347
12	242
13	204
14	732
15	309
16	347
17	319
18	435
19	192
20	579
21	640
22	600
23	19
24	830
25	340
26	799
27	243
28	201
29	707
30	181
31	690
32	477
33	898
34	416
35	283
36	508
37	790
38	267
39	842
40	945
41	974
42	618
43	905
44	145
45	562
46	353
47	939
48	410
49	944
50	976
51	941
52	80
53	241
54	257
55	56
56	151
57	301
58	101
59	317
60	874
61	255
62	282
63	64
64	24
65	619
66	173
67	866
68	713
69	637
70	887
71	787
72	549
73	423
74	92
75	854
76	37
77	474
78	921
79	338
80	497
81	151
82	996
83	774
84	571
85	636
86	164
87	124
88	580
89	980
90	23
91	923
92	712
93	935
94	686
95	507
96	12
97	731
98	453
Classes	32
Teachers	16
1	5
2	16
3	7
4	14
5	5
6	7
7	1
8	4
9	3
10	12
11	3
12	15
13	14
14	15
15	10
16	8
17	1
18	8
19	12
20	2
21	11
22	2
23	9
24	9
25	10
26	16
27	13
28	4
29	13
30	6
31	11
32	6
