Students	1050
1	16 37 18 52
2	66 64 53 10
3	38 11 63 50
4	8 22 23 7
5	39 68 8 12
6	37 27 35 67
7	28 35 5 23
8	45 60 13 1
9	35 5 40 10
10	34 14 1 49
11	45 60 42 68
12	34 37 47 58
13	51 10 63 4
14	2 63 25 6
15	42 11 10 62
16	45 18 9 62
17	39 35 6 55
18	38 27 1 18
19	7 5 60 28
20	65 12 20 53
21	45 25 38 29
22	32 14 17 67
23	40 52 43 30
24	65 63 34 41
25	49 59 5 62
26	58 19 48 10
27	16 29 26 41
28	61 67 7 23
29	25 5 22 2
30	2 15 32 5
31	56 37 36 53
32	25 41 20 14
33	66 24 4 10
34	22 44 62 55
35	47 5 1 7
36	16 35 1 39
37	48 34 17 29
38	36 10 6 23
39	42 10 22 65
40	34 33 13 12
41	40 20 67 19
42	58 9 5 61
43	49 6 7 4
44	3 60 55 21
45	55 68 61 11
46	67 59 56 63
47	44 43 32 51
48	39 12 1 28
49	26 3 6 56
50	25 21 55 12
51	11 55 44 53
52	32 37 16 41
53	61 36 1 60
54	56 20 40 13
55	66 50 2 8
56	49 56 42 66
57	56 61 42 26
58	2 49 8 3
59	5 62 17 25
60	51 31 13 68
61	35 32 31 52
62	22 62 24 38
63	46 30 33 15
64	41 15 51 59
65	34 36 59 11
66	66 27 63 51
67	19 58 68 52
68	60 48 58 52
69	37 44 8 15
70	36 45 41 19
71	54 27 22 18
72	33 65 35 66
73	3 30 18 58
74	50 52 23 33
75	33 56 41 13
76	41 37 2 67
77	35 27 45 52
78	35 55 24 17
79	47 39 19 64
80	27 28 41 4
81	58 48 13 43
82	42 60 2 63
83	9 33 14 26
84	58 47 24 15
85	24 33 60 21
86	48 23 62 17
87	21 5 13 1
88	28 29 54 30
89	49 29 56 20
90	15 6 56 25
91	25 47 13 20
92	15 39 26 52
93	11 31 48 35
94	38 59 11 13
95	36 13 25 14
96	9 46 19 10
97	53 48 8 24
98	39 50 55 10
99	50 9 6 10
100	14 12 32 40
101	30 20 1 10
102	25 48 47 51
103	53 34 15 54
104	36 15 58 29
105	18 3 11 33
106	55 49 62 54
107	31 41 56 57
108	12 20 1 60
109	67 61 21 37
110	64 44 65 4
111	18 61 46 58
112	23 44 8 49
113	67 18 2 52
114	38 12 39 40
115	58 28 48 4
116	25 8 64 20
117	58 4 33 40
118	62 52 30 17
119	24 23 6 38
120	35 26 56 60
121	31 24 4 33
122	39 18 13 54
123	15 58 22 59
124	33 22 4 45
125	35 54 11 10
126	67 9 27 5
127	12 50 48 65
128	38 49 20 2
129	18 1 6 62
130	21 41 40 59
131	62 51 2 4
132	40 63 30 29
133	14 3 67 29
134	11 33 3 9
135	60 40 5 55
136	47 14 66 41
137	37 68 59 23
138	18 60 51 48
139	28 42 31 7
140	53 3 1 65
141	54 5 24 38
142	68 17 29 8
143	29 15 48 5
144	68 65 16 15
145	54 44 4 24
146	3 41 55 43
147	3 36 60 18
148	7 55 17 58
149	55 31 14 32
150	54 56 13 59
151	67 36 46 7
152	9 8 52 64
153	4 16 49 37
154	6 58 49 1
155	65 37 42 41
156	3 34 6 60
157	38 5 25 37
158	34 32 61 18
159	44 3 43 51
160	35 47 18 40
161	35 55 29 65
162	8 18 32 55
163	44 32 6 39
164	17 50 57 65
165	65 59 4 57
166	33 57 3 56
167	66 26 36 65
168	35 68 1 7
169	25 32 49 61
170	50 59 67 41
171	38 7 39 10
172	13 55 48 10
173	36 66 30 37
174	21 29 41 56
175	43 32 24 23
176	59 29 27 18
177	56 67 57 35
178	39 52 14 38
179	14 5 37 56
180	32 4 33 45
181	10 35 3 25
182	33 34 42 66
183	6 48 18 52
184	52 27 65 16
185	41 45 68 37
186	21 35 52 48
187	20 49 8 33
188	7 29 49 21
189	64 11 20 3
190	68 24 64 35
191	61 23 21 43
192	1 30 63 37
193	23 61 3 50
194	68 13 28 50
195	56 31 34 52
196	9 48 51 32
197	1 60 19 5
198	38 65 23 50
199	44 48 56 13
200	26 38 50 8
201	67 44 17 56
202	22 9 19 51
203	16 63 54 4
204	56 1 16 40
205	66 64 45 13
206	26 14 58 37
207	67 10 60 65
208	64 19 10 46
209	63 35 17 66
210	28 15 14 17
211	7 44 64 60
212	4 23 13 59
213	49 61 4 41
214	36 34 35 33
215	38 56 64 33
216	54 10 25 26
217	18 11 55 3
218	63 46 18 4
219	21 36 14 42
220	30 49 65 54
221	20 67 14 17
222	36 7 49 35
223	32 11 45 64
224	7 53 47 1
225	20 10 28 57
226	65 47 28 24
227	30 3 54 1
228	49 16 61 53
229	38 35 43 65
230	38 24 55 64
231	68 36 33 37
232	19 4 20 24
233	12 53 57 11
234	59 7 27 47
235	30 44 57 54
236	2 24 51 43
237	66 10 22 32
238	57 7 14 30
239	20 38 49 39
240	27 10 33 17
241	22 7 46 52
242	46 36 10 38
243	1 60 21 11
244	10 8 66 11
245	61 34 68 59
246	39 9 55 46
247	45 18 14 11
248	56 48 14 25
249	14 10 9 3
250	7 58 13 30
251	52 36 12 49
252	46 50 25 21
253	41 15 3 31
254	12 38 62 7
255	31 51 60 15
256	42 2 49 17
257	51 22 26 37
258	5 3 30 57
259	11 58 17 24
260	68 35 61 42
261	67 48 50 7
262	5 57 28 27
263	8 52 60 1
264	68 45 1 61
265	33 36 67 16
266	41 54 39 30
267	59 28 7 3
268	5 64 29 61
269	66 48 3 43
270	62 20 51 30
271	46 9 24 58
272	50 39 59 26
273	57 48 37 3
274	32 58 39 43
275	38 22 15 32
276	44 16 1 2
277	8 24 22 31
278	28 39 9 23
279	36 62 32 31
280	67 6 13 2
281	60 20 27 18
282	41 48 5 23
283	64 51 30 56
284	20 39 1 48
285	44 46 57 35
286	43 20 33 64
287	68 21 57 9
288	68 55 27 62
289	60 51 19 46
290	29 66 20 44
291	53 19 64 31
292	11 57 7 55
293	20 14 7 65
294	15 56 60 14
295	37 3 35 42
296	27 9 28 60
297	21 32 34 13
298	62 35 22 64
299	37 15 31 19
300	31 24 16 68
301	1 67 47 31
302	33 43 6 5
303	52 65 56 12
304	31 32 60 44
305	47 56 5 13
306	64 28 42 59
307	30 26 21 50
308	1 32 37 26
309	63 33 47 29
310	65 62 58 7
311	55 31 10 36
312	40 23 4 49
313	9 49 25 30
314	41 67 11 13
315	31 67 52 10
316	33 54 37 24
317	60 54 6 61
318	12 4 36 42
319	61 46 18 8
320	34 12 42 29
321	18 34 19 36
322	44 67 15 7
323	11 19 3 23
