Class Times	14
Rooms	72
1	256
2	784
3	415
4	912
5	662
6	552
7	25
8	986
9	459
10	398
11	601
12	784
13	619
14	241
15	172
16	210
17	319
18	902
19	844
20	894
21	704
22	70
23	495
24	272
25	301
26	20
27	713
28	625
29	734
30	151
31	121
32	352
33	901
34	656
35	106
36	346
37	628
38	385
39	801
40	639
41	115
42	31
43	208
44	51
45	51
46	217
47	283
48	421
49	903
50	713
51	215
52	135
53	198
54	161
55	659
56	863
57	31
58	923
59	466
60	306
61	21
62	880
63	439
64	639
65	961
66	465
67	557
68	244
69	112
70	788
71	388
72	146
Classes	98
Teachers	49
1	41
2	10
3	5
4	46
5	35
6	6
7	34
8	12
9	21
10	5
11	40
12	16
13	47
14	22
15	36
16	8
17	1
18	13
19	22
20	19
21	28
22	44
23	27
24	8
25	13
26	30
27	40
28	35
29	7
30	4
31	29
32	25
33	44
34	15
35	6
36	3
37	38
38	36
39	37
40	49
41	1
42	19
43	27
44	43
45	41
46	34
47	38
48	17
49	16
50	3
51	25
52	49
53	32
54	18
55	7
56	32
57	31
58	31
59	29
60	11
61	33
62	17
63	43
64	47
65	15
66	18
67	33
68	21
69	4
70	23
71	30
72	23
73	46
74	45
75	14
76	37
77	42
78	11
79	28
80	20
81	2
82	45
83	10
84	39
85	26
86	39
87	24
88	9
89	48
90	9
91	20
92	12
93	26
94	14
95	48
96	24
97	2
98	42
