Students	928
1	20 81 33 16
2	53 17 74 15
3	36 19 60 16
4	70 34 17 81
5	73 78 20 10
6	17 24 27 6
7	13 31 3 48
8	49 25 5 54
9	29 9 63 78
10	13 65 69 37
11	42 69 27 48
12	44 58 57 53
13	39 33 59 3
14	70 71 80 67
15	80 20 74 56
16	32 38 12 79
17	11 25 5 24
18	15 40 29 78
19	76 75 61 51
20	76 25 35 82
21	27 57 10 17
22	15 64 18 80
23	42 26 69 82
24	62 77 42 5
25	45 55 22 76
26	17 33 4 70
27	54 63 67 33
28	78 2 4 39
29	23 4 81 61
30	40 52 3 50
31	78 49 65 53
32	30 32 16 19
33	64 82 77 62
34	21 76 69 25
35	44 4 54 76
36	24 78 31 11
37	18 74 35 33
38	57 79 30 43
39	20 26 66 53
40	75 8 54 35
41	70 65 8 64
42	17 64 31 72
43	21 36 38 62
44	56 26 6 47
45	82 40 59 24
46	69 22 72 65
47	79 60 48 68
48	34 60 51 12
49	14 69 34 75
50	30 43 7 53
51	60 74 19 1
52	55 9 10 40
53	65 25 23 60
54	33 50 56 73
55	38 79 81 2
56	26 14 30 2
57	71 75 6 41
58	42 26 47 53
59	12 9 51 16
60	49 39 25 41
61	56 1 34 22
62	76 19 13 26
63	67 50 4 68
64	60 18 30 27
65	70 68 11 22
66	78 15 42 29
67	31 65 21 44
68	13 26 42 78
69	70 82 56 16
70	28 24 82 4
71	50 22 54 65
72	59 74 21 56
73	44 43 16 48
74	59 13 44 27
75	75 69 49 62
76	81 63 34 37
77	62 63 76 72
78	14 6 71 64
79	62 56 49 6
80	80 55 26 66
81	60 17 75 20
82	59 72 24 27
83	11 18 77 79
84	15 4 30 48
85	68 61 40 46
86	2 65 11 81
87	1 22 46 63
88	26 47 44 61
89	35 29 55 39
90	5 17 3 68
91	5 26 52 68
92	54 64 78 57
93	16 29 69 9
94	51 29 10 43
95	33 59 28 64
96	28 80 68 15
97	2 1 26 46
98	65 70 73 13
99	60 9 11 14
100	32 17 22 16
101	39 44 17 77
102	58 66 71 6
103	76 18 21 79
104	28 50 11 36
105	23 61 81 79
106	34 5 77 60
107	4 53 35 38
108	30 14 52 26
109	27 51 65 17
110	52 73 24 78
111	18 42 32 5
112	40 23 20 65
113	27 68 31 30
114	33 37 8 31
115	73 10 24 49
116	14 28 19 75
117	43 3 9 26
118	44 58 29 69
119	10 67 13 27
120	7 41 37 69
121	9 74 15 50
122	32 20 44 82
123	54 35 77 14
124	43 69 53 82
125	25 50 3 31
126	27 31 19 75
127	73 27 15 52
128	71 76 20 72
129	4 64 10 41
130	9 78 41 14
131	64 22 37 50
132	34 28 79 59
133	3 1 82 31
134	58 53 72 80
135	5 13 38 27
136	36 80 48 62
137	25 36 24 59
138	59 75 29 10
139	74 71 23 61
140	62 17 27 10
141	56 82 53 46
142	35 49 22 63
143	15 11 52 8
144	64 19 42 18
145	6 33 51 37
146	80 82 30 63
147	60 12 57 41
148	7 80 41 67
149	2 40 73 53
150	29 27 36 81
151	41 20 50 6
152	22 44 51 77
153	74 62 55 28
154	42 79 81 35
155	70 82 71 2
156	75 33 52 55
157	66 47 5 43
158	80 9 30 32
159	54 71 60 2
160	45 62 2 64
161	76 57 36 28
162	36 30 39 68
163	64 36 44 70
164	31 64 82 46
165	63 49 2 17
166	23 81 29 43
167	9 26 23 14
168	10 53 7 60
169	55 48 25 47
170	35 38 45 75
171	24 44 35 11
172	29 44 65 13
173	7 49 69 22
174	82 79 54 31
175	43 16 38 29
176	39 51 10 58
177	36 23 60 73
178	54 15 26 3
179	27 74 51 43
180	63 25 58 20
181	56 71 39 32
182	29 6 31 23
183	30 64 6 23
184	66 74 54 49
185	57 30 11 20
186	76 31 32 70
187	42 79 73 1
188	75 26 72 15
189	46 81 36 22
190	20 23 54 65
191	1 81 39 52
192	57 30 73 52
193	70 12 81 63
194	59 64 22 51
195	75 19 34 73
196	3 66 44 17
197	53 72 33 11
198	45 2 55 77
199	82 61 7 53
200	23 56 73 34
201	25 75 43 11
202	46 30 31 13
203	17 27 49 73
204	78 50 3 69
205	23 47 13 21
206	21 37 17 20
207	75 55 11 47
208	6 27 48 43
209	43 48 3 35
210	30 16 46 66
211	14 82 18 44
212	47 56 23 37
213	58 82 25 51
214	42 72 51 58
215	81 15 42 73
216	71 8 46 39
217	8 41 7 37
218	31 58 47 1
219	43 18 30 41
220	61 31 16 48
221	68 26 18 20
222	70 28 11 57
223	43 2 80 9
224	24 61 59 44
225	12 34 69 57
226	65 35 57 50
227	21 54 25 6
228	23 77 70 55
229	79 60 64 40
230	27 23 2 65
231	44 16 40 81
232	23 69 17 11
233	45 7 11 77
234	38 33 26 28
235	20 77 61 60
236	15 60 61 36
237	28 77 64 13
238	7 68 12 36
239	72 70 65 18
240	73 7 9 57
241	27 13 30 75
242	53 70 73 7
243	24 67 11 58
244	65 69 49 50
245	44 1 78 31
246	52 50 19 2
247	56 74 33 41
248	34 81 51 57
249	67 48 8 44
250	69 44 46 3
251	38 78 45 50
252	17 30 56 50
253	44 43 53 55
254	43 51 16 80
255	78 58 35 52
256	28 67 20 81
257	47 4 10 17
258	36 33 37 17
259	64 71 56 70
260	53 41 57 22
261	57 11 49 4
262	75 66 1 32
263	82 40 55 10
264	43 44 64 41
265	73 75 40 72
266	17 12 54 25
267	18 66 12 58
268	68 47 7 71
269	44 79 59 58
270	39 25 76 65
271	67 80 55 66
272	34 7 36 59
273	9 24 6 20
274	63 54 30 34
275	47 51 77 30
276	19 62 10 29
277	61 51 52 65
278	25 70 30 58
279	62 33 10 12
280	16 31 18 35
281	17 68 77 73
282	25 67 80 65
283	44 23 56 81
284	66 58 11 30
285	48 2 13 18
286	46 21 73 70
287	2 62 74 64
288	7 69 27 4
289	58 16 36 32
290	24 6 20 77
291	32 34 52 72
292	9 63 52 79
293	7 77 2 63
294	2 55 28 32
295	51 64 28 75
296	33 16 76 50
297	22 79 49 54
298	65 56 2 36
299	45 74 71 52
300	13 79 67 24
301	38 31 28 14
302	26 8 37 51
303	77 24 17 55
304	73 50 71 74
305	10 7 56 45
306	78 36 52 40
307	82 8 66 74
308	39 48 76 63
309	59 56 32 37
310	19 66 45 10
311	58 82 10 2
312	82 47 80 58
313	29 78 65 48
314	8 61 39 23
315	52 64 48 37
316	58 82 37 47
317	32 36 73 77
318	12 32 9 11
319	53 27 13 60
320	45 61 32 8
321	13 72 77 62
322	69 3 43 38
323	14 82 16 26
324	17 59 14 74
325	38 41 13 42
326	60 20 63 61
327	34 73 72 67
328	55 10 61 47
329	16 35 79 58
330	48 13 37 8
331	75 42 81 48
332	25 16 81 66
333	4 13 8 78
334	81 75 6 46
335	30 42 38 68
336	56 51 52 65
337	46 12 16 59
338	33 43 80 15
339	81 82 15 27
340	29 21 8 74
341	36 48 39 17
342	14 43 23 65
343	17 26 37 55
344	46 23 64 70
345	24 42 39 74
346	40 61 58 72
347	62 8 60 47
348	62 42 8 50
349	12 44 11 70
350	26 70 46 64
351	42 26 27 10
352	13 20 30 27
353	71 7 49 38
354	16 35 4 56
355	81 42 68 35
356	1 11 78 25
357	18 76 11 67
358	32 14 18 45
359	39 68 17 19
360	13 1 28 41
361	74 2 4 81
362	50 73 45 62
363	58 8 55 44
364	74 11 56 57
365	23 5 61 56
366	29 36 54 65
367	71 10 15 33
368	73 24 70 71
369	72 52 32 62
370	63 78 15 27
371	40 48 42 41
372	33 48 32 17
373	67 60 30 81
374	16 11 47 76
375	31 58 76 56
376	16 4 78 61
377	21 40 41 64
378	29 78 39 16
379	41 2 36 46
380	67 79 17 35
381	73 49 66 37
382	21 79 76 47
383	67 54 77 80
384	6 33 47 20
385	18 4 31 21
386	1 63 14 20
387	34 46 77 71
388	47 22 38 19
389	32 48 42 59
390	32 13 58 47
391	73 28 54 78
392	65 79 57 47
393	82 64 12 33
394	7 60 30 12
395	61 9 40 82
396	58 68 17 18
397	69 6 7 70
398	77 62 43 6
399	12 65 53 35
400	52 11 53 27
401	42 27 33 72
402	57 63 64 1
403	54 69 47 39
404	1 17 43 54
405	44 20 31 61
406	44 41 39 48
407	3 77 38 59
408	60 37 20 45
409	74 10 6 25
410	56 46 53 58
411	42 69 16 56
412	1 18 3 75
413	21 44 53 1
414	5 14 63 61
415	4 32 9 17
416	30 1 63 34
417	5 63 37 32
418	25 29 15 58
419	33 58 75 52
420	55 42 70 81
