Class Times	35
Rooms	69
1	877
2	470
3	792
4	679
5	601
6	810
7	99
8	948
9	243
10	141
11	621
12	993
13	379
14	956
15	967
16	138
17	25
18	120
19	686
20	936
21	988
22	551
23	910
24	277
25	686
26	28
27	292
28	228
29	622
30	577
31	560
32	57
33	394
34	548
35	828
36	464
37	851
38	55
39	689
40	257
41	353
42	381
43	862
44	300
45	527
46	879
47	870
48	615
49	840
50	727
51	364
52	205
53	241
54	83
55	715
56	885
57	893
58	436
59	952
60	892
61	738
62	938
63	199
64	196
65	755
66	342
67	613
68	37
69	556
Classes	60
Teachers	30
1	9
2	12
3	17
4	21
5	20
6	15
7	2
8	5
9	22
10	26
11	11
12	16
13	12
14	17
15	25
16	30
17	22
18	13
19	10
20	6
21	21
22	8
23	9
24	3
25	26
26	2
27	27
28	19
29	7
30	11
31	19
32	14
33	25
34	4
35	27
36	1
37	14
38	24
39	13
40	10
41	8
42	7
43	28
44	3
45	18
46	4
47	16
48	23
49	1
50	15
51	20
52	23
53	30
54	29
55	6
56	28
57	29
58	18
59	5
60	24
