Students	1082
1	13 34 49 64
2	80 22 33 34
3	12 32 66 94
4	7 78 42 49
5	80 16 67 1
6	13 41 55 58
7	50 71 54 57
8	28 22 54 71
9	8 81 24 52
10	13 68 14 85
11	27 38 49 1
12	29 85 80 21
13	63 11 45 48
14	28 86 64 77
15	66 22 20 76
16	10 46 22 84
17	21 18 22 49
18	87 10 41 40
19	94 49 50 32
20	39 72 40 44
21	67 55 57 38
22	27 65 43 46
23	11 37 49 83
24	73 70 94 15
25	76 27 87 72
26	32 92 28 87
27	3 46 26 62
28	80 94 28 70
29	63 75 59 56
30	3 30 80 66
31	13 55 50 76
32	6 20 33 92
33	89 26 68 88
34	14 30 33 19
35	10 63 7 34
36	28 18 81 36
37	95 47 42 27
38	58 82 66 62
39	89 27 64 66
40	63 57 37 29
41	55 19 79 15
42	33 8 76 61
43	21 67 50 42
44	4 70 68 33
45	48 83 9 64
46	25 86 58 44
47	58 62 9 19
48	90 52 32 1
49	74 68 76 26
50	41 90 43 64
51	75 39 36 52
52	50 44 79 80
53	6 48 78 23
54	11 15 3 48
55	12 66 27 95
56	65 56 84 8
57	62 15 73 5
58	90 65 91 21
59	74 54 4 36
60	10 19 12 93
61	62 46 66 64
62	10 4 55 96
63	54 88 52 81
64	28 58 13 85
65	83 39 37 26
66	22 94 93 26
67	66 73 83 70
68	38 7 54 47
69	95 57 47 27
70	68 50 77 4
71	91 53 40 15
72	94 40 12 66
73	28 33 7 25
74	85 7 37 82
75	96 49 29 26
76	89 43 85 73
77	18 21 26 2
78	46 64 94 14
79	91 67 82 31
80	22 16 5 38
81	76 23 1 75
82	85 23 31 18
83	94 48 3 26
84	63 85 20 37
85	50 52 85 81
86	72 45 80 34
87	44 31 92 73
88	85 22 72 41
89	60 53 67 59
90	79 73 85 70
91	84 3 85 73
92	90 43 52 31
93	70 19 50 31
94	50 71 63 11
95	24 31 10 47
96	63 84 89 96
97	67 16 32 73
98	86 76 49 72
99	21 65 24 26
100	11 90 84 10
101	41 83 1 73
102	77 59 46 25
103	40 68 55 5
104	91 51 14 75
105	16 76 93 71
106	1 87 24 42
107	62 32 47 61
108	34 31 59 74
109	48 89 75 24
110	88 14 7 61
111	90 94 47 80
112	62 68 93 50
113	26 36 85 12
114	82 43 87 19
115	53 61 29 83
116	41 59 69 70
117	56 26 34 74
118	30 95 42 38
119	80 62 37 41
120	36 24 50 64
121	88 37 4 10
122	55 16 17 35
123	51 69 56 57
124	56 49 76 52
125	33 56 64 25
126	67 87 26 77
127	84 15 44 70
128	64 32 3 63
129	74 85 54 59
130	40 41 73 6
131	22 85 51 91
132	2 52 28 90
133	83 8 39 40
134	24 61 68 48
135	67 47 1 11
136	33 18 78 42
137	18 26 84 93
138	64 51 13 58
139	71 55 10 57
140	49 87 4 57
141	74 53 18 81
142	83 17 42 82
143	87 80 2 25
144	44 80 84 18
145	36 80 19 59
146	66 74 64 37
147	17 85 36 46
148	74 92 50 40
149	17 36 24 4
150	67 8 89 9
151	63 73 32 94
152	8 33 53 34
153	55 2 70 34
154	26 64 54 53
155	44 12 88 74
156	88 93 23 20
