Students	1458
1	58 18 13 55
2	47 38 48 41
3	21 39 5 51
4	70 3 43 6
5	57 50 18 58
6	7 56 11 59
7	23 32 38 48
8	34 20 61 64
9	50 42 2 21
10	34 39 66 43
11	59 68 15 69
12	2 42 31 67
13	50 16 55 33
14	62 20 57 18
15	8 1 3 43
16	2 53 17 28
17	43 50 24 37
18	49 28 16 24
19	21 37 63 57
20	32 19 50 17
21	47 15 59 45
22	28 60 54 11
23	13 63 43 20
24	35 37 61 16
25	33 57 25 4
26	58 67 8 25
27	16 28 24 67
28	61 27 24 31
29	66 67 43 56
30	44 36 54 42
31	48 28 11 55
32	46 22 54 13
33	70 61 48 17
34	23 9 29 27
35	65 60 53 34
36	11 27 7 2
37	57 1 36 16
38	70 22 11 13
39	5 59 26 19
40	23 45 59 30
41	48 63 31 68
42	16 39 38 29
43	22 17 63 42
44	43 4 32 44
45	37 14 60 24
46	2 35 31 18
47	33 22 51 19
48	53 37 62 33
49	8 13 10 16
50	61 39 46 13
51	34 6 61 9
52	5 54 6 65
53	36 67 50 8
54	59 35 2 51
55	18 15 46 66
56	20 16 34 54
57	4 30 56 70
58	46 17 64 6
59	69 43 10 63
60	56 9 70 17
61	1 13 64 53
62	34 32 5 21
63	21 38 47 69
64	6 30 15 18
65	32 51 61 15
66	52 4 49 24
67	54 16 19 44
68	13 29 6 68
69	16 6 21 17
70	67 31 8 63
71	22 17 58 37
72	37 69 58 67
73	57 1 53 2
74	53 19 57 34
75	7 35 39 15
76	52 54 65 35
77	48 29 21 56
78	27 66 46 36
79	2 47 43 69
80	56 45 42 48
81	66 44 67 36
82	16 66 36 7
83	3 69 35 44
84	22 28 54 31
85	24 14 34 56
86	64 8 35 23
87	23 16 70 12
88	70 20 48 68
89	59 10 69 45
90	18 49 20 19
91	1 47 52 63
92	39 12 63 28
93	1 59 46 55
94	11 57 47 49
95	34 16 19 17
96	50 68 64 26
97	16 2 20 15
98	9 22 48 47
99	44 28 51 16
100	62 47 4 33
101	41 32 50 54
102	62 50 61 66
103	48 8 32 46
104	49 44 55 57
