Students	302
1	35 38 27
2	16 49 46
3	15 20 17
4	22 24 37
5	36 25 41
6	24 36 48
7	21 11 13
8	46 11 45
9	43 5 13
10	19 33 34
11	6 29 28
12	24 15 19
13	24 40 15
14	22 16 39
15	11 32 34
16	22 25 13
17	31 20 51
18	17 15 44
19	3 37 29
20	35 30 52
21	48 10 24
22	17 26 8
23	34 7 22
24	47 10 34
25	6 50 51
26	38 46 49
27	34 18 7
28	44 42 41
29	49 1 23
30	49 13 37
31	34 29 32
32	46 17 2
33	22 1 42
34	32 28 39
35	2 11 27
36	40 41 14
37	29 28 38
38	8 12 26
39	24 14 39
40	34 26 32
41	30 44 7
42	42 9 43
43	5 39 51
44	49 48 26
45	4 43 1
46	39 47 28
47	18 33 14
48	24 2 28
49	42 21 14
50	29 3 9
51	52 3 14
52	4 48 41
53	21 46 52
54	42 51 20
55	51 43 47
56	6 13 19
57	17 40 1
58	33 49 21
59	46 48 1
60	35 2 30
61	15 32 5
62	5 44 23
63	25 37 46
64	27 1 13
65	5 20 45
66	26 32 48
67	5 22 16
68	15 42 14
69	10 31 29
70	22 32 7
71	40 15 33
72	38 46 6
73	4 41 5
74	5 37 23
75	16 4 33
76	33 49 2
77	7 50 1
78	50 20 22
79	30 20 17
80	7 29 49
81	40 47 41
82	1 52 41
83	14 26 44
84	17 11 32
85	2 46 14
86	34 39 1
87	14 17 46
88	32 24 20
89	6 10 25
90	5 50 43
91	2 50 42
92	30 24 39
93	43 47 3
94	21 1 42
95	39 34 13
96	38 15 42
97	10 31 7
98	30 51 12
99	18 44 50
100	47 36 51
101	41 20 45
102	38 48 16
103	38 6 23
104	50 46 8
105	50 32 33
106	39 17 26
107	6 35 11
108	14 28 10
109	28 10 35
110	22 14 24
111	1 22 39
112	22 15 23
113	46 37 49
114	33 15 31
115	42 4 12
116	29 22 37
117	12 49 27
118	29 3 4
119	30 17 23
120	39 35 51
121	16 35 41
122	38 24 10
123	26 36 51
124	30 28 21
125	22 42 29
126	38 49 2
127	5 14 4
128	8 11 49
129	41 15 40
130	14 21 28
131	49 26 6
132	35 51 46
133	43 22 51
134	20 6 29
135	17 1 52
136	2 40 51
137	35 39 26
138	29 2 17
139	48 46 27
140	49 6 51
141	42 43 26
142	32 50 20
143	38 26 8
144	33 28 8
145	25 23 31
146	27 49 29
147	14 41 18
148	13 8 46
149	1 38 40
150	46 13 21
151	42 7 18
152	46 5 3
153	19 48 47
154	7 2 45
155	41 3 21
156	45 44 51
157	10 20 22
158	13 51 37
159	49 23 13
160	16 32 48
161	1 12 7
162	45 37 29
163	24 13 20
164	4 31 10
165	45 34 8
166	38 2 25
167	25 19 45
168	27 8 7
169	41 24 42
170	1 6 18
171	50 35 2
172	36 22 38
173	20 41 31
174	8 3 44
175	14 19 23
176	13 35 47
177	27 50 26
178	16 46 29
179	22 7 25
180	51 12 32
181	8 27 5
182	16 42 12
183	33 49 25
184	1 27 9
185	48 36 38
186	34 13 10
187	11 13 25
188	49 2 51
189	26 44 11
190	36 6 8
191	30 39 21
192	30 21 50
193	4 21 19
194	35 17 18
195	12 23 6
196	46 21 13
197	30 2 26
198	8 40 31
199	47 16 27
200	5 11 18
201	3 27 46
202	45 11 49
203	1 26 20
204	43 15 5
205	36 19 25
206	4 40 45
207	20 16 10
208	17 49 41
209	20 23 41
210	25 35 3
211	19 42 14
212	30 3 49
213	41 21 46
214	6 4 43
215	52 13 26
216	34 15 4
217	17 3 18
218	39 37 3
219	30 52 41
220	12 27 7
221	13 42 15
222	14 25 52
223	15 14 43
224	41 28 37
225	48 36 30
226	16 6 33
227	29 52 18
228	49 50 29
229	42 11 38
230	7 51 18
231	14 1 11
232	8 47 13
233	43 15 31
234	9 11 6
235	27 24 43
236	51 13 25
237	11 46 16
238	42 6 18
239	17 51 1
240	21 48 50
241	45 50 35
242	4 31 48
243	31 6 13
244	49 5 6
245	15 39 9
246	15 26 45
247	39 5 44
248	13 29 35
249	22 43 39
250	49 9 2
251	41 8 23
252	39 20 17
253	16 15 39
254	51 24 33
255	52 11 49
256	21 1 51
257	34 27 38
258	32 21 24
259	2 24 11
260	23 18 28
261	3 11 34
262	37 17 14
263	1 29 14
264	5 9 47
265	30 41 42
266	27 50 29
267	43 23 49
268	48 8 29
269	21 38 23
270	39 26 18
271	19 6 30
272	26 11 18
273	12 21 38
274	30 43 4
275	45 40 26
276	11 47 24
277	43 2 35
278	29 15 23
279	22 12 38
280	39 21 42
281	52 48 51
282	21 1 28
283	5 23 40
284	21 39 6
285	26 8 34
286	36 43 9
287	33 38 40
288	39 3 6
289	33 9 30
290	33 36 14
291	12 22 26
292	35 34 50
293	9 40 30
294	37 12 30
295	19 20 13
296	44 30 11
297	39 26 28
298	34 48 31
299	24 17 2
300	40 5 26
301	48 12 22
302	19 29 48
